"simID" "estD" "error"
"1" 1 0.0882694541231127 -0.0582197980639753
"2" 2 0.114816658370665 -0.0316725938164227
"3" 3 0.101543056246889 -0.044946195940199
"4" 4 0.111498257839721 -0.0349909943473667
"5" 5 0.0962336153973785 -0.0502556367897095
"6" 6 0.0955699352911896 -0.0509193168958984
"7" 7 0.108179857308777 -0.0383093948783108
"8" 8 0.120126099220176 -0.0263631529669121
"9" 9 0.100215696034511 -0.0462735561525766
"10" 10 0.103534096565455 -0.0429551556216325
"11" 11 0.120126099220176 -0.0263631529669121
"12" 12 0.110834577733532 -0.0356546744535556
"13" 13 0.118798739007798 -0.0276905131792897
"14" 14 0.0862784138045462 -0.0602108383825418
"15" 15 0.1008793761407 -0.0456098760463878
"16" 16 0.109507217521155 -0.0369820346659332
"17" 17 0.101543056246889 -0.044946195940199
"18" 18 0.0955699352911896 -0.0509193168958984
"19" 19 0.0902604944416791 -0.0562287577454089
"20" 20 0.109507217521155 -0.0369820346659332
"21" 21 0.118798739007798 -0.0276905131792897
"22" 22 0.102870416459267 -0.0436188357278214
"23" 23 0.104861456777833 -0.0416277954092549
"24" 24 0.116144018583043 -0.030345233604045
"25" 25 0.102206736353078 -0.0442825158340102
"26" 26 0.0988883358221337 -0.0476009163649543
"27" 27 0.113489298158288 -0.0329999540288003
"28" 28 0.113489298158288 -0.0329999540288003
"29" 29 0.108843537414966 -0.037645714772122
"30" 30 0.108179857308777 -0.0383093948783108
"31" 31 0.115480338476854 -0.0310089137102338
"32" 32 0.0995520159283226 -0.0469372362587654
"33" 33 0.108179857308777 -0.0383093948783108
"34" 34 0.109507217521155 -0.0369820346659332
"35" 35 0.11216193794591 -0.0343273142411779
"36" 36 0.109507217521155 -0.0369820346659332
"37" 37 0.0995520159283226 -0.0469372362587654
"38" 38 0.101543056246889 -0.044946195940199
"39" 39 0.120789779326365 -0.0256994728607233
"40" 40 0.109507217521155 -0.0369820346659332
"41" 41 0.108179857308777 -0.0383093948783108
"42" 42 0.105525136884022 -0.0409641153030661
"43" 43 0.115480338476854 -0.0310089137102338
"44" 44 0.120126099220176 -0.0263631529669121
"45" 45 0.116807698689232 -0.0296815534978562
"46" 46 0.110834577733532 -0.0356546744535556
"47" 47 0.108843537414966 -0.037645714772122
"48" 48 0.129417620706819 -0.0170716314802687
"49" 49 0.094242575078812 -0.052246677108276
"50" 50 0.101543056246889 -0.044946195940199
"51" 51 0.103534096565455 -0.0429551556216325
"52" 52 0.111498257839721 -0.0349909943473667
"53" 53 0.100215696034511 -0.0462735561525766
"54" 54 0.116144018583043 -0.030345233604045
"55" 55 0.103534096565455 -0.0429551556216325
"56" 56 0.113489298158288 -0.0329999540288003
"57" 57 0.111498257839721 -0.0349909943473667
"58" 58 0.0975609756097561 -0.0489282765773319
"59" 59 0.102206736353078 -0.0442825158340102
"60" 60 0.115480338476854 -0.0310089137102338
"61" 61 0.112825618052099 -0.0336636341349891
"62" 62 0.104197776671644 -0.0422914755154437
"63" 63 0.0982246557159449 -0.0482645964711431
"64" 64 0.108843537414966 -0.037645714772122
"65" 65 0.105525136884022 -0.0409641153030661
"66" 66 0.113489298158288 -0.0329999540288003
"67" 67 0.116144018583043 -0.030345233604045
"68" 68 0.118135058901609 -0.0283541932854786
"69" 69 0.110170897627344 -0.0363183545597444
"70" 70 0.101543056246889 -0.044946195940199
"71" 71 0.132072341131575 -0.0144169110555134
"72" 72 0.1008793761407 -0.0456098760463878
"73" 73 0.0962336153973785 -0.0502556367897095
"74" 74 0.106188816990211 -0.0403004351968773
"75" 75 0.1068524970964 -0.0396367550906885
"76" 76 0.110834577733532 -0.0356546744535556
"77" 77 0.102206736353078 -0.0442825158340102
"78" 78 0.118798739007798 -0.0276905131792897
"79" 79 0.120126099220176 -0.0263631529669121
"80" 80 0.116144018583043 -0.030345233604045
"81" 81 0.103534096565455 -0.0429551556216325
"82" 82 0.1068524970964 -0.0396367550906885
"83" 83 0.0935788949726232 -0.0529103572144648
"84" 84 0.11216193794591 -0.0343273142411779
"85" 85 0.118798739007798 -0.0276905131792897
"86" 86 0.103534096565455 -0.0429551556216325
"87" 87 0.104861456777833 -0.0416277954092549
"88" 88 0.114816658370665 -0.0316725938164227
"89" 89 0.126099220175875 -0.0203900320112128
"90" 90 0.107516177202588 -0.0389730749844996
"91" 91 0.0982246557159449 -0.0482645964711431
"92" 92 0.114816658370665 -0.0316725938164227
"93" 93 0.126762900282064 -0.0197263519050239
"94" 94 0.114816658370665 -0.0316725938164227
"95" 95 0.108843537414966 -0.037645714772122
"96" 96 0.115480338476854 -0.0310089137102338
"97" 97 0.104197776671644 -0.0422914755154437
"98" 98 0.102206736353078 -0.0442825158340102
"99" 99 0.110834577733532 -0.0356546744535556
"100" 100 0.105525136884022 -0.0409641153030661
"101" 101 0.108179857308777 -0.0383093948783108
"102" 102 0.102206736353078 -0.0442825158340102
"103" 103 0.11216193794591 -0.0343273142411779
"104" 104 0.101543056246889 -0.044946195940199
"105" 105 0.103534096565455 -0.0429551556216325
"106" 106 0.100215696034511 -0.0462735561525766
"107" 107 0.1068524970964 -0.0396367550906885
"108" 108 0.119462419113987 -0.0270268330731009
"109" 109 0.108843537414966 -0.037645714772122
"110" 110 0.116807698689232 -0.0296815534978562
"111" 111 0.0975609756097561 -0.0489282765773319
"112" 112 0.100215696034511 -0.0462735561525766
"113" 113 0.106188816990211 -0.0403004351968773
"114" 114 0.1008793761407 -0.0456098760463878
"115" 115 0.120789779326365 -0.0256994728607233
"116" 116 0.110834577733532 -0.0356546744535556
"117" 117 0.110170897627344 -0.0363183545597444
"118" 118 0.118798739007798 -0.0276905131792897
"119" 119 0.100215696034511 -0.0462735561525766
"120" 120 0.113489298158288 -0.0329999540288003
"121" 121 0.118798739007798 -0.0276905131792897
"122" 122 0.0902604944416791 -0.0562287577454089
"123" 123 0.12344449975112 -0.023044752435968
"124" 124 0.107516177202588 -0.0389730749844996
"125" 125 0.121453459432554 -0.0250357927545345
"126" 126 0.118135058901609 -0.0283541932854786
"127" 127 0.116807698689232 -0.0296815534978562
"128" 128 0.0982246557159449 -0.0482645964711431
"129" 129 0.104197776671644 -0.0422914755154437
"130" 130 0.0909241745478679 -0.0555650776392201
"131" 131 0.0968972955035673 -0.0495919566835207
"132" 132 0.115480338476854 -0.0310089137102338
"133" 133 0.104197776671644 -0.0422914755154437
"134" 134 0.108843537414966 -0.037645714772122
"135" 135 0.105525136884022 -0.0409641153030661
"136" 136 0.104197776671644 -0.0422914755154437
"137" 137 0.112825618052099 -0.0336636341349891
"138" 138 0.110834577733532 -0.0356546744535556
"139" 139 0.112825618052099 -0.0336636341349891
"140" 140 0.107516177202588 -0.0389730749844996
"141" 141 0.116144018583043 -0.030345233604045
"142" 142 0.110170897627344 -0.0363183545597444
"143" 143 0.110834577733532 -0.0356546744535556
"144" 144 0.0988883358221337 -0.0476009163649543
"145" 145 0.103534096565455 -0.0429551556216325
"146" 146 0.104861456777833 -0.0416277954092549
"147" 147 0.104197776671644 -0.0422914755154437
"148" 148 0.109507217521155 -0.0369820346659332
"149" 149 0.110834577733532 -0.0356546744535556
"150" 150 0.102206736353078 -0.0442825158340102
"151" 151 0.110834577733532 -0.0356546744535556
"152" 152 0.128753940600631 -0.0177353115864575
"153" 153 0.0909241745478679 -0.0555650776392201
"154" 154 0.102870416459267 -0.0436188357278214
"155" 155 0.101543056246889 -0.044946195940199
"156" 156 0.124771859963498 -0.0217173922235904
"157" 157 0.1068524970964 -0.0396367550906885
"158" 158 0.104197776671644 -0.0422914755154437
"159" 159 0.094242575078812 -0.052246677108276
"160" 160 0.1068524970964 -0.0396367550906885
"161" 161 0.1008793761407 -0.0456098760463878
"162" 162 0.1008793761407 -0.0456098760463878
"163" 163 0.113489298158288 -0.0329999540288003
"164" 164 0.104197776671644 -0.0422914755154437
"165" 165 0.109507217521155 -0.0369820346659332
"166" 166 0.102206736353078 -0.0442825158340102
"167" 167 0.103534096565455 -0.0429551556216325
"168" 168 0.108843537414966 -0.037645714772122
"169" 169 0.110170897627344 -0.0363183545597444
"170" 170 0.0955699352911896 -0.0509193168958984
"171" 171 0.110170897627344 -0.0363183545597444
"172" 172 0.117471378795421 -0.0290178733916674
"173" 173 0.118135058901609 -0.0283541932854786
"174" 174 0.094242575078812 -0.052246677108276
"175" 175 0.110834577733532 -0.0356546744535556
"176" 176 0.115480338476854 -0.0310089137102338
"177" 177 0.116144018583043 -0.030345233604045
"178" 178 0.0995520159283226 -0.0469372362587654
"179" 179 0.111498257839721 -0.0349909943473667
"180" 180 0.1068524970964 -0.0396367550906885
"181" 181 0.0915878546540567 -0.0549013975330312
"182" 182 0.0922515347602456 -0.0542377174268424
"183" 183 0.110834577733532 -0.0356546744535556
"184" 184 0.108843537414966 -0.037645714772122
"185" 185 0.103534096565455 -0.0429551556216325
"186" 186 0.0995520159283226 -0.0469372362587654
"187" 187 0.102870416459267 -0.0436188357278214
"188" 188 0.0995520159283226 -0.0469372362587654
"189" 189 0.101543056246889 -0.044946195940199
"190" 190 0.109507217521155 -0.0369820346659332
"191" 191 0.114152978264477 -0.0323362739226115
"192" 192 0.117471378795421 -0.0290178733916674
"193" 193 0.0995520159283226 -0.0469372362587654
"194" 194 0.120126099220176 -0.0263631529669121
"195" 195 0.103534096565455 -0.0429551556216325
"196" 196 0.116144018583043 -0.030345233604045
"197" 197 0.102206736353078 -0.0442825158340102
"198" 198 0.0955699352911896 -0.0509193168958984
"199" 199 0.116144018583043 -0.030345233604045
"200" 200 0.100215696034511 -0.0462735561525766
"201" 201 0.102870416459267 -0.0436188357278214
"202" 202 0.103534096565455 -0.0429551556216325
"203" 203 0.0982246557159449 -0.0482645964711431
"204" 204 0.102870416459267 -0.0436188357278214
"205" 205 0.104861456777833 -0.0416277954092549
"206" 206 0.102206736353078 -0.0442825158340102
"207" 207 0.111498257839721 -0.0349909943473667
"208" 208 0.118135058901609 -0.0283541932854786
"209" 209 0.11216193794591 -0.0343273142411779
"210" 210 0.105525136884022 -0.0409641153030661
"211" 211 0.107516177202588 -0.0389730749844996
"212" 212 0.0968972955035673 -0.0495919566835207
"213" 213 0.103534096565455 -0.0429551556216325
"214" 214 0.118135058901609 -0.0283541932854786
"215" 215 0.102206736353078 -0.0442825158340102
"216" 216 0.0962336153973785 -0.0502556367897095
"217" 217 0.103534096565455 -0.0429551556216325
"218" 218 0.101543056246889 -0.044946195940199
"219" 219 0.130081300813008 -0.0164079513740799
"220" 220 0.103534096565455 -0.0429551556216325
"221" 221 0.110834577733532 -0.0356546744535556
"222" 222 0.0962336153973785 -0.0502556367897095
"223" 223 0.116144018583043 -0.030345233604045
"224" 224 0.120126099220176 -0.0263631529669121
"225" 225 0.120789779326365 -0.0256994728607233
"226" 226 0.126762900282064 -0.0197263519050239
"227" 227 0.11216193794591 -0.0343273142411779
"228" 228 0.102206736353078 -0.0442825158340102
"229" 229 0.0982246557159449 -0.0482645964711431
"230" 230 0.114152978264477 -0.0323362739226115
"231" 231 0.114152978264477 -0.0323362739226115
"232" 232 0.104197776671644 -0.0422914755154437
"233" 233 0.0962336153973785 -0.0502556367897095
"234" 234 0.0988883358221337 -0.0476009163649543
"235" 235 0.108179857308777 -0.0383093948783108
"236" 236 0.114816658370665 -0.0316725938164227
"237" 237 0.108179857308777 -0.0383093948783108
"238" 238 0.116144018583043 -0.030345233604045
"239" 239 0.113489298158288 -0.0329999540288003
"240" 240 0.116807698689232 -0.0296815534978562
"241" 241 0.103534096565455 -0.0429551556216325
"242" 242 0.108179857308777 -0.0383093948783108
"243" 243 0.102206736353078 -0.0442825158340102
"244" 244 0.120789779326365 -0.0256994728607233
"245" 245 0.108179857308777 -0.0383093948783108
"246" 246 0.1068524970964 -0.0396367550906885
"247" 247 0.0988883358221337 -0.0476009163649543
"248" 248 0.113489298158288 -0.0329999540288003
"249" 249 0.108843537414966 -0.037645714772122
"250" 250 0.104197776671644 -0.0422914755154437
"251" 251 0.113489298158288 -0.0329999540288003
"252" 252 0.1068524970964 -0.0396367550906885
"253" 253 0.127426580388253 -0.0190626717988351
"254" 254 0.105525136884022 -0.0409641153030661
"255" 255 0.117471378795421 -0.0290178733916674
"256" 256 0.0962336153973785 -0.0502556367897095
"257" 257 0.109507217521155 -0.0369820346659332
"258" 258 0.103534096565455 -0.0429551556216325
"259" 259 0.102206736353078 -0.0442825158340102
"260" 260 0.0988883358221337 -0.0476009163649543
"261" 261 0.0935788949726232 -0.0529103572144648
"262" 262 0.1068524970964 -0.0396367550906885
"263" 263 0.108179857308777 -0.0383093948783108
"264" 264 0.114152978264477 -0.0323362739226115
"265" 265 0.102206736353078 -0.0442825158340102
"266" 266 0.107516177202588 -0.0389730749844996
"267" 267 0.102870416459267 -0.0436188357278214
"268" 268 0.0995520159283226 -0.0469372362587654
"269" 269 0.117471378795421 -0.0290178733916674
"270" 270 0.112825618052099 -0.0336636341349891
"271" 271 0.100215696034511 -0.0462735561525766
"272" 272 0.122117139538742 -0.0243721126483457
"273" 273 0.0988883358221337 -0.0476009163649543
"274" 274 0.11216193794591 -0.0343273142411779
"275" 275 0.0975609756097561 -0.0489282765773319
"276" 276 0.100215696034511 -0.0462735561525766
"277" 277 0.106188816990211 -0.0403004351968773
"278" 278 0.0995520159283226 -0.0469372362587654
"279" 279 0.103534096565455 -0.0429551556216325
"280" 280 0.116144018583043 -0.030345233604045
"281" 281 0.106188816990211 -0.0403004351968773
"282" 282 0.121453459432554 -0.0250357927545345
"283" 283 0.104861456777833 -0.0416277954092549
"284" 284 0.12344449975112 -0.023044752435968
"285" 285 0.101543056246889 -0.044946195940199
"286" 286 0.114816658370665 -0.0316725938164227
"287" 287 0.118135058901609 -0.0283541932854786
"288" 288 0.0862784138045462 -0.0602108383825418
"289" 289 0.118135058901609 -0.0283541932854786
"290" 290 0.1068524970964 -0.0396367550906885
"291" 291 0.110170897627344 -0.0363183545597444
"292" 292 0.107516177202588 -0.0389730749844996
"293" 293 0.1008793761407 -0.0456098760463878
"294" 294 0.106188816990211 -0.0403004351968773
"295" 295 0.101543056246889 -0.044946195940199
"296" 296 0.113489298158288 -0.0329999540288003
"297" 297 0.11216193794591 -0.0343273142411779
"298" 298 0.104197776671644 -0.0422914755154437
"299" 299 0.0968972955035673 -0.0495919566835207
"300" 300 0.118798739007798 -0.0276905131792897
"301" 301 0.113489298158288 -0.0329999540288003
"302" 302 0.0968972955035673 -0.0495919566835207
"303" 303 0.0922515347602456 -0.0542377174268424
"304" 304 0.111498257839721 -0.0349909943473667
"305" 305 0.102870416459267 -0.0436188357278214
"306" 306 0.108179857308777 -0.0383093948783108
"307" 307 0.0995520159283226 -0.0469372362587654
"308" 308 0.0982246557159449 -0.0482645964711431
"309" 309 0.109507217521155 -0.0369820346659332
"310" 310 0.117471378795421 -0.0290178733916674
"311" 311 0.125435540069686 -0.0210537121174016
"312" 312 0.113489298158288 -0.0329999540288003
"313" 313 0.106188816990211 -0.0403004351968773
"314" 314 0.106188816990211 -0.0403004351968773
"315" 315 0.101543056246889 -0.044946195940199
"316" 316 0.104861456777833 -0.0416277954092549
"317" 317 0.1068524970964 -0.0396367550906885
"318" 318 0.109507217521155 -0.0369820346659332
"319" 319 0.120126099220176 -0.0263631529669121
"320" 320 0.112825618052099 -0.0336636341349891
"321" 321 0.107516177202588 -0.0389730749844996
"322" 322 0.111498257839721 -0.0349909943473667
"323" 323 0.102206736353078 -0.0442825158340102
"324" 324 0.113489298158288 -0.0329999540288003
"325" 325 0.0909241745478679 -0.0555650776392201
"326" 326 0.108179857308777 -0.0383093948783108
"327" 327 0.126099220175875 -0.0203900320112128
"328" 328 0.0995520159283226 -0.0469372362587654
"329" 329 0.12344449975112 -0.023044752435968
"330" 330 0.0995520159283226 -0.0469372362587654
"331" 331 0.107516177202588 -0.0389730749844996
"332" 332 0.109507217521155 -0.0369820346659332
"333" 333 0.0975609756097561 -0.0489282765773319
"334" 334 0.102870416459267 -0.0436188357278214
"335" 335 0.118798739007798 -0.0276905131792897
"336" 336 0.117471378795421 -0.0290178733916674
"337" 337 0.109507217521155 -0.0369820346659332
"338" 338 0.104197776671644 -0.0422914755154437
"339" 339 0.122780819644931 -0.0237084325421568
"340" 340 0.0988883358221337 -0.0476009163649543
"341" 341 0.110170897627344 -0.0363183545597444
"342" 342 0.132072341131575 -0.0144169110555134
"343" 343 0.104197776671644 -0.0422914755154437
"344" 344 0.0909241745478679 -0.0555650776392201
"345" 345 0.126099220175875 -0.0203900320112128
"346" 346 0.120789779326365 -0.0256994728607233
"347" 347 0.1008793761407 -0.0456098760463878
"348" 348 0.108843537414966 -0.037645714772122
"349" 349 0.105525136884022 -0.0409641153030661
"350" 350 0.116807698689232 -0.0296815534978562
"351" 351 0.116144018583043 -0.030345233604045
"352" 352 0.110170897627344 -0.0363183545597444
"353" 353 0.0949062551850008 -0.0515829970020872
"354" 354 0.103534096565455 -0.0429551556216325
"355" 355 0.114816658370665 -0.0316725938164227
"356" 356 0.1068524970964 -0.0396367550906885
"357" 357 0.107516177202588 -0.0389730749844996
"358" 358 0.0988883358221337 -0.0476009163649543
"359" 359 0.0975609756097561 -0.0489282765773319
