"simID" "estD" "error"
"1" 1 7.34013605442177 -2.65986394557823
"2" 2 7.38095238095238 -2.61904761904762
"3" 3 7.06122448979592 -2.93877551020408
"4" 4 6.98299319727891 -3.01700680272109
"5" 5 7.05102040816327 -2.94897959183673
"6" 6 7.30952380952381 -2.69047619047619
"7" 7 7.53061224489796 -2.46938775510204
"8" 8 7.27891156462585 -2.72108843537415
"9" 9 7.42176870748299 -2.57823129251701
"10" 10 7.24489795918367 -2.75510204081633
"11" 11 7.27551020408163 -2.72448979591837
"12" 12 7.19727891156463 -2.80272108843537
"13" 13 7.3265306122449 -2.6734693877551
"14" 14 7.31972789115646 -2.68027210884354
"15" 15 7.20068027210884 -2.79931972789116
"16" 16 7.36054421768707 -2.63945578231293
"17" 17 7.06802721088435 -2.93197278911565
"18" 18 7.06122448979592 -2.93877551020408
"19" 19 7.2687074829932 -2.7312925170068
"20" 20 7.20068027210884 -2.79931972789116
"21" 21 7.41836734693878 -2.58163265306122
"22" 22 7.42857142857143 -2.57142857142857
"23" 23 7.58163265306122 -2.41836734693878
"24" 24 7.42176870748299 -2.57823129251701
"25" 25 7.24829931972789 -2.75170068027211
"26" 26 7.44557823129252 -2.55442176870748
"27" 27 7.2891156462585 -2.7108843537415
"28" 28 7.35714285714286 -2.64285714285714
"29" 29 7.52380952380952 -2.47619047619048
"30" 30 7.32993197278912 -2.67006802721088
"31" 31 7.25170068027211 -2.74829931972789
"32" 32 7.08163265306122 -2.91836734693878
"33" 33 7.32312925170068 -2.67687074829932
"34" 34 7.36734693877551 -2.63265306122449
"35" 35 7.37414965986395 -2.62585034013605
"36" 36 7.18027210884354 -2.81972789115646
"37" 37 6.93877551020408 -3.06122448979592
"38" 38 6.95918367346939 -3.04081632653061
"39" 39 7.41836734693878 -2.58163265306122
"40" 40 7.20068027210884 -2.79931972789116
"41" 41 7.39115646258503 -2.60884353741497
"42" 42 7.32993197278912 -2.67006802721088
"43" 43 7.17687074829932 -2.82312925170068
"44" 44 7.33673469387755 -2.66326530612245
"45" 45 7.03401360544218 -2.96598639455782
"46" 46 7.26530612244898 -2.73469387755102
"47" 47 7.15986394557823 -2.84013605442177
"48" 48 7.25170068027211 -2.74829931972789
"49" 49 7.04421768707483 -2.95578231292517
"50" 50 7.22789115646258 -2.77210884353742
"51" 51 7.29931972789116 -2.70068027210884
"52" 52 7.1734693877551 -2.8265306122449
"53" 53 7.33673469387755 -2.66326530612245
"54" 54 7.00680272108844 -2.99319727891156
"55" 55 7.2312925170068 -2.7687074829932
"56" 56 7.16666666666667 -2.83333333333333
"57" 57 7.51700680272109 -2.48299319727891
"58" 58 7.48639455782313 -2.51360544217687
"59" 59 7.60544217687075 -2.39455782312925
"60" 60 7.3265306122449 -2.6734693877551
"61" 61 7.59523809523809 -2.40476190476191
"62" 62 7.22448979591837 -2.77551020408163
