"simID","q","dhat"
115,0.88,0.1765
116,0.88,0.1605
117,0.88,0.1645
118,0.88,0.177
119,0.88,0.1805
120,0.88,0.185
121,0.88,0.149
122,0.88,0.173
123,0.88,0.1805
124,0.88,0.1735
125,0.88,0.1675
126,0.88,0.164
127,0.88,0.163
128,0.88,0.1755
129,0.88,0.1705
130,0.88,0.1715
131,0.88,0.177
132,0.88,0.189
133,0.88,0.174
134,0.88,0.1815
135,0.88,0.1845
136,0.88,0.175
137,0.88,0.1615
138,0.88,0.1665
139,0.88,0.157
140,0.88,0.177
141,0.88,0.1735
142,0.88,0.18
143,0.88,0.169
144,0.88,0.17
145,0.88,0.183
146,0.88,0.186
147,0.88,0.168
148,0.88,0.1785
149,0.88,0.183
150,0.88,0.183
151,0.88,0.169
152,0.88,0.1655
153,0.88,0.178
154,0.88,0.1955
155,0.88,0.165
156,0.88,0.1595
157,0.88,0.1805
158,0.88,0.1885
159,0.88,0.1825
160,0.88,0.198
161,0.88,0.1625
162,0.88,0.1685
163,0.88,0.172
164,0.88,0.1655
165,0.88,0.168
166,0.88,0.165
167,0.88,0.1765
168,0.88,0.1745
169,0.88,0.1785
170,0.88,0.186
171,0.88,0.177
172,0.88,0.1705
173,0.88,0.1755
174,0.88,0.163
175,0.88,0.1755
176,0.88,0.165
177,0.88,0.201
178,0.88,0.173
179,0.88,0.1775
180,0.88,0.16
181,0.88,0.1845
182,0.88,0.176
183,0.88,0.181
184,0.88,0.1785
185,0.88,0.195
186,0.88,0.172
187,0.88,0.175
188,0.88,0.182
189,0.88,0.18
190,0.88,0.189
191,0.88,0.184
192,0.88,0.1775
193,0.88,0.175
194,0.88,0.178
195,0.88,0.1735
196,0.88,0.1735
197,0.88,0.176
198,0.88,0.17
199,0.88,0.1735
200,0.88,0.1795
201,0.88,0.167
202,0.88,0.1575
203,0.88,0.1915
204,0.88,0.183
205,0.88,0.185
206,0.88,0.1635
207,0.88,0.1765
208,0.88,0.1945
209,0.88,0.1955
210,0.88,0.176
211,0.88,0.1705
212,0.88,0.1795
213,0.88,0.177
214,0.88,0.1605
215,0.88,0.182
216,0.88,0.185
217,0.88,0.1565
218,0.88,0.1675
219,0.88,0.171
220,0.88,0.196
221,0.88,0.1785
222,0.88,0.1695
223,0.88,0.1625
224,0.88,0.183
225,0.88,0.171
226,0.88,0.167
227,0.88,0.1655
228,0.88,0.1745
229,0.88,0.1685
230,0.88,0.178
231,0.88,0.181
232,0.88,0.187
233,0.88,0.1795
234,0.88,0.1625
235,0.88,0.1905
236,0.88,0.182
237,0.88,0.1635
238,0.88,0.1825
239,0.88,0.1615
240,0.88,0.176
241,0.88,0.1795
242,0.88,0.196
243,0.88,0.1855
244,0.88,0.178
245,0.88,0.177
246,0.88,0.1715
247,0.88,0.172
248,0.88,0.178
249,0.88,0.1935
250,0.88,0.187
251,0.88,0.174
252,0.88,0.17
253,0.88,0.163
254,0.88,0.183
255,0.88,0.1845
256,0.88,0.1705
257,0.88,0.175
258,0.88,0.1705
259,0.88,0.191
260,0.88,0.165
261,0.88,0.1765
262,0.88,0.186
263,0.88,0.1745
264,0.88,0.173
265,0.88,0.168
266,0.88,0.176
267,0.88,0.1625
268,0.88,0.1655
269,0.88,0.17
270,0.88,0.1835
271,0.88,0.1645
272,0.88,0.1595
273,0.88,0.181
274,0.88,0.179
275,0.88,0.1645
276,0.88,0.177
277,0.88,0.188
278,0.88,0.1685
279,0.88,0.161
280,0.88,0.2005
281,0.88,0.1685
282,0.88,0.1725
283,0.88,0.1675
284,0.88,0.1845
285,0.88,0.163
286,0.88,0.1805
287,0.88,0.162
288,0.88,0.1805
289,0.88,0.171
290,0.88,0.1755
291,0.88,0.167
292,0.88,0.1715
293,0.88,0.192
294,0.88,0.183
295,0.88,0.19
296,0.88,0.1725
297,0.88,0.172
298,0.88,0.1675
299,0.88,0.167
300,0.88,0.167
301,0.88,0.167
302,0.88,0.172
303,0.88,0.171
304,0.88,0.176
305,0.88,0.188
306,0.88,0.1825
307,0.88,0.16
308,0.88,0.1855
309,0.88,0.177
310,0.88,0.188
311,0.88,0.193
312,0.88,0.181
313,0.88,0.1815
314,0.88,0.176
315,0.88,0.186
316,0.88,0.1805
317,0.88,0.182
318,0.88,0.17
319,0.88,0.164
320,0.88,0.17
321,0.88,0.1675
322,0.88,0.1865
323,0.88,0.173
324,0.88,0.1755
325,0.88,0.1635
326,0.88,0.179
327,0.88,0.163
328,0.88,0.191
329,0.88,0.1865
330,0.88,0.1585
331,0.88,0.1745
332,0.88,0.182
333,0.88,0.18
334,0.88,0.174
335,0.88,0.17
336,0.88,0.1825
337,0.88,0.182
338,0.88,0.1895
339,0.88,0.17
340,0.88,0.167
341,0.88,0.1645
342,0.88,0.162
343,0.88,0.166
344,0.88,0.1595
345,0.88,0.172
346,0.88,0.1885
347,0.88,0.176
348,0.88,0.1655
349,0.88,0.1705
350,0.88,0.1855
351,0.88,0.1905
352,0.88,0.162
353,0.88,0.184
354,0.88,0.2005
355,0.88,0.1805
356,0.88,0.176
357,0.88,0.18
358,0.88,0.162
359,0.88,0.176
360,0.88,0.176
361,0.88,0.1785
362,0.88,0.17
363,0.88,0.1825
364,0.88,0.18
365,0.88,0.174
366,0.88,0.1735
367,0.88,0.164
368,0.88,0.169
369,0.88,0.1825
370,0.88,0.1715
371,0.88,0.1775
372,0.88,0.1885
373,0.88,0.1725
374,0.88,0.1985
375,0.88,0.1785
376,0.88,0.184
377,0.88,0.1605
378,0.88,0.179
379,0.88,0.1885
380,0.88,0.1785
381,0.88,0.183
382,0.88,0.168
383,0.88,0.1675
384,0.88,0.1735
385,0.88,0.182
386,0.88,0.165
387,0.88,0.177
388,0.88,0.1935
389,0.88,0.1735
390,0.88,0.177
391,0.88,0.172
392,0.88,0.1905
393,0.88,0.169
394,0.88,0.1725
395,0.88,0.1795
396,0.88,0.1715
397,0.88,0.1825
398,0.88,0.187
399,0.88,0.179
400,0.88,0.178
401,0.88,0.179
402,0.88,0.197
403,0.88,0.1665
404,0.88,0.174
405,0.88,0.1685
406,0.88,0.196
407,0.88,0.1635
408,0.88,0.17
409,0.88,0.1675
410,0.88,0.193
411,0.88,0.1795
412,0.88,0.183
413,0.88,0.1785
414,0.88,0.179
415,0.88,0.1725
416,0.88,0.173
417,0.88,0.1805
418,0.88,0.1455
419,0.88,0.1995
420,0.88,0.1705
421,0.88,0.1755
422,0.88,0.1755
423,0.88,0.157
424,0.88,0.166
425,0.88,0.1705
426,0.88,0.1895
427,0.88,0.169
428,0.88,0.1765
429,0.88,0.193
430,0.88,0.1875
431,0.88,0.176
432,0.88,0.189
433,0.88,0.1775
434,0.88,0.181
435,0.88,0.175
436,0.88,0.1825
437,0.88,0.1785
438,0.88,0.171
439,0.88,0.179
440,0.88,0.1795
441,0.88,0.182
442,0.88,0.1775
443,0.88,0.193
444,0.88,0.167
445,0.88,0.1795
446,0.88,0.167
447,0.88,0.163
448,0.88,0.183
449,0.88,0.177
450,0.88,0.1685
451,0.88,0.173
452,0.88,0.1755
453,0.88,0.182
454,0.88,0.176
455,0.88,0.166
456,0.88,0.177
457,0.88,0.186
458,0.88,0.1635
459,0.88,0.166
460,0.88,0.1905
461,0.88,0.185
462,0.88,0.183
463,0.88,0.173
464,0.88,0.172
465,0.88,0.1955
466,0.88,0.1835
467,0.88,0.176
468,0.88,0.1815
469,0.88,0.1725
470,0.88,0.1755
471,0.88,0.161
472,0.88,0.1685
473,0.88,0.183
474,0.88,0.178
475,0.88,0.1705
476,0.88,0.1865
477,0.88,0.177
478,0.88,0.1765
479,0.88,0.167
480,0.88,0.178
481,0.88,0.1675
482,0.88,0.1975
483,0.88,0.167
484,0.88,0.179
485,0.88,0.184
486,0.88,0.181
487,0.88,0.1715
488,0.88,0.166
489,0.88,0.1735
490,0.88,0.1685
491,0.88,0.1795
492,0.88,0.164
493,0.88,0.1745
494,0.88,0.17
495,0.88,0.199
496,0.88,0.1665
497,0.88,0.1935
498,0.88,0.1625
499,0.88,0.1815
500,0.88,0.175
501,0.88,0.1755
502,0.88,0.1675
503,0.88,0.177
504,0.88,0.173
505,0.88,0.159
506,0.88,0.167
507,0.88,0.186
508,0.88,0.1725
509,0.88,0.1655
510,0.88,0.177
511,0.88,0.184
512,0.88,0.1705
513,0.88,0.176
514,0.88,0.1805
515,0.88,0.1745
516,0.88,0.185
517,0.88,0.161
518,0.88,0.1565
519,0.88,0.167
520,0.88,0.1835
521,0.88,0.171
522,0.88,0.173
523,0.88,0.1805
524,0.88,0.1745
525,0.88,0.1855
526,0.88,0.165
527,0.88,0.186
528,0.88,0.1745
529,0.88,0.1685
530,0.88,0.1615
531,0.88,0.183
532,0.88,0.175
533,0.88,0.158
534,0.88,0.185
535,0.88,0.1725
536,0.88,0.1715
537,0.88,0.1655
538,0.88,0.159
539,0.88,0.1845
540,0.88,0.161
541,0.88,0.162
542,0.88,0.1795
543,0.88,0.176
544,0.88,0.182
545,0.88,0.1845
546,0.88,0.197
547,0.88,0.187
548,0.88,0.1775
549,0.88,0.166
550,0.88,0.1715
551,0.88,0.1965
552,0.88,0.183
553,0.88,0.164
554,0.88,0.174
555,0.88,0.193
556,0.88,0.1635
557,0.88,0.17
558,0.88,0.1805
559,0.88,0.169
560,0.88,0.176
561,0.88,0.173
562,0.88,0.174
563,0.88,0.185
564,0.88,0.1925
565,0.88,0.1735
566,0.88,0.1615
567,0.88,0.1685
568,0.88,0.1705
569,0.88,0.1735
570,0.88,0.157
571,0.88,0.185
572,0.88,0.1795
573,0.88,0.1685
574,0.88,0.1685
575,0.88,0.1715
576,0.88,0.1635
577,0.88,0.192
578,0.88,0.168
579,0.88,0.179
580,0.88,0.174
581,0.88,0.1625
582,0.88,0.1685
583,0.88,0.182
584,0.88,0.1735
585,0.88,0.1865
586,0.88,0.172
587,0.88,0.1825
588,0.88,0.1835
589,0.88,0.1745
590,0.88,0.1755
591,0.88,0.174
592,0.88,0.1915
593,0.88,0.182
594,0.88,0.176
595,0.88,0.154
596,0.88,0.1665
597,0.88,0.18
598,0.88,0.175
599,0.88,0.152
600,0.88,0.174
601,0.88,0.175
602,0.88,0.163
603,0.88,0.162
604,0.88,0.1725
605,0.88,0.1705
606,0.88,0.167
607,0.88,0.1725
608,0.88,0.173
609,0.88,0.169
610,0.88,0.1645
611,0.88,0.153
612,0.88,0.162
613,0.88,0.1855
614,0.88,0.177
615,0.88,0.181
616,0.88,0.1735
617,0.88,0.186
618,0.88,0.185
619,0.88,0.1705
620,0.88,0.1695
621,0.88,0.1755
622,0.88,0.164
623,0.88,0.176
624,0.88,0.184
625,0.88,0.18
626,0.88,0.1725
627,0.88,0.17
628,0.88,0.1855
629,0.88,0.184
630,0.88,0.1715
631,0.88,0.1735
632,0.88,0.178
633,0.88,0.168
634,0.88,0.171
635,0.88,0.1685
636,0.88,0.1715
637,0.88,0.1675
638,0.88,0.187
639,0.88,0.172
640,0.88,0.1805
641,0.88,0.176
642,0.88,0.174
643,0.88,0.1755
644,0.88,0.1745
645,0.88,0.173
646,0.88,0.1715
647,0.88,0.173
648,0.88,0.183
649,0.88,0.1665
650,0.88,0.167
651,0.88,0.1685
652,0.88,0.1735
653,0.88,0.185
654,0.88,0.1875
655,0.88,0.1815
656,0.88,0.1785
657,0.88,0.1835
658,0.88,0.168
659,0.88,0.184
660,0.88,0.196
661,0.88,0.19
662,0.88,0.19
663,0.88,0.1645
664,0.88,0.178
665,0.88,0.194
666,0.88,0.1695
667,0.88,0.1755
668,0.88,0.1875
669,0.88,0.172
670,0.88,0.1695
671,0.88,0.165
672,0.88,0.17
673,0.88,0.186
674,0.88,0.1755
675,0.88,0.195
676,0.88,0.175
677,0.88,0.1805
678,0.88,0.1685
679,0.88,0.1765
680,0.88,0.1825
681,0.88,0.183
682,0.88,0.1735
683,0.88,0.177
684,0.88,0.1925
685,0.88,0.181
686,0.88,0.183
687,0.88,0.1695
688,0.88,0.1765
689,0.88,0.1625
690,0.88,0.163
691,0.88,0.172
692,0.88,0.1595
693,0.88,0.179
694,0.88,0.1855
695,0.88,0.1765
696,0.88,0.177
697,0.88,0.1795
698,0.88,0.1755
699,0.88,0.1825
700,0.88,0.1725
701,0.88,0.1625
702,0.88,0.1725
703,0.88,0.1505
704,0.88,0.179
705,0.88,0.171
706,0.88,0.1835
707,0.88,0.1665
708,0.88,0.1615
709,0.88,0.175
710,0.88,0.172
711,0.88,0.181
712,0.88,0.1785
713,0.88,0.1605
714,0.88,0.1835
715,0.88,0.174
716,0.88,0.1805
717,0.88,0.174
718,0.88,0.176
719,0.88,0.176
720,0.88,0.1715
721,0.88,0.1865
722,0.88,0.194
723,0.88,0.175
724,0.88,0.1695
725,0.88,0.172
726,0.88,0.1885
727,0.88,0.175
728,0.88,0.163
729,0.88,0.169
730,0.88,0.1805
731,0.88,0.1775
732,0.88,0.1845
733,0.88,0.168
734,0.88,0.167
735,0.88,0.182
736,0.88,0.197
737,0.88,0.1865
738,0.88,0.192
739,0.88,0.167
740,0.88,0.17
741,0.88,0.183
742,0.88,0.1765
743,0.88,0.169
744,0.88,0.167
745,0.88,0.177
746,0.88,0.183
747,0.88,0.1685
748,0.88,0.1635
749,0.88,0.1735
750,0.88,0.1875
751,0.88,0.1735
752,0.88,0.1815
753,0.88,0.1855
754,0.88,0.174
755,0.88,0.18
756,0.88,0.1835
757,0.88,0.1825
758,0.88,0.168
759,0.88,0.1645
760,0.88,0.1935
761,0.88,0.1655
762,0.88,0.1715
763,0.88,0.1725
764,0.88,0.1875
765,0.88,0.1895
766,0.88,0.165
767,0.88,0.18
768,0.88,0.191
769,0.88,0.178
770,0.88,0.1605
771,0.88,0.1735
772,0.88,0.1865
773,0.88,0.169
774,0.88,0.1825
775,0.88,0.1645
776,0.88,0.185
777,0.88,0.1895
778,0.88,0.1885
779,0.88,0.1905
780,0.88,0.177
781,0.88,0.1755
782,0.88,0.169
783,0.88,0.192
784,0.88,0.188
785,0.88,0.1845
786,0.88,0.167
787,0.88,0.1875
788,0.88,0.186
789,0.88,0.1845
790,0.88,0.1795
791,0.88,0.1915
792,0.88,0.178
793,0.88,0.172
794,0.88,0.1785
795,0.88,0.18
796,0.88,0.1925
797,0.88,0.183
798,0.88,0.182
799,0.88,0.1675
800,0.88,0.1755
801,0.88,0.182
802,0.88,0.1825
803,0.88,0.166
804,0.88,0.178
805,0.88,0.185
806,0.88,0.1925
807,0.88,0.1855
808,0.88,0.17
809,0.88,0.173
810,0.88,0.172
811,0.88,0.185
812,0.88,0.1775
813,0.88,0.165
814,0.88,0.173
815,0.88,0.1715
816,0.88,0.177
817,0.88,0.1835
818,0.88,0.1765
819,0.88,0.176
820,0.88,0.16
821,0.88,0.163
822,0.88,0.182
823,0.88,0.183
824,0.88,0.188
825,0.88,0.167
826,0.88,0.179
827,0.88,0.184
828,0.88,0.1735
829,0.88,0.176
830,0.88,0.1695
831,0.88,0.1795
832,0.88,0.163
833,0.88,0.185
834,0.88,0.1875
835,0.88,0.1595
836,0.88,0.1755
837,0.88,0.189
838,0.88,0.167
839,0.88,0.1625
840,0.88,0.185
841,0.88,0.178
842,0.88,0.167
843,0.88,0.1765
844,0.88,0.1695
845,0.88,0.1805
846,0.88,0.185
847,0.88,0.1555
848,0.88,0.1695
849,0.88,0.182
850,0.88,0.1555
851,0.88,0.19
852,0.88,0.18
853,0.88,0.172
854,0.88,0.1745
855,0.88,0.1715
856,0.88,0.168
857,0.88,0.182
858,0.88,0.1845
859,0.88,0.1765
860,0.88,0.175
861,0.88,0.181
862,0.88,0.1805
863,0.88,0.1675
864,0.88,0.177
865,0.88,0.1785
866,0.88,0.192
867,0.88,0.1835
868,0.88,0.1815
869,0.88,0.163
870,0.88,0.1815
871,0.88,0.182
872,0.88,0.1845
873,0.88,0.182
874,0.88,0.18
875,0.88,0.175
876,0.88,0.1645
877,0.88,0.186
878,0.88,0.1845
879,0.88,0.1725
880,0.88,0.1575
881,0.88,0.1785
882,0.88,0.1765
883,0.88,0.1755
884,0.88,0.169
885,0.88,0.18
886,0.88,0.1685
887,0.88,0.1785
888,0.88,0.167
889,0.88,0.188
890,0.88,0.165
891,0.88,0.1765
892,0.88,0.1675
893,0.88,0.1675
894,0.88,0.168
895,0.88,0.1675
896,0.88,0.176
897,0.88,0.188
898,0.88,0.183
899,0.88,0.181
900,0.88,0.163
901,0.88,0.171
902,0.88,0.175
903,0.88,0.1845
904,0.88,0.176
905,0.88,0.184
906,0.88,0.163
907,0.88,0.149
908,0.88,0.167
909,0.88,0.169
910,0.88,0.161
911,0.88,0.1795
912,0.88,0.1675
913,0.88,0.1735
914,0.88,0.1775
915,0.88,0.182
916,0.88,0.1785
917,0.88,0.173
918,0.88,0.184
919,0.88,0.187
920,0.88,0.1795
921,0.88,0.1775
922,0.88,0.185
923,0.88,0.1815
924,0.88,0.1635
925,0.88,0.167
926,0.88,0.1645
927,0.88,0.176
928,0.88,0.182
929,0.88,0.1835
930,0.88,0.175
931,0.88,0.184
932,0.88,0.1665
933,0.88,0.1865
934,0.88,0.174
935,0.88,0.1785
936,0.88,0.197
937,0.88,0.16
938,0.88,0.194
939,0.88,0.159
940,0.88,0.2
941,0.88,0.167
942,0.88,0.1755
943,0.88,0.169
944,0.88,0.19
945,0.88,0.1615
946,0.88,0.1645
947,0.88,0.1735
948,0.88,0.1855
949,0.88,0.172
950,0.88,0.1665
951,0.88,0.181
952,0.88,0.1915
953,0.88,0.1985
954,0.88,0.1915
955,0.88,0.178
956,0.88,0.18
957,0.88,0.1735
958,0.88,0.1785
959,0.88,0.18
960,0.88,0.158
961,0.88,0.171
962,0.88,0.1805
963,0.88,0.1945
964,0.88,0.1855
965,0.88,0.183
966,0.88,0.1765
967,0.88,0.1675
968,0.88,0.171
969,0.88,0.18
970,0.88,0.1695
971,0.88,0.171
972,0.88,0.1735
973,0.88,0.181
974,0.88,0.177
975,0.88,0.183
976,0.88,0.1705
977,0.88,0.168
978,0.88,0.1825
979,0.88,0.184
980,0.88,0.1795
981,0.88,0.1595
982,0.88,0.1695
983,0.88,0.154
984,0.88,0.1855
985,0.88,0.183
986,0.88,0.194
987,0.88,0.1795
988,0.88,0.189
989,0.88,0.175
990,0.88,0.1565
991,0.88,0.182
992,0.88,0.1835
993,0.88,0.175
994,0.88,0.1795
995,0.88,0.187
996,0.88,0.162
997,0.88,0.1765
998,0.88,0.184
999,0.88,0.1775
1000,0.88,0.1755
1001,0.88,0.16
1002,0.88,0.181
1003,0.88,0.161
1004,0.88,0.179
1005,0.88,0.16
1006,0.88,0.1785
1007,0.88,0.1565
1008,0.88,0.1655
1009,0.88,0.1665
1010,0.88,0.1845
1011,0.88,0.1805
1012,0.88,0.1655
1013,0.88,0.1805
1014,0.88,0.1765
1015,0.88,0.187
1016,0.88,0.1745
1017,0.88,0.176
1018,0.88,0.181
1019,0.88,0.1865
1020,0.88,0.178
1021,0.88,0.1805
1022,0.88,0.174
1023,0.88,0.167
1024,0.88,0.1785
1025,0.88,0.1705
1026,0.88,0.185
1027,0.88,0.1855
1028,0.88,0.1635
1029,0.88,0.1605
1030,0.88,0.176
1031,0.88,0.1775
1032,0.88,0.182
1033,0.88,0.164
1034,0.88,0.1775
1035,0.88,0.182
1036,0.88,0.1685
1037,0.88,0.1635
1038,0.88,0.1935
1039,0.88,0.1765
1040,0.88,0.1865
1041,0.88,0.1745
1042,0.88,0.1705
1043,0.88,0.18
1044,0.88,0.171
1045,0.88,0.1865
1046,0.88,0.176
1047,0.88,0.155
1048,0.88,0.1675
1049,0.88,0.1665
1050,0.88,0.1775
1051,0.88,0.1685
1052,0.88,0.182
1053,0.88,0.165
1054,0.88,0.177
1055,0.88,0.17
1056,0.88,0.1795
1057,0.88,0.1695
1058,0.88,0.16
1059,0.88,0.1775
1060,0.88,0.171
1061,0.88,0.1925
1062,0.88,0.1725
1063,0.88,0.168
1064,0.88,0.175
1065,0.88,0.1995
1066,0.88,0.1875
1067,0.88,0.175
1068,0.88,0.176
1069,0.88,0.1885
1070,0.88,0.1665
1071,0.88,0.1645
1072,0.88,0.1725
1073,0.88,0.171
1074,0.88,0.187
1075,0.88,0.186
1076,0.88,0.1765
1077,0.88,0.173
1078,0.88,0.171
1079,0.88,0.165
1080,0.88,0.1675
1081,0.88,0.1875
1082,0.88,0.176
1083,0.88,0.174
1084,0.88,0.1925
1085,0.88,0.1715
1086,0.88,0.1775
1087,0.88,0.154
1088,0.88,0.1635
1089,0.88,0.189
1090,0.88,0.183
1091,0.88,0.1665
1092,0.88,0.181
1093,0.88,0.1705
1094,0.88,0.1695
1095,0.88,0.186
1096,0.88,0.179
1097,0.88,0.163
1098,0.88,0.1655
1099,0.88,0.177
1100,0.88,0.189
1101,0.88,0.1855
1102,0.88,0.1925
1103,0.88,0.184
1104,0.88,0.171
1105,0.88,0.1895
1106,0.88,0.188
1107,0.88,0.166
1108,0.88,0.183
1109,0.88,0.165
1110,0.88,0.1755
1111,0.88,0.1745
1112,0.88,0.1695
1113,0.88,0.187
1114,0.88,0.188
1115,0.88,0.1665
1116,0.88,0.17
1117,0.88,0.179
1118,0.88,0.177
1119,0.88,0.154
1120,0.88,0.178
1121,0.88,0.184
1122,0.88,0.182
1123,0.88,0.185
1124,0.88,0.178
1125,0.88,0.1655
1126,0.88,0.173
1127,0.88,0.1655
1128,0.88,0.1765
1129,0.88,0.1775
1130,0.88,0.182
1131,0.88,0.1985
1132,0.88,0.1715
1133,0.88,0.1865
1134,0.88,0.1825
1135,0.88,0.186
1136,0.88,0.183
1137,0.88,0.1755
1138,0.88,0.1775
1139,0.88,0.183
1140,0.88,0.1785
1141,0.88,0.167
1142,0.88,0.171
1143,0.88,0.183
1144,0.88,0.1715
1145,0.88,0.1725
1146,0.88,0.166
1147,0.88,0.1765
1148,0.88,0.1755
1149,0.88,0.1685
1150,0.88,0.182
1151,0.88,0.1845
1152,0.88,0.173
1153,0.88,0.174
1154,0.88,0.1905
1155,0.88,0.178
1156,0.88,0.1705
1157,0.88,0.175
1158,0.88,0.1675
1159,0.88,0.1805
1160,0.88,0.1705
1161,0.88,0.189
1162,0.88,0.188
1163,0.88,0.163
1164,0.88,0.1745
1165,0.88,0.186
1166,0.88,0.1885
1167,0.88,0.192
1168,0.88,0.1815
1169,0.88,0.176
1170,0.88,0.1895
1171,0.88,0.18
1172,0.88,0.179
1173,0.88,0.1635
1174,0.88,0.1795
1175,0.88,0.177
1176,0.88,0.1865
1177,0.88,0.1615
1178,0.88,0.1745
1179,0.88,0.1585
1180,0.88,0.1895
1181,0.88,0.184
1182,0.88,0.173
1183,0.88,0.1745
1184,0.88,0.167
1185,0.88,0.1825
1186,0.88,0.1695
1187,0.88,0.1755
1188,0.88,0.1905
1189,0.88,0.1865
1190,0.88,0.1885
1191,0.88,0.1845
1192,0.88,0.172
1193,0.88,0.169
1194,0.88,0.1885
1195,0.88,0.1835
1196,0.88,0.1765
1197,0.88,0.169
1198,0.88,0.17
1199,0.88,0.164
1200,0.88,0.1855
1201,0.88,0.1725
1202,0.88,0.172
1203,0.88,0.1645
1204,0.88,0.18
1205,0.88,0.1835
1206,0.88,0.1925
1207,0.88,0.1815
1208,0.88,0.1655
1209,0.88,0.195
1210,0.88,0.1685
1211,0.88,0.185
1212,0.88,0.1775
1213,0.88,0.1785
1214,0.88,0.165
1215,0.88,0.168
1216,0.88,0.165
1217,0.88,0.167
1218,0.88,0.171
1219,0.88,0.1775
1220,0.88,0.1805
1221,0.88,0.193
1222,0.88,0.18
1223,0.88,0.182
1224,0.88,0.18
1225,0.88,0.171
1226,0.88,0.175
1227,0.88,0.166
1228,0.88,0.1925
1229,0.88,0.1855
1230,0.88,0.1645
1231,0.88,0.1905
1232,0.88,0.191
1233,0.88,0.185
1234,0.88,0.1765
1235,0.88,0.171
1236,0.88,0.1755
1237,0.88,0.1695
1238,0.88,0.173
1239,0.88,0.1735
1240,0.88,0.1745
1241,0.88,0.1905
1242,0.88,0.1655
1243,0.88,0.1775
1244,0.88,0.1655
1245,0.88,0.179
1246,0.88,0.1665
1247,0.88,0.172
1248,0.88,0.1825
1249,0.88,0.169
1250,0.88,0.1845
1251,0.88,0.1675
1252,0.88,0.164
1253,0.88,0.175
1254,0.88,0.1855
1255,0.88,0.1925
1256,0.88,0.169
1257,0.88,0.1805
1258,0.88,0.1665
1259,0.88,0.1685
1260,0.88,0.173
1261,0.88,0.1815
1262,0.88,0.184
1263,0.88,0.168
1264,0.88,0.1615
1265,0.88,0.18
1266,0.88,0.152
1267,0.88,0.1695
1268,0.88,0.202
1269,0.88,0.1755
1270,0.88,0.1925
1271,0.88,0.171
1272,0.88,0.173
1273,0.88,0.169
1274,0.88,0.196
1275,0.88,0.163
1276,0.88,0.1795
1277,0.88,0.183
1278,0.88,0.1735
1279,0.88,0.1745
1280,0.88,0.1815
1281,0.88,0.178
1282,0.88,0.1885
1283,0.88,0.18
1284,0.88,0.18
1285,0.88,0.1775
1286,0.88,0.174
1287,0.88,0.1785
1288,0.88,0.1685
1289,0.88,0.173
1290,0.88,0.1565
1291,0.88,0.1705
1292,0.88,0.18
1293,0.88,0.178
1294,0.88,0.186
1295,0.88,0.159
1296,0.88,0.177
1297,0.88,0.1715
1298,0.88,0.17
1299,0.88,0.164
1300,0.88,0.174
1301,0.88,0.1675
1302,0.88,0.173
1303,0.88,0.1775
1304,0.88,0.173
