"simID","q","dhat"
325,0.96,0.188
326,0.96,0.2105
327,0.96,0.2085
328,0.96,0.212
329,0.96,0.188
330,0.96,0.1935
331,0.96,0.186
332,0.96,0.191
333,0.96,0.198
334,0.96,0.1805
335,0.96,0.191
336,0.96,0.192
337,0.96,0.197
338,0.96,0.194
339,0.96,0.2075
340,0.96,0.1845
341,0.96,0.1915
342,0.96,0.1865
343,0.96,0.197
344,0.96,0.1935
345,0.96,0.184
346,0.96,0.183
347,0.96,0.187
348,0.96,0.1875
349,0.96,0.195
350,0.96,0.198
351,0.96,0.1865
352,0.96,0.1985
353,0.96,0.2005
354,0.96,0.186
355,0.96,0.1855
356,0.96,0.195
357,0.96,0.184
358,0.96,0.193
359,0.96,0.198
360,0.96,0.1895
361,0.96,0.207
362,0.96,0.207
363,0.96,0.2005
364,0.96,0.194
365,0.96,0.1975
366,0.96,0.185
367,0.96,0.2005
368,0.96,0.178
369,0.96,0.189
370,0.96,0.1965
371,0.96,0.1975
372,0.96,0.1995
373,0.96,0.1905
374,0.96,0.19
375,0.96,0.2025
376,0.96,0.175
377,0.96,0.1855
378,0.96,0.185
379,0.96,0.192
380,0.96,0.198
381,0.96,0.1895
382,0.96,0.172
383,0.96,0.1925
384,0.96,0.194
385,0.96,0.202
386,0.96,0.174
387,0.96,0.185
388,0.96,0.1885
389,0.96,0.1895
390,0.96,0.1845
391,0.96,0.17
392,0.96,0.2025
393,0.96,0.193
394,0.96,0.1835
395,0.96,0.2045
396,0.96,0.191
397,0.96,0.197
398,0.96,0.1975
399,0.96,0.187
400,0.96,0.1985
401,0.96,0.194
402,0.96,0.1725
403,0.96,0.19
404,0.96,0.184
405,0.96,0.199
406,0.96,0.1845
407,0.96,0.2015
408,0.96,0.1995
409,0.96,0.1785
410,0.96,0.202
411,0.96,0.205
412,0.96,0.197
413,0.96,0.198
414,0.96,0.182
415,0.96,0.2075
416,0.96,0.178
417,0.96,0.187
418,0.96,0.1955
419,0.96,0.197
420,0.96,0.199
421,0.96,0.1985
422,0.96,0.187
423,0.96,0.199
424,0.96,0.202
425,0.96,0.1795
426,0.96,0.199
427,0.96,0.1745
428,0.96,0.185
429,0.96,0.19
430,0.96,0.1835
431,0.96,0.182
432,0.96,0.1935
433,0.96,0.2045
434,0.96,0.1875
435,0.96,0.197
436,0.96,0.201
437,0.96,0.1905
438,0.96,0.186
439,0.96,0.1965
440,0.96,0.1865
441,0.96,0.2085
442,0.96,0.1815
443,0.96,0.1975
444,0.96,0.1845
445,0.96,0.207
446,0.96,0.1985
447,0.96,0.1845
448,0.96,0.1825
449,0.96,0.1845
450,0.96,0.1835
451,0.96,0.1905
452,0.96,0.1975
453,0.96,0.1725
454,0.96,0.175
455,0.96,0.203
456,0.96,0.1995
457,0.96,0.204
458,0.96,0.1895
459,0.96,0.1915
460,0.96,0.2045
461,0.96,0.179
462,0.96,0.2035
463,0.96,0.2055
464,0.96,0.1875
465,0.96,0.19
466,0.96,0.197
467,0.96,0.1835
468,0.96,0.197
469,0.96,0.2035
470,0.96,0.2055
471,0.96,0.2
472,0.96,0.178
473,0.96,0.196
474,0.96,0.1845
475,0.96,0.2165
476,0.96,0.2045
477,0.96,0.211
478,0.96,0.1755
479,0.96,0.19
480,0.96,0.195
481,0.96,0.1975
482,0.96,0.2035
483,0.96,0.199
484,0.96,0.188
485,0.96,0.1835
486,0.96,0.1725
487,0.96,0.19
488,0.96,0.1865
489,0.96,0.206
490,0.96,0.1985
491,0.96,0.202
492,0.96,0.188
493,0.96,0.193
494,0.96,0.1765
495,0.96,0.186
496,0.96,0.1865
497,0.96,0.175
498,0.96,0.1975
499,0.96,0.1775
500,0.96,0.1915
501,0.96,0.215
502,0.96,0.198
503,0.96,0.205
504,0.96,0.183
505,0.96,0.1855
506,0.96,0.1915
507,0.96,0.186
508,0.96,0.2035
509,0.96,0.192
510,0.96,0.205
511,0.96,0.1985
512,0.96,0.1815
513,0.96,0.197
514,0.96,0.1975
515,0.96,0.2035
516,0.96,0.193
517,0.96,0.1875
518,0.96,0.1895
519,0.96,0.203
520,0.96,0.182
521,0.96,0.199
522,0.96,0.212
523,0.96,0.1855
524,0.96,0.1935
525,0.96,0.199
526,0.96,0.198
527,0.96,0.2105
528,0.96,0.1945
529,0.96,0.195
530,0.96,0.1865
531,0.96,0.1855
532,0.96,0.191
533,0.96,0.2
534,0.96,0.2095
535,0.96,0.189
536,0.96,0.195
537,0.96,0.2005
538,0.96,0.1905
539,0.96,0.171
540,0.96,0.1835
541,0.96,0.1785
542,0.96,0.186
543,0.96,0.186
544,0.96,0.187
545,0.96,0.2005
546,0.96,0.191
547,0.96,0.209
548,0.96,0.1895
549,0.96,0.185
550,0.96,0.2055
551,0.96,0.188
552,0.96,0.1995
553,0.96,0.196
554,0.96,0.197
555,0.96,0.195
556,0.96,0.194
557,0.96,0.198
558,0.96,0.201
559,0.96,0.1925
560,0.96,0.1935
561,0.96,0.187
562,0.96,0.184
563,0.96,0.1895
564,0.96,0.1835
565,0.96,0.1825
566,0.96,0.1975
567,0.96,0.1885
568,0.96,0.1955
569,0.96,0.1905
570,0.96,0.2055
571,0.96,0.2165
572,0.96,0.189
573,0.96,0.21
574,0.96,0.175
575,0.96,0.196
576,0.96,0.1705
577,0.96,0.184
578,0.96,0.1895
579,0.96,0.1925
580,0.96,0.1845
581,0.96,0.1935
582,0.96,0.198
583,0.96,0.1935
584,0.96,0.198
585,0.96,0.1695
586,0.96,0.184
587,0.96,0.1875
588,0.96,0.1855
589,0.96,0.1865
590,0.96,0.1765
591,0.96,0.1725
592,0.96,0.1995
593,0.96,0.1885
594,0.96,0.1835
595,0.96,0.187
596,0.96,0.182
597,0.96,0.179
598,0.96,0.189
599,0.96,0.192
600,0.96,0.21
601,0.96,0.192
602,0.96,0.1845
603,0.96,0.1795
604,0.96,0.19
605,0.96,0.193
606,0.96,0.181
607,0.96,0.1835
608,0.96,0.203
609,0.96,0.2025
610,0.96,0.1765
611,0.96,0.192
612,0.96,0.193
613,0.96,0.2085
614,0.96,0.204
615,0.96,0.1765
616,0.96,0.1985
617,0.96,0.186
618,0.96,0.1905
619,0.96,0.204
620,0.96,0.1855
621,0.96,0.1895
622,0.96,0.1755
623,0.96,0.19
624,0.96,0.2025
625,0.96,0.188
626,0.96,0.206
627,0.96,0.2
628,0.96,0.1885
629,0.96,0.193
630,0.96,0.1795
631,0.96,0.1825
632,0.96,0.19
633,0.96,0.19
634,0.96,0.202
635,0.96,0.1705
636,0.96,0.1855
637,0.96,0.1925
638,0.96,0.1895
639,0.96,0.1765
640,0.96,0.1785
641,0.96,0.193
642,0.96,0.183
643,0.96,0.2055
644,0.96,0.1865
645,0.96,0.1985
646,0.96,0.197
647,0.96,0.2225
648,0.96,0.202
649,0.96,0.213
650,0.96,0.1925
651,0.96,0.1995
652,0.96,0.185
653,0.96,0.217
654,0.96,0.2035
655,0.96,0.175
656,0.96,0.1835
657,0.96,0.199
658,0.96,0.218
659,0.96,0.1825
660,0.96,0.184
661,0.96,0.198
662,0.96,0.211
663,0.96,0.1795
664,0.96,0.191
665,0.96,0.2135
666,0.96,0.195
667,0.96,0.1775
668,0.96,0.1945
669,0.96,0.182
670,0.96,0.206
671,0.96,0.1925
672,0.96,0.18
673,0.96,0.1975
674,0.96,0.19
675,0.96,0.1845
676,0.96,0.193
677,0.96,0.2075
678,0.96,0.1845
679,0.96,0.186
680,0.96,0.1835
681,0.96,0.193
682,0.96,0.1895
683,0.96,0.201
684,0.96,0.185
685,0.96,0.2005
686,0.96,0.2
687,0.96,0.1865
688,0.96,0.21
689,0.96,0.187
690,0.96,0.193
691,0.96,0.1955
692,0.96,0.1785
693,0.96,0.192
694,0.96,0.187
695,0.96,0.2035
696,0.96,0.1955
697,0.96,0.1905
698,0.96,0.185
699,0.96,0.1995
700,0.96,0.1905
701,0.96,0.2005
702,0.96,0.195
703,0.96,0.179
704,0.96,0.2075
705,0.96,0.1965
706,0.96,0.189
707,0.96,0.192
708,0.96,0.2135
709,0.96,0.195
710,0.96,0.185
711,0.96,0.1915
712,0.96,0.194
713,0.96,0.1875
714,0.96,0.198
715,0.96,0.209
716,0.96,0.1755
717,0.96,0.1775
718,0.96,0.1945
719,0.96,0.197
720,0.96,0.1975
721,0.96,0.194
722,0.96,0.1945
723,0.96,0.184
724,0.96,0.1945
725,0.96,0.185
726,0.96,0.196
727,0.96,0.1955
728,0.96,0.1775
729,0.96,0.201
730,0.96,0.181
731,0.96,0.2035
732,0.96,0.1735
733,0.96,0.1915
734,0.96,0.1825
735,0.96,0.198
736,0.96,0.2045
737,0.96,0.1755
738,0.96,0.185
739,0.96,0.197
740,0.96,0.189
741,0.96,0.1925
742,0.96,0.2085
743,0.96,0.2185
744,0.96,0.1805
745,0.96,0.1915
746,0.96,0.1925
747,0.96,0.197
748,0.96,0.198
749,0.96,0.186
750,0.96,0.186
751,0.96,0.19
752,0.96,0.1995
753,0.96,0.182
754,0.96,0.2155
755,0.96,0.2035
756,0.96,0.1905
757,0.96,0.1905
758,0.96,0.207
759,0.96,0.189
760,0.96,0.193
761,0.96,0.1895
762,0.96,0.1775
763,0.96,0.194
764,0.96,0.1855
765,0.96,0.215
766,0.96,0.2075
767,0.96,0.191
768,0.96,0.1975
769,0.96,0.1955
770,0.96,0.191
771,0.96,0.1835
772,0.96,0.1935
773,0.96,0.1955
774,0.96,0.1805
775,0.96,0.198
776,0.96,0.193
777,0.96,0.204
778,0.96,0.1865
779,0.96,0.208
780,0.96,0.1965
781,0.96,0.182
782,0.96,0.209
783,0.96,0.1955
784,0.96,0.2145
785,0.96,0.199
786,0.96,0.1875
787,0.96,0.1875
788,0.96,0.1835
789,0.96,0.19
790,0.96,0.1795
791,0.96,0.2035
792,0.96,0.181
793,0.96,0.2025
794,0.96,0.2055
795,0.96,0.1725
796,0.96,0.2
797,0.96,0.18
798,0.96,0.181
799,0.96,0.1985
800,0.96,0.1895
801,0.96,0.203
802,0.96,0.1815
803,0.96,0.192
804,0.96,0.2
805,0.96,0.198
806,0.96,0.209
807,0.96,0.183
808,0.96,0.19
809,0.96,0.206
810,0.96,0.179
811,0.96,0.198
812,0.96,0.204
813,0.96,0.201
814,0.96,0.1915
815,0.96,0.1875
816,0.96,0.172
817,0.96,0.2035
818,0.96,0.1905
819,0.96,0.1895
820,0.96,0.175
821,0.96,0.1855
822,0.96,0.1835
823,0.96,0.181
824,0.96,0.189
825,0.96,0.2095
826,0.96,0.192
827,0.96,0.1915
828,0.96,0.2
829,0.96,0.1785
830,0.96,0.193
831,0.96,0.1895
832,0.96,0.1985
833,0.96,0.193
834,0.96,0.1805
835,0.96,0.206
836,0.96,0.1865
837,0.96,0.186
838,0.96,0.1915
839,0.96,0.195
840,0.96,0.1885
841,0.96,0.197
842,0.96,0.197
843,0.96,0.202
844,0.96,0.1695
845,0.96,0.212
846,0.96,0.181
847,0.96,0.2005
848,0.96,0.1885
849,0.96,0.2125
850,0.96,0.178
851,0.96,0.166
852,0.96,0.19
853,0.96,0.1935
854,0.96,0.1875
855,0.96,0.1695
856,0.96,0.1915
857,0.96,0.188
858,0.96,0.187
859,0.96,0.18
860,0.96,0.194
861,0.96,0.181
862,0.96,0.1785
863,0.96,0.158
864,0.96,0.1955
865,0.96,0.175
866,0.96,0.187
867,0.96,0.181
868,0.96,0.1905
869,0.96,0.1755
870,0.96,0.189
871,0.96,0.2015
872,0.96,0.187
873,0.96,0.1705
874,0.96,0.2
875,0.96,0.1975
876,0.96,0.189
877,0.96,0.203
878,0.96,0.209
879,0.96,0.165
880,0.96,0.1865
881,0.96,0.1945
882,0.96,0.192
883,0.96,0.203
884,0.96,0.186
885,0.96,0.187
886,0.96,0.2115
887,0.96,0.1885
888,0.96,0.193
889,0.96,0.191
890,0.96,0.1885
891,0.96,0.191
892,0.96,0.212
893,0.96,0.189
894,0.96,0.1885
895,0.96,0.1895
896,0.96,0.2055
897,0.96,0.1995
898,0.96,0.1975
899,0.96,0.176
900,0.96,0.1995
901,0.96,0.179
902,0.96,0.177
903,0.96,0.1925
904,0.96,0.187
905,0.96,0.2065
906,0.96,0.196
907,0.96,0.181
908,0.96,0.1805
909,0.96,0.1915
910,0.96,0.201
911,0.96,0.1935
912,0.96,0.1955
913,0.96,0.1915
914,0.96,0.188
915,0.96,0.2
916,0.96,0.2
917,0.96,0.186
918,0.96,0.194
919,0.96,0.186
920,0.96,0.2035
921,0.96,0.2045
922,0.96,0.194
923,0.96,0.1965
924,0.96,0.199
925,0.96,0.187
926,0.96,0.18
927,0.96,0.2015
928,0.96,0.2
929,0.96,0.1935
930,0.96,0.2
931,0.96,0.1905
932,0.96,0.198
933,0.96,0.199
934,0.96,0.1865
935,0.96,0.1835
936,0.96,0.1925
937,0.96,0.1805
938,0.96,0.203
939,0.96,0.192
940,0.96,0.1845
941,0.96,0.204
942,0.96,0.188
943,0.96,0.1945
944,0.96,0.2055
945,0.96,0.196
946,0.96,0.179
947,0.96,0.207
948,0.96,0.1945
949,0.96,0.1865
950,0.96,0.1915
951,0.96,0.203
952,0.96,0.1985
953,0.96,0.202
954,0.96,0.199
955,0.96,0.18
956,0.96,0.202
957,0.96,0.1895
958,0.96,0.1935
959,0.96,0.192
960,0.96,0.212
961,0.96,0.1985
962,0.96,0.179
963,0.96,0.1965
964,0.96,0.1875
965,0.96,0.1795
966,0.96,0.1915
967,0.96,0.191
968,0.96,0.1815
969,0.96,0.194
970,0.96,0.1795
971,0.96,0.1905
972,0.96,0.199
973,0.96,0.186
974,0.96,0.187
975,0.96,0.1865
976,0.96,0.1825
977,0.96,0.207
978,0.96,0.196
979,0.96,0.1925
980,0.96,0.201
981,0.96,0.1835
982,0.96,0.185
983,0.96,0.193
984,0.96,0.187
985,0.96,0.1965
986,0.96,0.1795
987,0.96,0.1915
988,0.96,0.195
989,0.96,0.208
990,0.96,0.195
991,0.96,0.191
992,0.96,0.211
993,0.96,0.1905
994,0.96,0.2055
995,0.96,0.188
996,0.96,0.1995
997,0.96,0.1795
998,0.96,0.1885
999,0.96,0.1925
1000,0.96,0.1695
1001,0.96,0.197
1002,0.96,0.1855
1003,0.96,0.1805
1004,0.96,0.193
1005,0.96,0.1945
1006,0.96,0.1965
1007,0.96,0.191
1008,0.96,0.206
1009,0.96,0.203
1010,0.96,0.191
1011,0.96,0.1955
1012,0.96,0.1885
1013,0.96,0.1865
1014,0.96,0.1875
1015,0.96,0.184
1016,0.96,0.1825
1017,0.96,0.1845
1018,0.96,0.199
1019,0.96,0.185
1020,0.96,0.1825
1021,0.96,0.193
1022,0.96,0.1685
1023,0.96,0.21
1024,0.96,0.191
1025,0.96,0.1815
1026,0.96,0.184
1027,0.96,0.207
1028,0.96,0.188
1029,0.96,0.21
1030,0.96,0.1865
1031,0.96,0.182
1032,0.96,0.2005
1033,0.96,0.2005
1034,0.96,0.2095
1035,0.96,0.204
1036,0.96,0.1775
1037,0.96,0.198
1038,0.96,0.2065
1039,0.96,0.197
1040,0.96,0.188
1041,0.96,0.195
1042,0.96,0.1835
1043,0.96,0.1865
1044,0.96,0.204
1045,0.96,0.18
1046,0.96,0.1915
1047,0.96,0.197
1048,0.96,0.1895
1049,0.96,0.1775
1050,0.96,0.179
1051,0.96,0.201
1052,0.96,0.2025
1053,0.96,0.1715
1054,0.96,0.1865
1055,0.96,0.1785
1056,0.96,0.191
1057,0.96,0.1895
1058,0.96,0.197
1059,0.96,0.2065
1060,0.96,0.217
1061,0.96,0.2055
1062,0.96,0.191
1063,0.96,0.1805
1064,0.96,0.1855
1065,0.96,0.203
1066,0.96,0.19
1067,0.96,0.192
1068,0.96,0.184
1069,0.96,0.1895
1070,0.96,0.1805
1071,0.96,0.196
1072,0.96,0.174
1073,0.96,0.196
1074,0.96,0.1945
1075,0.96,0.1985
1076,0.96,0.1975
1077,0.96,0.193
1078,0.96,0.1855
1079,0.96,0.1875
1080,0.96,0.193
1081,0.96,0.1945
1082,0.96,0.1995
1083,0.96,0.199
1084,0.96,0.19
1085,0.96,0.185
1086,0.96,0.1965
1087,0.96,0.1915
1088,0.96,0.1865
1089,0.96,0.2035
1090,0.96,0.1895
1091,0.96,0.1905
1092,0.96,0.213
1093,0.96,0.199
1094,0.96,0.1875
1095,0.96,0.201
1096,0.96,0.1975
1097,0.96,0.195
1098,0.96,0.1995
1099,0.96,0.183
1100,0.96,0.187
1101,0.96,0.1995
1102,0.96,0.198
1103,0.96,0.1885
1104,0.96,0.2045
1105,0.96,0.1885
1106,0.96,0.191
1107,0.96,0.187
1108,0.96,0.199
1109,0.96,0.207
1110,0.96,0.1915
1111,0.96,0.186
1112,0.96,0.1975
1113,0.96,0.1845
1114,0.96,0.2115
1115,0.96,0.1905
1116,0.96,0.1875
1117,0.96,0.1795
1118,0.96,0.19
1119,0.96,0.196
1120,0.96,0.1825
1121,0.96,0.216
1122,0.96,0.203
1123,0.96,0.1935
1124,0.96,0.1935
1125,0.96,0.181
1126,0.96,0.195
1127,0.96,0.175
1128,0.96,0.1855
1129,0.96,0.1995
1130,0.96,0.1915
1131,0.96,0.2
1132,0.96,0.196
1133,0.96,0.193
1134,0.96,0.198
1135,0.96,0.1815
1136,0.96,0.1985
1137,0.96,0.188
1138,0.96,0.203
1139,0.96,0.197
1140,0.96,0.1805
1141,0.96,0.194
1142,0.96,0.1815
1143,0.96,0.179
1144,0.96,0.196
1145,0.96,0.2115
1146,0.96,0.1975
1147,0.96,0.183
1148,0.96,0.1865
1149,0.96,0.2105
1150,0.96,0.1925
1151,0.96,0.1965
1152,0.96,0.188
1153,0.96,0.1835
1154,0.96,0.198
1155,0.96,0.1915
1156,0.96,0.182
1157,0.96,0.181
1158,0.96,0.1895
1159,0.96,0.1965
1160,0.96,0.1995
1161,0.96,0.2065
1162,0.96,0.193
1163,0.96,0.1975
1164,0.96,0.187
1165,0.96,0.188
1166,0.96,0.2065
1167,0.96,0.222
1168,0.96,0.1825
1169,0.96,0.1825
1170,0.96,0.199
1171,0.96,0.211
1172,0.96,0.1955
1173,0.96,0.201
1174,0.96,0.213
1175,0.96,0.189
1176,0.96,0.19
1177,0.96,0.203
1178,0.96,0.177
1179,0.96,0.2205
1180,0.96,0.2
1181,0.96,0.2025
1182,0.96,0.1855
1183,0.96,0.197
1184,0.96,0.1975
1185,0.96,0.1875
1186,0.96,0.1945
1187,0.96,0.1895
1188,0.96,0.191
1189,0.96,0.2085
1190,0.96,0.1875
1191,0.96,0.198
1192,0.96,0.19
1193,0.96,0.2035
1194,0.96,0.188
1195,0.96,0.1855
1196,0.96,0.182
1197,0.96,0.2035
1198,0.96,0.1905
1199,0.96,0.1875
1200,0.96,0.1895
1201,0.96,0.192
1202,0.96,0.2045
1203,0.96,0.1945
1204,0.96,0.1945
1205,0.96,0.187
1206,0.96,0.1985
1207,0.96,0.204
1208,0.96,0.1935
1209,0.96,0.192
1210,0.96,0.1915
1211,0.96,0.19
1212,0.96,0.187
1213,0.96,0.194
1214,0.96,0.1975
1215,0.96,0.1835
1216,0.96,0.183
1217,0.96,0.177
1218,0.96,0.19
1219,0.96,0.1945
1220,0.96,0.1955
1221,0.96,0.194
1222,0.96,0.1955
1223,0.96,0.207
1224,0.96,0.17
1225,0.96,0.2005
1226,0.96,0.1925
1227,0.96,0.18
1228,0.96,0.1865
1229,0.96,0.205
1230,0.96,0.1805
1231,0.96,0.188
1232,0.96,0.1995
1233,0.96,0.181
1234,0.96,0.194
1235,0.96,0.1985
1236,0.96,0.208
1237,0.96,0.1885
1238,0.96,0.176
1239,0.96,0.184
1240,0.96,0.196
1241,0.96,0.2075
1242,0.96,0.203
1243,0.96,0.1875
1244,0.96,0.189
1245,0.96,0.2075
1246,0.96,0.1965
1247,0.96,0.198
1248,0.96,0.195
1249,0.96,0.19
1250,0.96,0.1905
1251,0.96,0.2095
1252,0.96,0.182
1253,0.96,0.1785
1254,0.96,0.1765
1255,0.96,0.1695
1256,0.96,0.194
1257,0.96,0.1985
1258,0.96,0.203
1259,0.96,0.2075
1260,0.96,0.167
1261,0.96,0.1925
1262,0.96,0.198
1263,0.96,0.1895
1264,0.96,0.2035
1265,0.96,0.187
1266,0.96,0.1915
1267,0.96,0.186
1268,0.96,0.185
1269,0.96,0.198
1270,0.96,0.1815
1271,0.96,0.21
1272,0.96,0.195
1273,0.96,0.2015
1274,0.96,0.1725
1275,0.96,0.1975
1276,0.96,0.2075
1277,0.96,0.187
1278,0.96,0.1985
1279,0.96,0.173
1280,0.96,0.201
1281,0.96,0.1885
1282,0.96,0.18
1283,0.96,0.211
1284,0.96,0.1695
1285,0.96,0.188
1286,0.96,0.1885
1287,0.96,0.201
1288,0.96,0.1885
1289,0.96,0.1795
1290,0.96,0.191
1291,0.96,0.185
1292,0.96,0.1845
1293,0.96,0.2005
1294,0.96,0.1935
1295,0.96,0.18
1296,0.96,0.191
1297,0.96,0.1855
1298,0.96,0.2125
1299,0.96,0.2005
1300,0.96,0.1925
