"simID","q","dhat"
161,0.84,0.1845
162,0.84,0.175
163,0.84,0.179
164,0.84,0.186
165,0.84,0.1745
166,0.84,0.1715
167,0.84,0.1655
168,0.84,0.166
169,0.84,0.171
170,0.84,0.1695
171,0.84,0.1665
172,0.84,0.1785
173,0.84,0.1405
174,0.84,0.17
175,0.84,0.1695
176,0.84,0.189
177,0.84,0.1575
178,0.84,0.1735
179,0.84,0.1655
180,0.84,0.178
181,0.84,0.162
182,0.84,0.1675
183,0.84,0.177
184,0.84,0.168
185,0.84,0.1545
186,0.84,0.1645
187,0.84,0.1685
188,0.84,0.172
189,0.84,0.172
190,0.84,0.1665
191,0.84,0.1765
192,0.84,0.1755
193,0.84,0.165
194,0.84,0.1645
195,0.84,0.172
196,0.84,0.1635
197,0.84,0.1925
198,0.84,0.156
199,0.84,0.178
200,0.84,0.1755
201,0.84,0.1755
202,0.84,0.163
203,0.84,0.168
204,0.84,0.154
205,0.84,0.167
206,0.84,0.1745
207,0.84,0.166
208,0.84,0.171
209,0.84,0.1765
210,0.84,0.162
211,0.84,0.1815
212,0.84,0.1735
213,0.84,0.161
214,0.84,0.179
215,0.84,0.1825
216,0.84,0.19
217,0.84,0.169
218,0.84,0.153
219,0.84,0.168
220,0.84,0.1805
221,0.84,0.1825
222,0.84,0.173
223,0.84,0.18
224,0.84,0.1745
225,0.84,0.1735
226,0.84,0.1705
227,0.84,0.1505
228,0.84,0.1685
229,0.84,0.162
230,0.84,0.18
231,0.84,0.173
232,0.84,0.1455
233,0.84,0.167
234,0.84,0.1605
235,0.84,0.1635
236,0.84,0.1605
237,0.84,0.1615
238,0.84,0.168
239,0.84,0.164
240,0.84,0.1665
241,0.84,0.1535
242,0.84,0.172
243,0.84,0.1615
244,0.84,0.1575
245,0.84,0.161
246,0.84,0.1575
247,0.84,0.1765
248,0.84,0.179
249,0.84,0.163
250,0.84,0.17
251,0.84,0.188
252,0.84,0.1795
253,0.84,0.155
254,0.84,0.173
255,0.84,0.1825
256,0.84,0.1795
257,0.84,0.1675
258,0.84,0.1635
259,0.84,0.161
260,0.84,0.1775
261,0.84,0.173
262,0.84,0.1625
263,0.84,0.1745
264,0.84,0.164
265,0.84,0.1675
266,0.84,0.166
267,0.84,0.1575
268,0.84,0.166
269,0.84,0.1585
270,0.84,0.16
271,0.84,0.1705
272,0.84,0.1705
273,0.84,0.1585
274,0.84,0.16
275,0.84,0.1805
276,0.84,0.167
277,0.84,0.1525
278,0.84,0.1745
279,0.84,0.1625
280,0.84,0.1745
281,0.84,0.163
282,0.84,0.162
283,0.84,0.1655
284,0.84,0.1645
285,0.84,0.1705
286,0.84,0.167
287,0.84,0.171
288,0.84,0.1605
289,0.84,0.167
290,0.84,0.175
291,0.84,0.1715
292,0.84,0.169
293,0.84,0.175
294,0.84,0.1685
295,0.84,0.1715
296,0.84,0.1605
297,0.84,0.174
298,0.84,0.1725
299,0.84,0.172
300,0.84,0.18
301,0.84,0.1825
302,0.84,0.1845
303,0.84,0.1785
304,0.84,0.166
305,0.84,0.184
306,0.84,0.154
307,0.84,0.1875
308,0.84,0.172
309,0.84,0.161
310,0.84,0.1635
311,0.84,0.173
312,0.84,0.1705
313,0.84,0.1665
314,0.84,0.1735
315,0.84,0.1645
316,0.84,0.1645
317,0.84,0.165
318,0.84,0.173
319,0.84,0.1685
320,0.84,0.167
321,0.84,0.1585
322,0.84,0.1725
323,0.84,0.1715
324,0.84,0.1765
325,0.84,0.1615
326,0.84,0.16
327,0.84,0.154
328,0.84,0.1735
329,0.84,0.1545
330,0.84,0.1645
331,0.84,0.164
332,0.84,0.166
333,0.84,0.17
334,0.84,0.1705
335,0.84,0.162
336,0.84,0.1605
337,0.84,0.1585
338,0.84,0.1585
339,0.84,0.164
340,0.84,0.1625
341,0.84,0.164
342,0.84,0.15
343,0.84,0.161
344,0.84,0.157
345,0.84,0.171
346,0.84,0.1755
347,0.84,0.1725
348,0.84,0.155
349,0.84,0.195
350,0.84,0.17
351,0.84,0.172
352,0.84,0.173
353,0.84,0.1795
354,0.84,0.172
355,0.84,0.1935
356,0.84,0.179
357,0.84,0.17
358,0.84,0.1555
359,0.84,0.154
360,0.84,0.1775
361,0.84,0.1615
362,0.84,0.1645
363,0.84,0.173
364,0.84,0.161
365,0.84,0.17
366,0.84,0.158
367,0.84,0.1605
368,0.84,0.1635
369,0.84,0.189
370,0.84,0.1645
371,0.84,0.1755
372,0.84,0.1595
373,0.84,0.1615
374,0.84,0.149
375,0.84,0.1645
376,0.84,0.152
377,0.84,0.1595
378,0.84,0.1835
379,0.84,0.1825
380,0.84,0.176
381,0.84,0.1535
382,0.84,0.1695
383,0.84,0.174
384,0.84,0.1615
385,0.84,0.1735
386,0.84,0.164
387,0.84,0.164
388,0.84,0.1635
389,0.84,0.159
390,0.84,0.18
391,0.84,0.1805
392,0.84,0.169
393,0.84,0.1715
394,0.84,0.1655
395,0.84,0.1645
396,0.84,0.176
397,0.84,0.1645
398,0.84,0.1725
399,0.84,0.1605
400,0.84,0.164
401,0.84,0.166
402,0.84,0.16
403,0.84,0.185
404,0.84,0.1735
405,0.84,0.1735
406,0.84,0.179
407,0.84,0.184
408,0.84,0.1845
409,0.84,0.1705
410,0.84,0.1715
411,0.84,0.1655
412,0.84,0.1855
413,0.84,0.1685
414,0.84,0.169
415,0.84,0.166
416,0.84,0.173
417,0.84,0.1705
418,0.84,0.1695
419,0.84,0.1555
420,0.84,0.1735
421,0.84,0.161
422,0.84,0.1545
423,0.84,0.1725
424,0.84,0.174
425,0.84,0.1675
426,0.84,0.161
427,0.84,0.177
428,0.84,0.1735
429,0.84,0.1685
430,0.84,0.166
431,0.84,0.162
432,0.84,0.157
433,0.84,0.1735
434,0.84,0.1615
435,0.84,0.167
436,0.84,0.1635
437,0.84,0.176
438,0.84,0.173
439,0.84,0.1655
440,0.84,0.1705
441,0.84,0.164
442,0.84,0.176
443,0.84,0.1815
444,0.84,0.1555
445,0.84,0.1615
446,0.84,0.158
447,0.84,0.1565
448,0.84,0.163
449,0.84,0.159
450,0.84,0.1655
451,0.84,0.167
452,0.84,0.1745
453,0.84,0.1625
454,0.84,0.182
455,0.84,0.165
456,0.84,0.173
457,0.84,0.171
458,0.84,0.161
459,0.84,0.159
460,0.84,0.1665
461,0.84,0.1765
462,0.84,0.1635
463,0.84,0.1615
464,0.84,0.1875
465,0.84,0.17
466,0.84,0.177
467,0.84,0.166
468,0.84,0.1745
469,0.84,0.1515
470,0.84,0.165
471,0.84,0.155
472,0.84,0.1835
473,0.84,0.1745
474,0.84,0.169
475,0.84,0.1735
476,0.84,0.168
477,0.84,0.1595
478,0.84,0.1645
479,0.84,0.1855
480,0.84,0.1685
481,0.84,0.171
482,0.84,0.157
483,0.84,0.179
484,0.84,0.186
485,0.84,0.1715
486,0.84,0.1685
487,0.84,0.1665
488,0.84,0.1765
489,0.84,0.1675
490,0.84,0.18
491,0.84,0.163
492,0.84,0.158
493,0.84,0.162
494,0.84,0.1725
495,0.84,0.164
496,0.84,0.157
497,0.84,0.162
498,0.84,0.162
499,0.84,0.184
500,0.84,0.166
501,0.84,0.174
502,0.84,0.16
503,0.84,0.165
504,0.84,0.1625
505,0.84,0.1795
506,0.84,0.161
507,0.84,0.1705
508,0.84,0.165
509,0.84,0.1735
510,0.84,0.171
511,0.84,0.184
512,0.84,0.1675
513,0.84,0.158
514,0.84,0.157
515,0.84,0.1705
516,0.84,0.1685
517,0.84,0.1565
518,0.84,0.172
519,0.84,0.1645
520,0.84,0.1565
521,0.84,0.17
522,0.84,0.1755
523,0.84,0.1635
524,0.84,0.158
525,0.84,0.1755
526,0.84,0.173
527,0.84,0.1665
528,0.84,0.166
529,0.84,0.168
530,0.84,0.174
531,0.84,0.177
532,0.84,0.1825
533,0.84,0.1735
534,0.84,0.175
535,0.84,0.1705
536,0.84,0.187
537,0.84,0.1785
538,0.84,0.176
539,0.84,0.1615
540,0.84,0.1775
541,0.84,0.1645
542,0.84,0.1705
543,0.84,0.171
544,0.84,0.168
545,0.84,0.162
546,0.84,0.1755
547,0.84,0.169
548,0.84,0.1505
549,0.84,0.172
550,0.84,0.1635
551,0.84,0.1885
552,0.84,0.1555
553,0.84,0.1895
554,0.84,0.17
555,0.84,0.1695
556,0.84,0.162
557,0.84,0.166
558,0.84,0.1715
559,0.84,0.181
560,0.84,0.1535
561,0.84,0.172
562,0.84,0.1665
563,0.84,0.1605
564,0.84,0.1785
565,0.84,0.1735
566,0.84,0.1605
567,0.84,0.169
568,0.84,0.169
569,0.84,0.165
570,0.84,0.1615
571,0.84,0.1415
572,0.84,0.169
573,0.84,0.1855
574,0.84,0.1695
575,0.84,0.1615
576,0.84,0.1735
577,0.84,0.17
578,0.84,0.1685
579,0.84,0.167
580,0.84,0.181
581,0.84,0.17
582,0.84,0.1865
583,0.84,0.174
584,0.84,0.167
585,0.84,0.1685
586,0.84,0.1735
587,0.84,0.1725
588,0.84,0.1895
589,0.84,0.1715
590,0.84,0.1735
591,0.84,0.162
592,0.84,0.1765
593,0.84,0.1555
594,0.84,0.167
595,0.84,0.1725
596,0.84,0.179
597,0.84,0.155
598,0.84,0.1485
599,0.84,0.1685
600,0.84,0.173
601,0.84,0.157
602,0.84,0.1705
603,0.84,0.159
604,0.84,0.1655
605,0.84,0.1805
606,0.84,0.1625
607,0.84,0.171
608,0.84,0.1755
609,0.84,0.168
610,0.84,0.1755
611,0.84,0.159
612,0.84,0.165
613,0.84,0.177
614,0.84,0.1745
615,0.84,0.161
616,0.84,0.169
617,0.84,0.1705
618,0.84,0.1775
619,0.84,0.1565
620,0.84,0.152
621,0.84,0.158
622,0.84,0.156
623,0.84,0.1565
624,0.84,0.1535
625,0.84,0.1635
626,0.84,0.1785
627,0.84,0.169
628,0.84,0.1765
629,0.84,0.17
630,0.84,0.1675
631,0.84,0.179
632,0.84,0.1775
633,0.84,0.169
634,0.84,0.1635
635,0.84,0.1685
636,0.84,0.1615
637,0.84,0.1795
638,0.84,0.1715
639,0.84,0.1725
640,0.84,0.172
641,0.84,0.1515
642,0.84,0.181
643,0.84,0.164
644,0.84,0.1645
645,0.84,0.1535
646,0.84,0.158
647,0.84,0.1585
648,0.84,0.1645
649,0.84,0.1615
650,0.84,0.156
651,0.84,0.1695
652,0.84,0.1705
653,0.84,0.1775
654,0.84,0.164
655,0.84,0.164
656,0.84,0.1705
657,0.84,0.1745
658,0.84,0.1655
659,0.84,0.1625
660,0.84,0.163
661,0.84,0.16
662,0.84,0.17
663,0.84,0.1715
664,0.84,0.163
665,0.84,0.1845
666,0.84,0.169
667,0.84,0.152
668,0.84,0.1705
669,0.84,0.1705
670,0.84,0.163
671,0.84,0.1685
672,0.84,0.162
673,0.84,0.1705
674,0.84,0.173
675,0.84,0.1945
676,0.84,0.16
677,0.84,0.154
678,0.84,0.17
679,0.84,0.155
680,0.84,0.172
681,0.84,0.1485
682,0.84,0.1775
683,0.84,0.1505
684,0.84,0.172
685,0.84,0.1675
686,0.84,0.1675
687,0.84,0.1745
688,0.84,0.149
689,0.84,0.166
690,0.84,0.1725
691,0.84,0.17
692,0.84,0.155
693,0.84,0.158
694,0.84,0.1565
695,0.84,0.161
696,0.84,0.1755
697,0.84,0.1705
698,0.84,0.1555
699,0.84,0.167
700,0.84,0.15
701,0.84,0.1665
702,0.84,0.175
703,0.84,0.187
704,0.84,0.1445
705,0.84,0.184
706,0.84,0.1775
707,0.84,0.153
708,0.84,0.1705
709,0.84,0.1775
710,0.84,0.1715
711,0.84,0.1755
712,0.84,0.1785
713,0.84,0.153
714,0.84,0.1675
715,0.84,0.167
716,0.84,0.1615
717,0.84,0.1545
718,0.84,0.1525
719,0.84,0.1625
720,0.84,0.171
721,0.84,0.154
722,0.84,0.182
723,0.84,0.1675
724,0.84,0.1735
725,0.84,0.1785
726,0.84,0.1615
727,0.84,0.167
728,0.84,0.168
729,0.84,0.166
730,0.84,0.1725
731,0.84,0.1685
732,0.84,0.1675
733,0.84,0.17
734,0.84,0.1685
735,0.84,0.164
736,0.84,0.1655
737,0.84,0.1775
738,0.84,0.1855
739,0.84,0.167
740,0.84,0.1705
741,0.84,0.1725
742,0.84,0.168
743,0.84,0.1735
744,0.84,0.153
745,0.84,0.152
746,0.84,0.168
747,0.84,0.1565
748,0.84,0.1715
749,0.84,0.1715
750,0.84,0.17
751,0.84,0.166
752,0.84,0.191
753,0.84,0.172
754,0.84,0.178
755,0.84,0.162
756,0.84,0.18
757,0.84,0.1785
758,0.84,0.165
759,0.84,0.1665
760,0.84,0.161
761,0.84,0.1595
762,0.84,0.173
763,0.84,0.1745
764,0.84,0.1725
765,0.84,0.1645
766,0.84,0.1605
767,0.84,0.1615
768,0.84,0.165
769,0.84,0.17
770,0.84,0.1635
771,0.84,0.1605
772,0.84,0.1655
773,0.84,0.168
774,0.84,0.163
775,0.84,0.169
776,0.84,0.1555
777,0.84,0.171
778,0.84,0.1675
779,0.84,0.1635
780,0.84,0.174
781,0.84,0.1825
782,0.84,0.155
783,0.84,0.1695
784,0.84,0.1705
785,0.84,0.1765
786,0.84,0.17
787,0.84,0.178
788,0.84,0.171
789,0.84,0.1755
790,0.84,0.1735
791,0.84,0.157
792,0.84,0.164
793,0.84,0.1785
794,0.84,0.174
795,0.84,0.166
796,0.84,0.173
797,0.84,0.184
798,0.84,0.158
799,0.84,0.157
800,0.84,0.1945
801,0.84,0.1695
802,0.84,0.1605
803,0.84,0.1645
804,0.84,0.1725
805,0.84,0.166
806,0.84,0.195
807,0.84,0.1815
808,0.84,0.176
809,0.84,0.172
810,0.84,0.1875
811,0.84,0.186
812,0.84,0.161
813,0.84,0.1825
814,0.84,0.1745
815,0.84,0.161
816,0.84,0.1645
817,0.84,0.1755
818,0.84,0.1705
819,0.84,0.1595
820,0.84,0.1625
821,0.84,0.164
822,0.84,0.183
823,0.84,0.1685
824,0.84,0.1695
825,0.84,0.163
826,0.84,0.166
827,0.84,0.1735
828,0.84,0.176
829,0.84,0.1765
830,0.84,0.1685
831,0.84,0.1605
832,0.84,0.1565
833,0.84,0.1685
834,0.84,0.167
835,0.84,0.174
836,0.84,0.17
837,0.84,0.18
838,0.84,0.1745
839,0.84,0.1605
840,0.84,0.1515
841,0.84,0.1735
842,0.84,0.175
843,0.84,0.1725
844,0.84,0.1635
845,0.84,0.177
846,0.84,0.163
847,0.84,0.175
848,0.84,0.177
849,0.84,0.1645
850,0.84,0.169
851,0.84,0.178
852,0.84,0.173
853,0.84,0.159
854,0.84,0.168
855,0.84,0.168
856,0.84,0.1725
857,0.84,0.1725
858,0.84,0.1705
859,0.84,0.158
860,0.84,0.1665
861,0.84,0.1615
862,0.84,0.161
863,0.84,0.1595
864,0.84,0.185
865,0.84,0.1565
866,0.84,0.163
867,0.84,0.166
868,0.84,0.169
869,0.84,0.162
870,0.84,0.1705
871,0.84,0.177
872,0.84,0.168
873,0.84,0.1835
874,0.84,0.161
875,0.84,0.168
876,0.84,0.1665
877,0.84,0.174
878,0.84,0.1625
879,0.84,0.146
880,0.84,0.176
881,0.84,0.169
882,0.84,0.171
883,0.84,0.1835
884,0.84,0.157
885,0.84,0.167
886,0.84,0.175
887,0.84,0.1625
888,0.84,0.1695
889,0.84,0.174
890,0.84,0.1795
891,0.84,0.1575
892,0.84,0.1545
893,0.84,0.1645
894,0.84,0.169
895,0.84,0.1655
896,0.84,0.163
897,0.84,0.1775
898,0.84,0.164
899,0.84,0.1675
900,0.84,0.181
901,0.84,0.1605
902,0.84,0.166
903,0.84,0.1445
904,0.84,0.177
905,0.84,0.167
906,0.84,0.166
907,0.84,0.165
908,0.84,0.166
909,0.84,0.1845
910,0.84,0.1605
911,0.84,0.162
912,0.84,0.1735
913,0.84,0.1695
914,0.84,0.1615
915,0.84,0.1785
916,0.84,0.168
917,0.84,0.1655
918,0.84,0.1725
919,0.84,0.1505
920,0.84,0.172
921,0.84,0.1825
922,0.84,0.166
923,0.84,0.171
924,0.84,0.165
925,0.84,0.176
926,0.84,0.1595
927,0.84,0.173
928,0.84,0.1675
929,0.84,0.165
930,0.84,0.1685
931,0.84,0.169
932,0.84,0.1655
933,0.84,0.1755
934,0.84,0.1585
935,0.84,0.1595
936,0.84,0.1665
937,0.84,0.1725
938,0.84,0.1555
939,0.84,0.178
940,0.84,0.1655
941,0.84,0.1665
942,0.84,0.1635
943,0.84,0.1695
944,0.84,0.176
945,0.84,0.1685
946,0.84,0.17
947,0.84,0.168
948,0.84,0.169
949,0.84,0.1775
950,0.84,0.162
951,0.84,0.154
952,0.84,0.178
953,0.84,0.156
954,0.84,0.178
955,0.84,0.1685
956,0.84,0.1675
957,0.84,0.1505
958,0.84,0.1815
959,0.84,0.157
960,0.84,0.1675
961,0.84,0.1605
962,0.84,0.154
963,0.84,0.1675
964,0.84,0.15
965,0.84,0.189
966,0.84,0.1685
967,0.84,0.183
968,0.84,0.1725
969,0.84,0.1815
970,0.84,0.1815
971,0.84,0.166
972,0.84,0.168
973,0.84,0.1695
974,0.84,0.1605
975,0.84,0.167
976,0.84,0.1725
977,0.84,0.171
978,0.84,0.174
979,0.84,0.1695
980,0.84,0.169
981,0.84,0.169
982,0.84,0.168
983,0.84,0.1635
984,0.84,0.1645
985,0.84,0.163
986,0.84,0.1655
987,0.84,0.1855
988,0.84,0.1735
989,0.84,0.168
990,0.84,0.1575
991,0.84,0.166
992,0.84,0.1675
993,0.84,0.168
994,0.84,0.168
995,0.84,0.176
996,0.84,0.177
997,0.84,0.1665
998,0.84,0.1825
999,0.84,0.1605
1000,0.84,0.181
1001,0.84,0.1795
1002,0.84,0.1655
1003,0.84,0.1785
1004,0.84,0.1775
1005,0.84,0.17
1006,0.84,0.1695
1007,0.84,0.1615
1008,0.84,0.162
1009,0.84,0.1845
1010,0.84,0.169
1011,0.84,0.173
1012,0.84,0.155
1013,0.84,0.1735
1014,0.84,0.145
1015,0.84,0.161
1016,0.84,0.1745
1017,0.84,0.168
1018,0.84,0.16
1019,0.84,0.1695
1020,0.84,0.159
1021,0.84,0.1545
1022,0.84,0.1655
1023,0.84,0.1675
1024,0.84,0.1605
1025,0.84,0.1815
1026,0.84,0.1775
1027,0.84,0.157
1028,0.84,0.1635
1029,0.84,0.17
1030,0.84,0.206
1031,0.84,0.1565
1032,0.84,0.158
1033,0.84,0.175
1034,0.84,0.148
1035,0.84,0.16
1036,0.84,0.156
1037,0.84,0.1585
1038,0.84,0.1715
1039,0.84,0.161
1040,0.84,0.1755
1041,0.84,0.171
1042,0.84,0.164
1043,0.84,0.164
1044,0.84,0.1735
1045,0.84,0.1615
1046,0.84,0.162
1047,0.84,0.1765
1048,0.84,0.1775
1049,0.84,0.1685
1050,0.84,0.1575
1051,0.84,0.166
1052,0.84,0.1665
1053,0.84,0.1635
1054,0.84,0.1615
1055,0.84,0.1755
1056,0.84,0.182
1057,0.84,0.1525
1058,0.84,0.1535
1059,0.84,0.1715
1060,0.84,0.169
1061,0.84,0.155
1062,0.84,0.1685
1063,0.84,0.1625
1064,0.84,0.1755
1065,0.84,0.1665
1066,0.84,0.1735
1067,0.84,0.1685
1068,0.84,0.159
1069,0.84,0.1705
1070,0.84,0.152
1071,0.84,0.169
1072,0.84,0.1655
1073,0.84,0.171
1074,0.84,0.1765
1075,0.84,0.1635
1076,0.84,0.1675
1077,0.84,0.1665
1078,0.84,0.1735
1079,0.84,0.171
1080,0.84,0.178
1081,0.84,0.162
1082,0.84,0.1805
1083,0.84,0.1715
1084,0.84,0.188
1085,0.84,0.168
1086,0.84,0.1445
1087,0.84,0.176
1088,0.84,0.156
1089,0.84,0.149
1090,0.84,0.187
1091,0.84,0.161
1092,0.84,0.175
1093,0.84,0.1745
1094,0.84,0.1795
1095,0.84,0.154
1096,0.84,0.1545
1097,0.84,0.184
1098,0.84,0.1815
1099,0.84,0.154
1100,0.84,0.147
1101,0.84,0.16
1102,0.84,0.1695
1103,0.84,0.1585
1104,0.84,0.1775
1105,0.84,0.1685
1106,0.84,0.1665
1107,0.84,0.1785
1108,0.84,0.181
1109,0.84,0.18
1110,0.84,0.169
1111,0.84,0.1745
1112,0.84,0.179
1113,0.84,0.1805
1114,0.84,0.1835
1115,0.84,0.1745
1116,0.84,0.174
1117,0.84,0.1625
1118,0.84,0.174
1119,0.84,0.1695
1120,0.84,0.15
1121,0.84,0.179
1122,0.84,0.17
1123,0.84,0.155
1124,0.84,0.172
1125,0.84,0.1575
1126,0.84,0.163
1127,0.84,0.166
1128,0.84,0.1685
1129,0.84,0.1385
1130,0.84,0.1635
1131,0.84,0.158
1132,0.84,0.1775
1133,0.84,0.158
1134,0.84,0.1685
1135,0.84,0.1665
1136,0.84,0.165
1137,0.84,0.174
1138,0.84,0.171
1139,0.84,0.192
1140,0.84,0.16
1141,0.84,0.172
1142,0.84,0.177
1143,0.84,0.163
1144,0.84,0.158
1145,0.84,0.177
1146,0.84,0.151
1147,0.84,0.168
1148,0.84,0.169
1149,0.84,0.1885
1150,0.84,0.1815
1151,0.84,0.1495
1152,0.84,0.1735
1153,0.84,0.1655
1154,0.84,0.175
1155,0.84,0.1725
1156,0.84,0.169
1157,0.84,0.171
1158,0.84,0.169
1159,0.84,0.1565
1160,0.84,0.174
1161,0.84,0.1655
1162,0.84,0.1795
1163,0.84,0.1755
1164,0.84,0.1505
1165,0.84,0.17
1166,0.84,0.154
1167,0.84,0.1695
1168,0.84,0.1785
1169,0.84,0.164
1170,0.84,0.165
1171,0.84,0.1795
1172,0.84,0.165
1173,0.84,0.161
1174,0.84,0.171
1175,0.84,0.152
1176,0.84,0.1455
1177,0.84,0.1845
1178,0.84,0.17
1179,0.84,0.1645
1180,0.84,0.1685
1181,0.84,0.165
1182,0.84,0.173
1183,0.84,0.1735
1184,0.84,0.17
1185,0.84,0.16
1186,0.84,0.1635
1187,0.84,0.1845
1188,0.84,0.167
1189,0.84,0.167
1190,0.84,0.1475
1191,0.84,0.169
1192,0.84,0.1715
1193,0.84,0.162
1194,0.84,0.164
1195,0.84,0.165
1196,0.84,0.1695
1197,0.84,0.185
1198,0.84,0.16
1199,0.84,0.178
1200,0.84,0.163
1201,0.84,0.164
1202,0.84,0.178
1203,0.84,0.1735
1204,0.84,0.175
1205,0.84,0.1695
1206,0.84,0.158
1207,0.84,0.174
1208,0.84,0.1885
1209,0.84,0.1635
1210,0.84,0.1655
1211,0.84,0.1755
1212,0.84,0.177
1213,0.84,0.16
1214,0.84,0.1755
1215,0.84,0.1775
1216,0.84,0.174
1217,0.84,0.1595
1218,0.84,0.164
1219,0.84,0.169
1220,0.84,0.1555
1221,0.84,0.177
1222,0.84,0.1655
1223,0.84,0.175
1224,0.84,0.176
1225,0.84,0.1645
1226,0.84,0.1725
1227,0.84,0.165
1228,0.84,0.1565
1229,0.84,0.182
1230,0.84,0.1755
1231,0.84,0.1825
1232,0.84,0.163
1233,0.84,0.1855
1234,0.84,0.1745
1235,0.84,0.151
1236,0.84,0.164
1237,0.84,0.1655
1238,0.84,0.1715
1239,0.84,0.1535
1240,0.84,0.19
1241,0.84,0.1525
1242,0.84,0.1515
1243,0.84,0.1725
1244,0.84,0.168
1245,0.84,0.1625
1246,0.84,0.1595
1247,0.84,0.1785
1248,0.84,0.1725
1249,0.84,0.175
1250,0.84,0.1745
1251,0.84,0.1695
1252,0.84,0.1665
1253,0.84,0.165
1254,0.84,0.1735
1255,0.84,0.171
1256,0.84,0.169
1257,0.84,0.1575
1258,0.84,0.1655
1259,0.84,0.1595
1260,0.84,0.1715
1261,0.84,0.1595
1262,0.84,0.176
1263,0.84,0.1735
1264,0.84,0.158
1265,0.84,0.16
1266,0.84,0.173
1267,0.84,0.1665
1268,0.84,0.154
1269,0.84,0.1625
1270,0.84,0.162
1271,0.84,0.185
1272,0.84,0.1655
1273,0.84,0.178
1274,0.84,0.1805
1275,0.84,0.1685
1276,0.84,0.1755
1277,0.84,0.172
1278,0.84,0.1565
1279,0.84,0.1555
1280,0.84,0.1775
1281,0.84,0.1785
1282,0.84,0.183
1283,0.84,0.178
1284,0.84,0.1715
1285,0.84,0.165
1286,0.84,0.1645
1287,0.84,0.184
1288,0.84,0.1595
1289,0.84,0.1645
1290,0.84,0.1525
1291,0.84,0.1585
1292,0.84,0.158
1293,0.84,0.159
1294,0.84,0.166
1295,0.84,0.1615
1296,0.84,0.1525
1297,0.84,0.162
1298,0.84,0.174
1299,0.84,0.181
