"simID","q","dhat"
1,0.83,0.162
2,0.83,0.177
3,0.83,0.172
4,0.83,0.166
5,0.83,0.166
6,0.83,0.175
7,0.83,0.1685
8,0.83,0.1705
9,0.83,0.16
10,0.83,0.1635
11,0.83,0.1715
12,0.83,0.163
13,0.83,0.179
14,0.83,0.162
15,0.83,0.149
16,0.83,0.1795
17,0.83,0.1615
18,0.83,0.1675
19,0.83,0.1475
20,0.83,0.1625
21,0.83,0.159
22,0.83,0.162
23,0.83,0.1555
24,0.83,0.177
25,0.83,0.1475
26,0.83,0.1685
27,0.83,0.163
28,0.83,0.1635
29,0.83,0.164
30,0.83,0.18
31,0.83,0.1765
32,0.83,0.1645
33,0.83,0.157
34,0.83,0.1675
35,0.83,0.175
36,0.83,0.1635
37,0.83,0.154
38,0.83,0.1645
39,0.83,0.171
40,0.83,0.167
41,0.83,0.183
42,0.83,0.1705
43,0.83,0.161
44,0.83,0.1785
45,0.83,0.1645
46,0.83,0.1615
47,0.83,0.1705
48,0.83,0.1685
49,0.83,0.169
50,0.83,0.155
51,0.83,0.167
52,0.83,0.149
53,0.83,0.1725
54,0.83,0.156
55,0.83,0.17
56,0.83,0.17
57,0.83,0.1615
58,0.83,0.1685
59,0.83,0.1645
60,0.83,0.1625
61,0.83,0.156
62,0.83,0.155
63,0.83,0.156
64,0.83,0.1505
65,0.83,0.1735
66,0.83,0.1725
67,0.83,0.1775
68,0.83,0.153
69,0.83,0.161
70,0.83,0.1595
71,0.83,0.1635
72,0.83,0.169
73,0.83,0.147
74,0.83,0.168
75,0.83,0.1605
76,0.83,0.1735
77,0.83,0.16
78,0.83,0.146
79,0.83,0.171
80,0.83,0.1555
81,0.83,0.151
82,0.83,0.1615
83,0.83,0.172
84,0.83,0.146
85,0.83,0.17
86,0.83,0.1735
87,0.83,0.164
88,0.83,0.165
89,0.83,0.166
90,0.83,0.1665
91,0.83,0.1465
92,0.83,0.181
93,0.83,0.1545
94,0.83,0.159
95,0.83,0.1715
96,0.83,0.1625
97,0.83,0.1575
98,0.83,0.1845
99,0.83,0.1555
100,0.83,0.1785
101,0.83,0.156
102,0.83,0.1825
103,0.83,0.154
104,0.83,0.1885
105,0.83,0.174
106,0.83,0.162
107,0.83,0.1835
108,0.83,0.164
109,0.83,0.1655
110,0.83,0.1745
111,0.83,0.173
112,0.83,0.1585
113,0.83,0.167
114,0.83,0.1665
115,0.83,0.172
116,0.83,0.166
117,0.83,0.1725
118,0.83,0.1635
119,0.83,0.1565
120,0.83,0.1685
121,0.83,0.1555
122,0.83,0.1745
123,0.83,0.1635
124,0.83,0.1525
125,0.83,0.17
126,0.83,0.184
127,0.83,0.1665
128,0.83,0.1635
129,0.83,0.158
130,0.83,0.189
131,0.83,0.1595
132,0.83,0.166
133,0.83,0.161
134,0.83,0.176
135,0.83,0.163
136,0.83,0.165
137,0.83,0.1595
138,0.83,0.152
139,0.83,0.156
140,0.83,0.1615
141,0.83,0.172
142,0.83,0.1725
143,0.83,0.1815
144,0.83,0.1645
145,0.83,0.1665
146,0.83,0.174
147,0.83,0.169
148,0.83,0.1645
149,0.83,0.1835
150,0.83,0.158
151,0.83,0.168
152,0.83,0.1725
153,0.83,0.138
154,0.83,0.1655
155,0.83,0.155
156,0.83,0.1645
157,0.83,0.161
158,0.83,0.169
159,0.83,0.1535
160,0.83,0.181
161,0.83,0.164
