"simID","q","dhat"
713,0.93,0.1705
714,0.93,0.185
715,0.93,0.171
716,0.93,0.1855
717,0.93,0.1795
718,0.93,0.189
719,0.93,0.1775
720,0.93,0.1875
721,0.93,0.186
722,0.93,0.1955
723,0.93,0.1825
724,0.93,0.192
725,0.93,0.175
726,0.93,0.205
727,0.93,0.194
728,0.93,0.195
729,0.93,0.182
730,0.93,0.181
731,0.93,0.184
732,0.93,0.1885
733,0.93,0.1945
734,0.93,0.183
735,0.93,0.173
736,0.93,0.181
737,0.93,0.1835
738,0.93,0.191
739,0.93,0.185
740,0.93,0.187
741,0.93,0.1875
742,0.93,0.2085
743,0.93,0.182
744,0.93,0.196
745,0.93,0.1745
746,0.93,0.2125
747,0.93,0.1705
748,0.93,0.197
749,0.93,0.1805
750,0.93,0.183
751,0.93,0.1855
752,0.93,0.19
753,0.93,0.1695
754,0.93,0.175
755,0.93,0.171
756,0.93,0.1775
757,0.93,0.19
758,0.93,0.185
759,0.93,0.172
760,0.93,0.1905
761,0.93,0.174
762,0.93,0.198
763,0.93,0.1805
764,0.93,0.1885
765,0.93,0.1845
766,0.93,0.194
767,0.93,0.1995
768,0.93,0.1945
769,0.93,0.201
770,0.93,0.189
771,0.93,0.1755
772,0.93,0.2005
773,0.93,0.173
774,0.93,0.1595
775,0.93,0.1825
776,0.93,0.1875
777,0.93,0.1925
778,0.93,0.1875
779,0.93,0.1735
780,0.93,0.166
781,0.93,0.1795
782,0.93,0.173
783,0.93,0.179
784,0.93,0.1845
785,0.93,0.2
786,0.93,0.1625
787,0.93,0.1805
788,0.93,0.1865
789,0.93,0.1825
790,0.93,0.184
791,0.93,0.164
792,0.93,0.1785
793,0.93,0.1885
794,0.93,0.1935
795,0.93,0.182
796,0.93,0.201
797,0.93,0.173
798,0.93,0.174
799,0.93,0.1705
800,0.93,0.194
801,0.93,0.183
802,0.93,0.191
803,0.93,0.194
804,0.93,0.183
805,0.93,0.181
806,0.93,0.1875
807,0.93,0.1905
808,0.93,0.19
809,0.93,0.1745
810,0.93,0.185
811,0.93,0.199
812,0.93,0.191
813,0.93,0.1875
814,0.93,0.1695
815,0.93,0.1945
816,0.93,0.1735
817,0.93,0.194
818,0.93,0.176
819,0.93,0.1975
820,0.93,0.176
821,0.93,0.1905
822,0.93,0.2
823,0.93,0.168
824,0.93,0.169
825,0.93,0.193
826,0.93,0.1865
827,0.93,0.1865
828,0.93,0.175
829,0.93,0.203
830,0.93,0.174
831,0.93,0.174
832,0.93,0.174
833,0.93,0.1745
834,0.93,0.1975
835,0.93,0.195
836,0.93,0.204
837,0.93,0.172
838,0.93,0.21
839,0.93,0.1665
840,0.93,0.1735
841,0.93,0.181
842,0.93,0.1835
843,0.93,0.1875
844,0.93,0.182
845,0.93,0.2085
846,0.93,0.172
847,0.93,0.1945
848,0.93,0.1845
849,0.93,0.172
850,0.93,0.1755
851,0.93,0.1755
852,0.93,0.1775
853,0.93,0.1915
854,0.93,0.1915
855,0.93,0.1695
856,0.93,0.2005
857,0.93,0.161
858,0.93,0.176
859,0.93,0.1905
860,0.93,0.1775
861,0.93,0.208
862,0.93,0.176
863,0.93,0.1895
864,0.93,0.1945
865,0.93,0.1875
866,0.93,0.168
867,0.93,0.19
868,0.93,0.1865
869,0.93,0.18
870,0.93,0.183
871,0.93,0.1895
872,0.93,0.1995
873,0.93,0.186
874,0.93,0.1755
875,0.93,0.1735
876,0.93,0.199
877,0.93,0.1825
878,0.93,0.189
879,0.93,0.1885
880,0.93,0.164
881,0.93,0.197
882,0.93,0.197
883,0.93,0.17
884,0.93,0.1695
885,0.93,0.1845
886,0.93,0.185
887,0.93,0.1875
888,0.93,0.1965
889,0.93,0.169
890,0.93,0.205
891,0.93,0.189
892,0.93,0.19
893,0.93,0.1775
894,0.93,0.191
895,0.93,0.191
896,0.93,0.1895
897,0.93,0.1765
898,0.93,0.174
899,0.93,0.1615
900,0.93,0.1855
901,0.93,0.2045
902,0.93,0.1725
903,0.93,0.1825
904,0.93,0.1955
905,0.93,0.1885
906,0.93,0.1875
907,0.93,0.1805
908,0.93,0.192
909,0.93,0.1785
910,0.93,0.1845
911,0.93,0.2025
912,0.93,0.1895
913,0.93,0.1815
914,0.93,0.1985
915,0.93,0.1955
916,0.93,0.193
917,0.93,0.1985
918,0.93,0.1785
919,0.93,0.1875
920,0.93,0.18
921,0.93,0.197
922,0.93,0.1995
923,0.93,0.2025
924,0.93,0.2045
925,0.93,0.185
926,0.93,0.189
927,0.93,0.177
928,0.93,0.1905
929,0.93,0.204
930,0.93,0.186
931,0.93,0.1845
932,0.93,0.185
933,0.93,0.194
934,0.93,0.1795
935,0.93,0.194
936,0.93,0.193
937,0.93,0.1965
938,0.93,0.169
939,0.93,0.184
940,0.93,0.1875
941,0.93,0.1835
942,0.93,0.1915
943,0.93,0.189
944,0.93,0.1915
945,0.93,0.19
946,0.93,0.1995
947,0.93,0.2095
948,0.93,0.178
949,0.93,0.18
950,0.93,0.174
951,0.93,0.191
952,0.93,0.1875
953,0.93,0.187
954,0.93,0.188
955,0.93,0.1855
956,0.93,0.1825
957,0.93,0.1925
958,0.93,0.181
959,0.93,0.187
960,0.93,0.197
961,0.93,0.1815
962,0.93,0.182
963,0.93,0.1875
964,0.93,0.1925
965,0.93,0.1845
966,0.93,0.1825
967,0.93,0.1865
968,0.93,0.1855
969,0.93,0.176
970,0.93,0.1865
971,0.93,0.1775
972,0.93,0.182
973,0.93,0.176
974,0.93,0.192
975,0.93,0.1845
976,0.93,0.1855
977,0.93,0.1855
978,0.93,0.1765
979,0.93,0.204
980,0.93,0.1745
981,0.93,0.1685
982,0.93,0.1825
983,0.93,0.195
984,0.93,0.176
985,0.93,0.1745
986,0.93,0.1725
987,0.93,0.1735
988,0.93,0.165
989,0.93,0.198
990,0.93,0.189
991,0.93,0.19
992,0.93,0.1875
993,0.93,0.1615
994,0.93,0.1805
995,0.93,0.1795
996,0.93,0.2065
997,0.93,0.1885
998,0.93,0.176
999,0.93,0.1885
1000,0.93,0.2
1001,0.93,0.1855
1002,0.93,0.1795
1003,0.93,0.187
1004,0.93,0.1885
1005,0.93,0.188
1006,0.93,0.1785
1007,0.93,0.184
1008,0.93,0.2
1009,0.93,0.2065
1010,0.93,0.1845
1011,0.93,0.177
1012,0.93,0.1845
1013,0.93,0.18
1014,0.93,0.1985
1015,0.93,0.1675
1016,0.93,0.175
1017,0.93,0.177
1018,0.93,0.187
1019,0.93,0.183
1020,0.93,0.1885
1021,0.93,0.204
1022,0.93,0.1925
1023,0.93,0.203
1024,0.93,0.192
1025,0.93,0.1795
1026,0.93,0.1845
1027,0.93,0.168
1028,0.93,0.184
1029,0.93,0.1825
1030,0.93,0.1805
1031,0.93,0.184
1032,0.93,0.1985
1033,0.93,0.176
1034,0.93,0.189
1035,0.93,0.195
1036,0.93,0.1855
1037,0.93,0.2005
1038,0.93,0.193
1039,0.93,0.182
1040,0.93,0.1885
1041,0.93,0.1885
1042,0.93,0.1915
1043,0.93,0.1755
1044,0.93,0.2045
1045,0.93,0.185
1046,0.93,0.201
1047,0.93,0.1795
1048,0.93,0.191
1049,0.93,0.174
1050,0.93,0.1805
1051,0.93,0.1835
1052,0.93,0.182
1053,0.93,0.1925
1054,0.93,0.1865
1055,0.93,0.1715
1056,0.93,0.1855
1057,0.93,0.179
1058,0.93,0.187
1059,0.93,0.175
1060,0.93,0.1935
1061,0.93,0.159
1062,0.93,0.1635
1063,0.93,0.191
1064,0.93,0.197
1065,0.93,0.182
1066,0.93,0.1885
1067,0.93,0.18
1068,0.93,0.202
1069,0.93,0.188
1070,0.93,0.1785
1071,0.93,0.177
1072,0.93,0.181
1073,0.93,0.1865
1074,0.93,0.1805
1075,0.93,0.17
1076,0.93,0.177
1077,0.93,0.164
1078,0.93,0.19
1079,0.93,0.208
1080,0.93,0.1825
1081,0.93,0.195
1082,0.93,0.1825
1083,0.93,0.1785
1084,0.93,0.1885
1085,0.93,0.17
1086,0.93,0.196
1087,0.93,0.1945
1088,0.93,0.1665
1089,0.93,0.1705
1090,0.93,0.202
1091,0.93,0.188
1092,0.93,0.1785
1093,0.93,0.177
1094,0.93,0.1855
1095,0.93,0.1975
1096,0.93,0.1855
1097,0.93,0.195
1098,0.93,0.1845
1099,0.93,0.188
1100,0.93,0.1805
1101,0.93,0.1745
1102,0.93,0.181
1103,0.93,0.19
1104,0.93,0.1775
1105,0.93,0.1975
1106,0.93,0.1875
1107,0.93,0.1815
1108,0.93,0.172
1109,0.93,0.1815
1110,0.93,0.192
1111,0.93,0.188
1112,0.93,0.1765
1113,0.93,0.191
1114,0.93,0.1935
1115,0.93,0.1785
1116,0.93,0.164
1117,0.93,0.194
1118,0.93,0.191
1119,0.93,0.198
1120,0.93,0.192
1121,0.93,0.176
1122,0.93,0.1965
1123,0.93,0.178
1124,0.93,0.1835
1125,0.93,0.1945
1126,0.93,0.178
1127,0.93,0.186
1128,0.93,0.1935
1129,0.93,0.187
1130,0.93,0.193
1131,0.93,0.189
1132,0.93,0.192
1133,0.93,0.192
1134,0.93,0.174
1135,0.93,0.1675
1136,0.93,0.1955
1137,0.93,0.194
1138,0.93,0.173
1139,0.93,0.194
1140,0.93,0.1875
1141,0.93,0.1875
1142,0.93,0.177
1143,0.93,0.183
1144,0.93,0.1805
1145,0.93,0.189
1146,0.93,0.1845
1147,0.93,0.2015
1148,0.93,0.191
1149,0.93,0.181
1150,0.93,0.1725
1151,0.93,0.1925
1152,0.93,0.181
1153,0.93,0.188
1154,0.93,0.2015
1155,0.93,0.1655
1156,0.93,0.1845
1157,0.93,0.1935
1158,0.93,0.1995
1159,0.93,0.1865
1160,0.93,0.1745
1161,0.93,0.188
1162,0.93,0.1765
1163,0.93,0.1965
1164,0.93,0.178
1165,0.93,0.195
1166,0.93,0.194
1167,0.93,0.179
1168,0.93,0.185
1169,0.93,0.1775
1170,0.93,0.186
1171,0.93,0.174
1172,0.93,0.1795
1173,0.93,0.178
1174,0.93,0.1845
1175,0.93,0.1855
1176,0.93,0.1705
1177,0.93,0.1655
1178,0.93,0.1945
1179,0.93,0.2055
1180,0.93,0.1795
1181,0.93,0.1795
1182,0.93,0.2
1183,0.93,0.1695
1184,0.93,0.18
1185,0.93,0.1855
1186,0.93,0.184
1187,0.93,0.191
1188,0.93,0.1865
1189,0.93,0.1915
1190,0.93,0.1745
1191,0.93,0.193
1192,0.93,0.202
1193,0.93,0.1825
1194,0.93,0.1755
1195,0.93,0.2035
1196,0.93,0.1895
1197,0.93,0.1765
1198,0.93,0.199
1199,0.93,0.179
1200,0.93,0.18
1201,0.93,0.17
1202,0.93,0.181
1203,0.93,0.1775
1204,0.93,0.1935
1205,0.93,0.1875
1206,0.93,0.192
1207,0.93,0.1995
1208,0.93,0.2035
1209,0.93,0.2025
1210,0.93,0.2015
1211,0.93,0.1655
1212,0.93,0.176
1213,0.93,0.1945
1214,0.93,0.1915
1215,0.93,0.196
1216,0.93,0.174
1217,0.93,0.177
1218,0.93,0.183
1219,0.93,0.184
1220,0.93,0.165
1221,0.93,0.18
1222,0.93,0.1915
1223,0.93,0.1735
1224,0.93,0.1825
1225,0.93,0.191
1226,0.93,0.1785
1227,0.93,0.1825
1228,0.93,0.1805
1229,0.93,0.192
1230,0.93,0.1895
1231,0.93,0.182
1232,0.93,0.1885
1233,0.93,0.193
1234,0.93,0.1845
1235,0.93,0.1785
1236,0.93,0.1805
1237,0.93,0.203
1238,0.93,0.2
1239,0.93,0.1845
1240,0.93,0.18
1241,0.93,0.191
1242,0.93,0.174
1243,0.93,0.198
1244,0.93,0.1935
1245,0.93,0.201
1246,0.93,0.1825
1247,0.93,0.1865
1248,0.93,0.181
1249,0.93,0.187
1250,0.93,0.186
1251,0.93,0.1845
1252,0.93,0.187
1253,0.93,0.18
1254,0.93,0.1815
1255,0.93,0.191
1256,0.93,0.1985
1257,0.93,0.175
1258,0.93,0.199
1259,0.93,0.191
1260,0.93,0.196
1261,0.93,0.182
1262,0.93,0.198
1263,0.93,0.1945
1264,0.93,0.1835
1265,0.93,0.19
1266,0.93,0.186
1267,0.93,0.1945
1268,0.93,0.1855
1269,0.93,0.1975
1270,0.93,0.1725
1271,0.93,0.1945
1272,0.93,0.1815
1273,0.93,0.1785
1274,0.93,0.177
1275,0.93,0.189
1276,0.93,0.1935
1277,0.93,0.1785
1278,0.93,0.193
1279,0.93,0.191
1280,0.93,0.1815
1281,0.93,0.201
1282,0.93,0.1975
1283,0.93,0.1925
1284,0.93,0.191
1285,0.93,0.195
1286,0.93,0.1965
1287,0.93,0.185
1288,0.93,0.1785
1289,0.93,0.187
1290,0.93,0.2015
1291,0.93,0.177
1292,0.93,0.2
1293,0.93,0.19
1294,0.93,0.1775
1295,0.93,0.185
1296,0.93,0.1955
1297,0.93,0.1905
1298,0.93,0.173
1299,0.93,0.185
1300,0.93,0.1805
1301,0.93,0.171
1302,0.93,0.187
