"simID","q","dhat"
1,0.86,0.18
2,0.86,0.169
3,0.86,0.164
4,0.86,0.1405
5,0.86,0.1795
6,0.86,0.16
7,0.86,0.1955
8,0.86,0.174
9,0.86,0.159
10,0.86,0.171
11,0.86,0.187
12,0.86,0.1625
13,0.86,0.163
14,0.86,0.1635
15,0.86,0.1565
16,0.86,0.174
17,0.86,0.172
18,0.86,0.176
19,0.86,0.17
20,0.86,0.185
21,0.86,0.1725
22,0.86,0.166
23,0.86,0.166
24,0.86,0.1495
25,0.86,0.179
26,0.86,0.1485
27,0.86,0.18
28,0.86,0.171
29,0.86,0.1625
30,0.86,0.1755
31,0.86,0.1675
32,0.86,0.168
33,0.86,0.161
34,0.86,0.176
35,0.86,0.178
36,0.86,0.165
37,0.86,0.1925
38,0.86,0.154
39,0.86,0.1665
40,0.86,0.172
41,0.86,0.164
42,0.86,0.176
43,0.86,0.1755
44,0.86,0.168
45,0.86,0.186
46,0.86,0.1765
47,0.86,0.176
48,0.86,0.172
49,0.86,0.1635
50,0.86,0.173
51,0.86,0.166
52,0.86,0.1745
53,0.86,0.169
54,0.86,0.1685
55,0.86,0.181
56,0.86,0.1645
57,0.86,0.1715
58,0.86,0.1515
59,0.86,0.165
60,0.86,0.161
61,0.86,0.175
62,0.86,0.168
63,0.86,0.1675
64,0.86,0.1605
65,0.86,0.1855
66,0.86,0.185
67,0.86,0.1765
68,0.86,0.1775
69,0.86,0.206
70,0.86,0.189
71,0.86,0.1925
72,0.86,0.164
73,0.86,0.1695
74,0.86,0.1645
75,0.86,0.1735
76,0.86,0.1555
77,0.86,0.165
78,0.86,0.17
79,0.86,0.16
80,0.86,0.18
81,0.86,0.177
82,0.86,0.174
83,0.86,0.18
84,0.86,0.1635
85,0.86,0.1785
86,0.86,0.1725
87,0.86,0.165
88,0.86,0.175
89,0.86,0.174
90,0.86,0.191
91,0.86,0.1745
92,0.86,0.179
93,0.86,0.179
94,0.86,0.1585
95,0.86,0.171
96,0.86,0.1865
97,0.86,0.175
98,0.86,0.1645
99,0.86,0.1715
100,0.86,0.167
101,0.86,0.1785
102,0.86,0.1605
103,0.86,0.163
104,0.86,0.1725
105,0.86,0.1635
106,0.86,0.173
107,0.86,0.172
108,0.86,0.159
109,0.86,0.18
110,0.86,0.1665
111,0.86,0.1515
112,0.86,0.178
113,0.86,0.1745
114,0.86,0.1765
115,0.86,0.162
116,0.86,0.171
117,0.86,0.165
118,0.86,0.173
119,0.86,0.16
120,0.86,0.1835
121,0.86,0.1795
122,0.86,0.1755
123,0.86,0.185
124,0.86,0.165
125,0.86,0.171
126,0.86,0.17
127,0.86,0.178
128,0.86,0.1765
129,0.86,0.1685
130,0.86,0.182
131,0.86,0.172
132,0.86,0.1595
133,0.86,0.165
134,0.86,0.166
135,0.86,0.1685
136,0.86,0.1775
137,0.86,0.1655
138,0.86,0.1705
139,0.86,0.1845
140,0.86,0.166
141,0.86,0.1755
142,0.86,0.169
143,0.86,0.1755
144,0.86,0.1635
145,0.86,0.181
146,0.86,0.163
147,0.86,0.1515
148,0.86,0.1695
149,0.86,0.1795
150,0.86,0.166
151,0.86,0.159
152,0.86,0.159
153,0.86,0.1695
154,0.86,0.1825
155,0.86,0.1715
156,0.86,0.1635
157,0.86,0.173
158,0.86,0.1715
159,0.86,0.172
160,0.86,0.177
161,0.86,0.1705
162,0.86,0.153
163,0.86,0.162
164,0.86,0.156
165,0.86,0.1735
166,0.86,0.1685
167,0.86,0.172
168,0.86,0.178
169,0.86,0.185
170,0.86,0.175
171,0.86,0.161
172,0.86,0.169
173,0.86,0.172
174,0.86,0.1865
175,0.86,0.18
176,0.86,0.165
177,0.86,0.18
178,0.86,0.175
179,0.86,0.1905
180,0.86,0.163
181,0.86,0.1595
182,0.86,0.1835
183,0.86,0.169
184,0.86,0.1705
185,0.86,0.166
186,0.86,0.1795
187,0.86,0.1455
188,0.86,0.1715
189,0.86,0.1675
190,0.86,0.182
191,0.86,0.171
192,0.86,0.181
193,0.86,0.175
194,0.86,0.1695
195,0.86,0.184
196,0.86,0.172
197,0.86,0.1665
198,0.86,0.1885
199,0.86,0.179
200,0.86,0.182
201,0.86,0.166
202,0.86,0.1645
203,0.86,0.176
204,0.86,0.1585
205,0.86,0.172
206,0.86,0.1805
207,0.86,0.161
208,0.86,0.1635
209,0.86,0.192
210,0.86,0.166
211,0.86,0.186
212,0.86,0.161
213,0.86,0.1795
214,0.86,0.1605
215,0.86,0.176
216,0.86,0.1515
217,0.86,0.1815
218,0.86,0.173
219,0.86,0.1645
220,0.86,0.16
221,0.86,0.1625
222,0.86,0.165
223,0.86,0.177
224,0.86,0.176
225,0.86,0.1635
226,0.86,0.1775
227,0.86,0.1825
228,0.86,0.168
229,0.86,0.1745
230,0.86,0.172
231,0.86,0.1635
232,0.86,0.176
233,0.86,0.186
234,0.86,0.1695
235,0.86,0.1785
236,0.86,0.176
237,0.86,0.177
238,0.86,0.183
239,0.86,0.1585
240,0.86,0.171
241,0.86,0.1725
242,0.86,0.1735
243,0.86,0.185
244,0.86,0.16
245,0.86,0.1695
246,0.86,0.171
247,0.86,0.1805
248,0.86,0.182
249,0.86,0.19
250,0.86,0.1715
251,0.86,0.164
252,0.86,0.1545
253,0.86,0.16
254,0.86,0.176
255,0.86,0.164
256,0.86,0.1935
257,0.86,0.1705
258,0.86,0.157
259,0.86,0.2005
260,0.86,0.1745
261,0.86,0.1795
262,0.86,0.168
263,0.86,0.1765
264,0.86,0.1655
265,0.86,0.1655
266,0.86,0.1825
267,0.86,0.173
268,0.86,0.1815
269,0.86,0.1795
270,0.86,0.1805
271,0.86,0.1565
272,0.86,0.179
273,0.86,0.193
274,0.86,0.17
275,0.86,0.175
276,0.86,0.1675
277,0.86,0.165
278,0.86,0.1815
279,0.86,0.169
280,0.86,0.176
281,0.86,0.1685
282,0.86,0.183
283,0.86,0.1815
284,0.86,0.16
285,0.86,0.179
286,0.86,0.1565
287,0.86,0.1645
288,0.86,0.179
289,0.86,0.1725
290,0.86,0.176
291,0.86,0.1625
292,0.86,0.1685
293,0.86,0.171
294,0.86,0.1585
295,0.86,0.1765
296,0.86,0.1565
297,0.86,0.1835
298,0.86,0.161
299,0.86,0.1795
300,0.86,0.1775
301,0.86,0.1725
302,0.86,0.183
303,0.86,0.16
304,0.86,0.1785
305,0.86,0.181
306,0.86,0.1805
307,0.86,0.169
308,0.86,0.1865
309,0.86,0.1615
310,0.86,0.156
311,0.86,0.1595
312,0.86,0.179
313,0.86,0.17
314,0.86,0.1875
315,0.86,0.168
316,0.86,0.165
317,0.86,0.161
318,0.86,0.1765
319,0.86,0.183
320,0.86,0.168
321,0.86,0.168
322,0.86,0.1635
323,0.86,0.165
324,0.86,0.1835
325,0.86,0.1745
326,0.86,0.178
327,0.86,0.157
328,0.86,0.1705
329,0.86,0.1755
330,0.86,0.164
331,0.86,0.194
332,0.86,0.1675
333,0.86,0.1705
