"simID","q","dhat"
784,0.81,0.1635
785,0.81,0.17
786,0.81,0.149
787,0.81,0.1595
788,0.81,0.159
789,0.81,0.167
790,0.81,0.1625
791,0.81,0.169
792,0.81,0.169
793,0.81,0.1535
794,0.81,0.155
795,0.81,0.1775
796,0.81,0.161
797,0.81,0.1685
798,0.81,0.179
799,0.81,0.1605
800,0.81,0.169
801,0.81,0.157
802,0.81,0.155
803,0.81,0.15
804,0.81,0.156
805,0.81,0.15
806,0.81,0.16
807,0.81,0.169
808,0.81,0.1465
809,0.81,0.1665
810,0.81,0.1575
811,0.81,0.1525
812,0.81,0.1695
813,0.81,0.1585
814,0.81,0.1535
815,0.81,0.159
816,0.81,0.1695
817,0.81,0.1675
818,0.81,0.158
819,0.81,0.159
820,0.81,0.1555
821,0.81,0.1555
822,0.81,0.172
823,0.81,0.1585
824,0.81,0.153
825,0.81,0.1565
826,0.81,0.155
827,0.81,0.163
828,0.81,0.165
829,0.81,0.1655
830,0.81,0.162
831,0.81,0.144
832,0.81,0.162
833,0.81,0.1755
834,0.81,0.1945
835,0.81,0.169
836,0.81,0.16
837,0.81,0.1675
838,0.81,0.146
839,0.81,0.157
840,0.81,0.166
841,0.81,0.156
842,0.81,0.174
843,0.81,0.1635
844,0.81,0.1505
845,0.81,0.154
846,0.81,0.1725
847,0.81,0.165
848,0.81,0.1755
849,0.81,0.169
850,0.81,0.156
851,0.81,0.163
852,0.81,0.16
853,0.81,0.1595
854,0.81,0.151
855,0.81,0.1695
856,0.81,0.156
857,0.81,0.168
858,0.81,0.167
859,0.81,0.158
860,0.81,0.1605
861,0.81,0.167
862,0.81,0.156
863,0.81,0.166
864,0.81,0.16
865,0.81,0.176
866,0.81,0.1625
867,0.81,0.153
868,0.81,0.16
869,0.81,0.1605
870,0.81,0.1525
871,0.81,0.177
872,0.81,0.1625
873,0.81,0.155
874,0.81,0.1655
875,0.81,0.1545
876,0.81,0.166
877,0.81,0.1545
878,0.81,0.1585
879,0.81,0.177
880,0.81,0.1575
881,0.81,0.1515
882,0.81,0.17
883,0.81,0.1635
884,0.81,0.157
885,0.81,0.1765
886,0.81,0.167
887,0.81,0.158
888,0.81,0.16
889,0.81,0.15
890,0.81,0.174
891,0.81,0.155
892,0.81,0.1435
893,0.81,0.1585
894,0.81,0.143
895,0.81,0.1465
896,0.81,0.1605
897,0.81,0.1565
898,0.81,0.1435
899,0.81,0.1675
900,0.81,0.1565
901,0.81,0.1755
902,0.81,0.156
903,0.81,0.171
904,0.81,0.169
905,0.81,0.1585
906,0.81,0.156
907,0.81,0.1565
908,0.81,0.156
909,0.81,0.1705
910,0.81,0.171
911,0.81,0.156
912,0.81,0.1615
913,0.81,0.15
914,0.81,0.1665
915,0.81,0.152
916,0.81,0.173
917,0.81,0.166
918,0.81,0.166
919,0.81,0.166
920,0.81,0.159
921,0.81,0.172
922,0.81,0.1655
923,0.81,0.1495
924,0.81,0.158
925,0.81,0.164
926,0.81,0.158
927,0.81,0.1715
928,0.81,0.16
929,0.81,0.174
930,0.81,0.1575
931,0.81,0.1655
932,0.81,0.16
933,0.81,0.1835
934,0.81,0.1685
935,0.81,0.1585
936,0.81,0.1625
937,0.81,0.148
938,0.81,0.1515
939,0.81,0.1735
940,0.81,0.165
941,0.81,0.1455
942,0.81,0.161
943,0.81,0.1665
944,0.81,0.171
945,0.81,0.171
946,0.81,0.182
947,0.81,0.17
948,0.81,0.168
949,0.81,0.161
950,0.81,0.171
951,0.81,0.148
952,0.81,0.144
953,0.81,0.1425
954,0.81,0.159
955,0.81,0.1545
956,0.81,0.1645
957,0.81,0.159
958,0.81,0.1665
959,0.81,0.1625
960,0.81,0.1655
961,0.81,0.1695
962,0.81,0.1685
963,0.81,0.178
964,0.81,0.156
965,0.81,0.154
966,0.81,0.1575
967,0.81,0.156
968,0.81,0.174
969,0.81,0.155
970,0.81,0.175
971,0.81,0.166
972,0.81,0.1435
973,0.81,0.1605
974,0.81,0.149
975,0.81,0.1565
976,0.81,0.1845
977,0.81,0.16
978,0.81,0.165
979,0.81,0.162
980,0.81,0.172
981,0.81,0.157
982,0.81,0.1515
983,0.81,0.169
984,0.81,0.1735
985,0.81,0.157
986,0.81,0.1515
987,0.81,0.155
988,0.81,0.1655
989,0.81,0.1705
990,0.81,0.1755
991,0.81,0.1655
992,0.81,0.1675
993,0.81,0.163
994,0.81,0.1695
995,0.81,0.152
996,0.81,0.1565
997,0.81,0.147
998,0.81,0.15
999,0.81,0.1705
1000,0.81,0.167
1001,0.81,0.162
1002,0.81,0.1605
1003,0.81,0.167
1004,0.81,0.1545
1005,0.81,0.162
1006,0.81,0.169
1007,0.81,0.166
1008,0.81,0.1585
1009,0.81,0.153
1010,0.81,0.1685
1011,0.81,0.1575
1012,0.81,0.1515
1013,0.81,0.1575
1014,0.81,0.168
1015,0.81,0.1545
1016,0.81,0.1595
1017,0.81,0.156
1018,0.81,0.171
1019,0.81,0.17
1020,0.81,0.157
1021,0.81,0.172
1022,0.81,0.151
1023,0.81,0.1555
1024,0.81,0.1595
1025,0.81,0.1745
1026,0.81,0.1605
1027,0.81,0.171
1028,0.81,0.172
1029,0.81,0.1635
1030,0.81,0.172
1031,0.81,0.1665
1032,0.81,0.1485
1033,0.81,0.1575
1034,0.81,0.176
1035,0.81,0.1525
1036,0.81,0.176
1037,0.81,0.1865
1038,0.81,0.144
1039,0.81,0.167
1040,0.81,0.1685
1041,0.81,0.1605
1042,0.81,0.1815
1043,0.81,0.154
1044,0.81,0.179
1045,0.81,0.1525
1046,0.81,0.169
1047,0.81,0.1525
1048,0.81,0.158
1049,0.81,0.154
1050,0.81,0.164
1051,0.81,0.167
1052,0.81,0.1555
1053,0.81,0.156
1054,0.81,0.17
1055,0.81,0.1575
1056,0.81,0.158
1057,0.81,0.1555
1058,0.81,0.162
1059,0.81,0.166
1060,0.81,0.1645
1061,0.81,0.1655
1062,0.81,0.144
1063,0.81,0.155
1064,0.81,0.1545
1065,0.81,0.1675
1066,0.81,0.145
1067,0.81,0.166
1068,0.81,0.173
1069,0.81,0.165
1070,0.81,0.1425
1071,0.81,0.1605
1072,0.81,0.1725
1073,0.81,0.1605
1074,0.81,0.155
1075,0.81,0.1575
1076,0.81,0.1615
1077,0.81,0.1505
1078,0.81,0.1615
1079,0.81,0.164
1080,0.81,0.169
1081,0.81,0.1615
1082,0.81,0.1645
1083,0.81,0.1595
1084,0.81,0.1535
1085,0.81,0.1545
1086,0.81,0.1635
1087,0.81,0.151
1088,0.81,0.1625
1089,0.81,0.168
1090,0.81,0.162
1091,0.81,0.166
1092,0.81,0.1495
1093,0.81,0.1625
1094,0.81,0.152
1095,0.81,0.1615
1096,0.81,0.167
1097,0.81,0.164
1098,0.81,0.1595
1099,0.81,0.1645
1100,0.81,0.164
1101,0.81,0.167
1102,0.81,0.171
1103,0.81,0.1615
1104,0.81,0.156
1105,0.81,0.1635
1106,0.81,0.1555
1107,0.81,0.1695
1108,0.81,0.175
1109,0.81,0.1645
1110,0.81,0.158
1111,0.81,0.158
1112,0.81,0.1545
1113,0.81,0.145
1114,0.81,0.15
1115,0.81,0.1595
1116,0.81,0.1595
1117,0.81,0.155
1118,0.81,0.1655
1119,0.81,0.156
1120,0.81,0.1665
1121,0.81,0.1625
1122,0.81,0.148
1123,0.81,0.159
1124,0.81,0.1515
1125,0.81,0.172
1126,0.81,0.164
1127,0.81,0.156
1128,0.81,0.155
1129,0.81,0.1725
1130,0.81,0.16
1131,0.81,0.181
1132,0.81,0.165
1133,0.81,0.154
1134,0.81,0.151
1135,0.81,0.174
1136,0.81,0.169
1137,0.81,0.149
1138,0.81,0.1765
1139,0.81,0.167
1140,0.81,0.1605
1141,0.81,0.1635
1142,0.81,0.16
1143,0.81,0.166
1144,0.81,0.154
1145,0.81,0.1675
1146,0.81,0.153
1147,0.81,0.151
1148,0.81,0.148
1149,0.81,0.1695
1150,0.81,0.1605
1151,0.81,0.1575
1152,0.81,0.1715
1153,0.81,0.1495
1154,0.81,0.1605
1155,0.81,0.1565
1156,0.81,0.156
1157,0.81,0.1585
1158,0.81,0.1545
1159,0.81,0.1595
1160,0.81,0.159
1161,0.81,0.1495
1162,0.81,0.149
1163,0.81,0.158
1164,0.81,0.163
1165,0.81,0.159
1166,0.81,0.157
1167,0.81,0.1775
1168,0.81,0.162
1169,0.81,0.16
1170,0.81,0.154
1171,0.81,0.1685
1172,0.81,0.156
1173,0.81,0.1705
1174,0.81,0.185
1175,0.81,0.1515
1176,0.81,0.1645
1177,0.81,0.169
1178,0.81,0.176
1179,0.81,0.1805
1180,0.81,0.1665
1181,0.81,0.18
1182,0.81,0.1505
1183,0.81,0.1635
1184,0.81,0.165
1185,0.81,0.154
1186,0.81,0.1785
1187,0.81,0.162
1188,0.81,0.1675
1189,0.81,0.169
1190,0.81,0.1595
1191,0.81,0.1585
1192,0.81,0.1565
1193,0.81,0.1675
1194,0.81,0.162
1195,0.81,0.1695
1196,0.81,0.165
1197,0.81,0.166
1198,0.81,0.1525
1199,0.81,0.1605
1200,0.81,0.162
1201,0.81,0.162
1202,0.81,0.1715
1203,0.81,0.162
1204,0.81,0.17
1205,0.81,0.159
1206,0.81,0.159
1207,0.81,0.169
1208,0.81,0.1515
1209,0.81,0.163
1210,0.81,0.165
1211,0.81,0.14
1212,0.81,0.167
1213,0.81,0.152
1214,0.81,0.1795
1215,0.81,0.1685
1216,0.81,0.147
1217,0.81,0.1575
1218,0.81,0.1705
1219,0.81,0.1655
1220,0.81,0.175
1221,0.81,0.1585
1222,0.81,0.171
1223,0.81,0.153
1224,0.81,0.1585
1225,0.81,0.15
1226,0.81,0.1525
1227,0.81,0.1585
1228,0.81,0.17
1229,0.81,0.1575
1230,0.81,0.1625
1231,0.81,0.168
1232,0.81,0.1535
1233,0.81,0.1515
1234,0.81,0.17
1235,0.81,0.1665
1236,0.81,0.1545
1237,0.81,0.1505
1238,0.81,0.1675
1239,0.81,0.1705
1240,0.81,0.1635
1241,0.81,0.172
1242,0.81,0.1655
1243,0.81,0.166
1244,0.81,0.1615
1245,0.81,0.1685
1246,0.81,0.1625
1247,0.81,0.1605
1248,0.81,0.1615
1249,0.81,0.1535
1250,0.81,0.155
1251,0.81,0.178
1252,0.81,0.163
1253,0.81,0.155
1254,0.81,0.148
1255,0.81,0.157
1256,0.81,0.156
1257,0.81,0.1745
1258,0.81,0.157
1259,0.81,0.174
1260,0.81,0.162
1261,0.81,0.1795
1262,0.81,0.1725
1263,0.81,0.169
1264,0.81,0.1595
1265,0.81,0.1535
1266,0.81,0.1555
1267,0.81,0.152
1268,0.81,0.1725
1269,0.81,0.1645
1270,0.81,0.1475
1271,0.81,0.1615
1272,0.81,0.1605
1273,0.81,0.1675
1274,0.81,0.163
1275,0.81,0.172
1276,0.81,0.162
1277,0.81,0.154
1278,0.81,0.1915
1279,0.81,0.1555
1280,0.81,0.163
1281,0.81,0.1595
1282,0.81,0.176
1283,0.81,0.166
1284,0.81,0.1405
1285,0.81,0.17
1286,0.81,0.163
1287,0.81,0.1595
1288,0.81,0.15
1289,0.81,0.172
1290,0.81,0.1675
1291,0.81,0.1595
1292,0.81,0.158
1293,0.81,0.1585
1294,0.81,0.1755
1295,0.81,0.1605
1296,0.81,0.1635
1297,0.81,0.155
1298,0.81,0.157
1299,0.81,0.1695
1300,0.81,0.1435
1301,0.81,0.1655
1302,0.81,0.1505
1303,0.81,0.175
