"simID","p","dhat"
1,0.91,0.186904761904762
2,0.91,0.177857142857143
3,0.91,0.179047619047619
4,0.91,0.17952380952381
5,0.91,0.183809523809524
6,0.91,0.179285714285714
7,0.91,0.171428571428571
8,0.91,0.171666666666667
9,0.91,0.185714285714286
10,0.91,0.170238095238095
11,0.91,0.173333333333333
12,0.91,0.184047619047619
13,0.91,0.181190476190476
14,0.91,0.184285714285714
15,0.91,0.178333333333333
16,0.91,0.186904761904762
17,0.91,0.181190476190476
18,0.91,0.188333333333333
19,0.91,0.176904761904762
20,0.91,0.185238095238095
21,0.91,0.181666666666667
22,0.91,0.186428571428571
23,0.91,0.181904761904762
24,0.91,0.173809523809524
25,0.91,0.19
26,0.91,0.172380952380952
27,0.91,0.191904761904762
28,0.91,0.174761904761905
29,0.91,0.182142857142857
30,0.91,0.175714285714286
31,0.91,0.170714285714286
32,0.91,0.191904761904762
33,0.91,0.186904761904762
34,0.91,0.18047619047619
35,0.91,0.177380952380952
36,0.91,0.187619047619048
37,0.91,0.186904761904762
38,0.91,0.190952380952381
39,0.91,0.185714285714286
40,0.91,0.18047619047619
41,0.91,0.183809523809524
42,0.91,0.183333333333333
43,0.91,0.186904761904762
44,0.91,0.176904761904762
45,0.91,0.190238095238095
46,0.91,0.190952380952381
47,0.91,0.173095238095238
48,0.91,0.202380952380952
49,0.91,0.187857142857143
50,0.91,0.181428571428571
51,0.91,0.17
52,0.91,0.181190476190476
53,0.91,0.18547619047619
54,0.91,0.177142857142857
55,0.91,0.183333333333333
56,0.91,0.171666666666667
57,0.91,0.173571428571429
58,0.91,0.186428571428571
59,0.91,0.184761904761905
60,0.91,0.181428571428571
61,0.91,0.176666666666667
62,0.91,0.181190476190476
63,0.91,0.173809523809524
64,0.91,0.175952380952381
65,0.91,0.185
66,0.91,0.182857142857143
67,0.91,0.180238095238095
68,0.91,0.177857142857143
69,0.91,0.185952380952381
70,0.91,0.183333333333333
71,0.91,0.179047619047619
72,0.91,0.182380952380952
73,0.91,0.194285714285714
74,0.91,0.168809523809524
75,0.91,0.176428571428571
76,0.91,0.177619047619048
77,0.91,0.176190476190476
78,0.91,0.168571428571429
79,0.91,0.181904761904762
80,0.91,0.183095238095238
81,0.91,0.181904761904762
82,0.91,0.178809523809524
83,0.91,0.181428571428571
84,0.91,0.173333333333333
85,0.91,0.173571428571429
86,0.91,0.181428571428571
87,0.91,0.187619047619048
88,0.91,0.173571428571429
89,0.91,0.17952380952381
90,0.91,0.18047619047619
91,0.91,0.175714285714286
92,0.91,0.19
93,0.91,0.190238095238095
94,0.91,0.187380952380952
95,0.91,0.178809523809524
96,0.91,0.184285714285714
97,0.91,0.179761904761905
98,0.91,0.169047619047619
99,0.91,0.178095238095238
100,0.91,0.178809523809524
101,0.91,0.19452380952381
102,0.91,0.185238095238095
103,0.91,0.177857142857143
104,0.91,0.176428571428571
105,0.91,0.183809523809524
106,0.91,0.183333333333333
107,0.91,0.167857142857143
108,0.91,0.182619047619048
109,0.91,0.178333333333333
110,0.91,0.177857142857143
111,0.91,0.177142857142857
112,0.91,0.177619047619048
113,0.91,0.188809523809524
114,0.91,0.180952380952381
115,0.91,0.182142857142857
116,0.91,0.181666666666667
117,0.91,0.181428571428571
118,0.91,0.17452380952381
119,0.91,0.18047619047619
120,0.91,0.177380952380952
121,0.91,0.175238095238095
122,0.91,0.174285714285714
123,0.91,0.180238095238095
124,0.91,0.17952380952381
125,0.91,0.183095238095238
126,0.91,0.18452380952381
127,0.91,0.184761904761905
128,0.91,0.18047619047619
129,0.91,0.178333333333333
130,0.91,0.180238095238095
131,0.91,0.17547619047619
132,0.91,0.173571428571429
133,0.91,0.178333333333333
134,0.91,0.182380952380952
135,0.91,0.186666666666667
136,0.91,0.185238095238095
137,0.91,0.179047619047619
138,0.91,0.189761904761905
139,0.91,0.182380952380952
140,0.91,0.177857142857143
141,0.91,0.182619047619048
142,0.91,0.177857142857143
143,0.91,0.183095238095238
144,0.91,0.182857142857143
145,0.91,0.189047619047619
146,0.91,0.178809523809524
147,0.91,0.182380952380952
148,0.91,0.176428571428571
149,0.91,0.180952380952381
150,0.91,0.177857142857143
151,0.91,0.187142857142857
152,0.91,0.187380952380952
153,0.91,0.187619047619048
154,0.91,0.188571428571429
155,0.91,0.183095238095238
156,0.91,0.181190476190476
157,0.91,0.181904761904762
158,0.91,0.179285714285714
159,0.91,0.188095238095238
160,0.91,0.177619047619048
161,0.91,0.182142857142857
162,0.91,0.181190476190476
163,0.91,0.186904761904762
164,0.91,0.188333333333333
165,0.91,0.177142857142857
166,0.91,0.179285714285714
167,0.91,0.17547619047619
168,0.91,0.188809523809524
169,0.91,0.19
170,0.91,0.178809523809524
171,0.91,0.182619047619048
172,0.91,0.197142857142857
173,0.91,0.182857142857143
174,0.91,0.179285714285714
175,0.91,0.181190476190476
176,0.91,0.18047619047619
177,0.91,0.179285714285714
178,0.91,0.176904761904762
179,0.91,0.187857142857143
180,0.91,0.182619047619048
181,0.91,0.173571428571429
182,0.91,0.184047619047619
183,0.91,0.175238095238095
184,0.91,0.181666666666667
185,0.91,0.175952380952381
186,0.91,0.187380952380952
187,0.91,0.193571428571429
188,0.91,0.17452380952381
189,0.91,0.190952380952381
190,0.91,0.195238095238095
191,0.91,0.185
192,0.91,0.186428571428571
193,0.91,0.179047619047619
194,0.91,0.185238095238095
195,0.91,0.177857142857143
196,0.91,0.184285714285714
197,0.91,0.182857142857143
198,0.91,0.17952380952381
199,0.91,0.172380952380952
200,0.91,0.180714285714286
201,0.91,0.178809523809524
202,0.91,0.183333333333333
203,0.91,0.171904761904762
204,0.91,0.18
205,0.91,0.180238095238095
206,0.91,0.192142857142857
207,0.91,0.18452380952381
208,0.91,0.177857142857143
209,0.91,0.195714285714286
210,0.91,0.179047619047619
211,0.91,0.185714285714286
212,0.91,0.191190476190476
213,0.91,0.171666666666667
214,0.91,0.180714285714286
215,0.91,0.186190476190476
216,0.91,0.180714285714286
217,0.91,0.172380952380952
218,0.91,0.178333333333333
219,0.91,0.195714285714286
220,0.91,0.181904761904762
221,0.91,0.18
222,0.91,0.172142857142857
223,0.91,0.191428571428571
224,0.91,0.175952380952381
225,0.91,0.187142857142857
226,0.91,0.17047619047619
227,0.91,0.188809523809524
228,0.91,0.184285714285714
229,0.91,0.189761904761905
230,0.91,0.185238095238095
231,0.91,0.191190476190476
232,0.91,0.187857142857143
233,0.91,0.16952380952381
234,0.91,0.175952380952381
235,0.91,0.177142857142857
236,0.91,0.180238095238095
237,0.91,0.19547619047619
238,0.91,0.185952380952381
239,0.91,0.178809523809524
240,0.91,0.182142857142857
241,0.91,0.18047619047619
242,0.91,0.191904761904762
243,0.91,0.182857142857143
244,0.91,0.184761904761905
245,0.91,0.180238095238095
246,0.91,0.179761904761905
247,0.91,0.169047619047619
248,0.91,0.180714285714286
249,0.91,0.174047619047619
250,0.91,0.185952380952381
251,0.91,0.171428571428571
252,0.91,0.180238095238095
253,0.91,0.173095238095238
254,0.91,0.18452380952381
255,0.91,0.193571428571429
256,0.91,0.189047619047619
257,0.91,0.182857142857143
258,0.91,0.187142857142857
259,0.91,0.182619047619048
260,0.91,0.182857142857143
261,0.91,0.182142857142857
262,0.91,0.184285714285714
263,0.91,0.191428571428571
264,0.91,0.198333333333333
265,0.91,0.188571428571429
266,0.91,0.182142857142857
267,0.91,0.187619047619048
268,0.91,0.177142857142857
269,0.91,0.178571428571429
270,0.91,0.18952380952381
271,0.91,0.18
272,0.91,0.176190476190476
273,0.91,0.192619047619048
274,0.91,0.193333333333333
275,0.91,0.174047619047619
276,0.91,0.18452380952381
277,0.91,0.192142857142857
278,0.91,0.188095238095238
279,0.91,0.187142857142857
280,0.91,0.17952380952381
281,0.91,0.18047619047619
282,0.91,0.173333333333333
283,0.91,0.190238095238095
284,0.91,0.184285714285714
285,0.91,0.179285714285714
286,0.91,0.180952380952381
287,0.91,0.187142857142857
288,0.91,0.183809523809524
289,0.91,0.176190476190476
290,0.91,0.174047619047619
291,0.91,0.177619047619048
292,0.91,0.176190476190476
293,0.91,0.184047619047619
294,0.91,0.186428571428571
295,0.91,0.181428571428571
296,0.91,0.184285714285714
297,0.91,0.183095238095238
298,0.91,0.177619047619048
299,0.91,0.191190476190476
300,0.91,0.189285714285714
301,0.91,0.189047619047619
302,0.91,0.186666666666667
303,0.91,0.182857142857143
304,0.91,0.195238095238095
305,0.91,0.191428571428571
306,0.91,0.179761904761905
307,0.91,0.185952380952381
308,0.91,0.183095238095238
309,0.91,0.181190476190476
310,0.91,0.183333333333333
311,0.91,0.172857142857143
312,0.91,0.184761904761905
313,0.91,0.176190476190476
314,0.91,0.163571428571429
315,0.91,0.198095238095238
316,0.91,0.18452380952381
317,0.91,0.186904761904762
318,0.91,0.193571428571429
319,0.91,0.177619047619048
320,0.91,0.190714285714286
321,0.91,0.175
322,0.91,0.175952380952381
323,0.91,0.176904761904762
324,0.91,0.183333333333333
325,0.91,0.178571428571429
326,0.91,0.185952380952381
327,0.91,0.171428571428571
328,0.91,0.173809523809524
329,0.91,0.175
330,0.91,0.18452380952381
331,0.91,0.179761904761905
332,0.91,0.17452380952381
333,0.91,0.182142857142857
334,0.91,0.187857142857143
335,0.91,0.17952380952381
336,0.91,0.181190476190476
337,0.91,0.186666666666667
338,0.91,0.181904761904762
339,0.91,0.185
340,0.91,0.191428571428571
341,0.91,0.193095238095238
342,0.91,0.187142857142857
343,0.91,0.185238095238095
344,0.91,0.180238095238095
345,0.91,0.182857142857143
346,0.91,0.174285714285714
347,0.91,0.179047619047619
348,0.91,0.187380952380952
349,0.91,0.178095238095238
350,0.91,0.17952380952381
351,0.91,0.166190476190476
352,0.91,0.182619047619048
353,0.91,0.183809523809524
354,0.91,0.183809523809524
355,0.91,0.193333333333333
356,0.91,0.17047619047619
357,0.91,0.19452380952381
358,0.91,0.173809523809524
359,0.91,0.178809523809524
360,0.91,0.172380952380952
361,0.91,0.178333333333333
362,0.91,0.17952380952381
363,0.91,0.181190476190476
364,0.91,0.171190476190476
365,0.91,0.173333333333333
366,0.91,0.18547619047619
367,0.91,0.177857142857143
368,0.91,0.189285714285714
369,0.91,0.189285714285714
370,0.91,0.18452380952381
371,0.91,0.171428571428571
372,0.91,0.190714285714286
373,0.91,0.181428571428571
374,0.91,0.193809523809524
375,0.91,0.17952380952381
376,0.91,0.184047619047619
377,0.91,0.18047619047619
378,0.91,0.179761904761905
379,0.91,0.183809523809524
380,0.91,0.179761904761905
381,0.91,0.178333333333333
382,0.91,0.173333333333333
383,0.91,0.179761904761905
384,0.91,0.168095238095238
385,0.91,0.187857142857143
386,0.91,0.195238095238095
387,0.91,0.182142857142857
388,0.91,0.179285714285714
389,0.91,0.18452380952381
390,0.91,0.17547619047619
391,0.91,0.176904761904762
392,0.91,0.182857142857143
393,0.91,0.184047619047619
394,0.91,0.190238095238095
395,0.91,0.172857142857143
396,0.91,0.180952380952381
397,0.91,0.191190476190476
398,0.91,0.180952380952381
399,0.91,0.185238095238095
400,0.91,0.177619047619048
401,0.91,0.179047619047619
402,0.91,0.174285714285714
403,0.91,0.183571428571429
404,0.91,0.17547619047619
405,0.91,0.189285714285714
406,0.91,0.175714285714286
407,0.91,0.199285714285714
408,0.91,0.186190476190476
409,0.91,0.194047619047619
410,0.91,0.179285714285714
411,0.91,0.191428571428571
412,0.91,0.182619047619048
413,0.91,0.167380952380952
414,0.91,0.186666666666667
415,0.91,0.186190476190476
416,0.91,0.174285714285714
417,0.91,0.175
418,0.91,0.180238095238095
419,0.91,0.184047619047619
420,0.91,0.191190476190476
421,0.91,0.186190476190476
422,0.91,0.180952380952381
423,0.91,0.193333333333333
424,0.91,0.187142857142857
425,0.91,0.173095238095238
426,0.91,0.188333333333333
427,0.91,0.178333333333333
428,0.91,0.180952380952381
429,0.91,0.184285714285714
430,0.91,0.175952380952381
431,0.91,0.178095238095238
432,0.91,0.18
433,0.91,0.177380952380952
434,0.91,0.181190476190476
435,0.91,0.191428571428571
436,0.91,0.18
437,0.91,0.179761904761905
438,0.91,0.198333333333333
439,0.91,0.180238095238095
440,0.91,0.187857142857143
441,0.91,0.182619047619048
442,0.91,0.184285714285714
443,0.91,0.180952380952381
444,0.91,0.17547619047619
445,0.91,0.180238095238095
446,0.91,0.188809523809524
447,0.91,0.179047619047619
448,0.91,0.182619047619048
449,0.91,0.178809523809524
450,0.91,0.176666666666667
451,0.91,0.18
452,0.91,0.184285714285714
453,0.91,0.191190476190476
454,0.91,0.197142857142857
455,0.91,0.175
456,0.91,0.192380952380952
457,0.91,0.186666666666667
458,0.91,0.177619047619048
459,0.91,0.18
460,0.91,0.188809523809524
461,0.91,0.177380952380952
462,0.91,0.172380952380952
463,0.91,0.181428571428571
464,0.91,0.178809523809524
465,0.91,0.179285714285714
466,0.91,0.170952380952381
467,0.91,0.183095238095238
468,0.91,0.191428571428571
469,0.91,0.177619047619048
470,0.91,0.178095238095238
471,0.91,0.182619047619048
472,0.91,0.189047619047619
473,0.91,0.181190476190476
474,0.91,0.176904761904762
475,0.91,0.180952380952381
476,0.91,0.17452380952381
477,0.91,0.197142857142857
478,0.91,0.18452380952381
479,0.91,0.182619047619048
480,0.91,0.182619047619048
481,0.91,0.189761904761905
482,0.91,0.185952380952381
483,0.91,0.183095238095238
484,0.91,0.181904761904762
485,0.91,0.187857142857143
486,0.91,0.197142857142857
487,0.91,0.179047619047619
488,0.91,0.196190476190476
489,0.91,0.191666666666667
490,0.91,0.188095238095238
491,0.91,0.181904761904762
492,0.91,0.180238095238095
493,0.91,0.172619047619048
494,0.91,0.186428571428571
495,0.91,0.18047619047619
496,0.91,0.192142857142857
497,0.91,0.178333333333333
498,0.91,0.185714285714286
499,0.91,0.175714285714286
500,0.91,0.183095238095238
501,0.91,0.17952380952381
502,0.91,0.182619047619048
503,0.91,0.183809523809524
504,0.91,0.177142857142857
505,0.91,0.191904761904762
506,0.91,0.173571428571429
507,0.91,0.17452380952381
508,0.91,0.18047619047619
509,0.91,0.182619047619048
510,0.91,0.18547619047619
511,0.91,0.190714285714286
512,0.91,0.18047619047619
513,0.91,0.187619047619048
514,0.91,0.183333333333333
515,0.91,0.181428571428571
516,0.91,0.179285714285714
517,0.91,0.178571428571429
518,0.91,0.181666666666667
519,0.91,0.185952380952381
520,0.91,0.17952380952381
521,0.91,0.172380952380952
522,0.91,0.182142857142857
523,0.91,0.176428571428571
524,0.91,0.17452380952381
525,0.91,0.182857142857143
526,0.91,0.176190476190476
527,0.91,0.17952380952381
528,0.91,0.182142857142857
529,0.91,0.185
530,0.91,0.191904761904762
531,0.91,0.193095238095238
532,0.91,0.179047619047619
533,0.91,0.18952380952381
534,0.91,0.180952380952381
535,0.91,0.179285714285714
536,0.91,0.187380952380952
537,0.91,0.176666666666667
538,0.91,0.195238095238095
539,0.91,0.192857142857143
540,0.91,0.170952380952381
541,0.91,0.183333333333333
542,0.91,0.180952380952381
543,0.91,0.178333333333333
544,0.91,0.18452380952381
545,0.91,0.181190476190476
546,0.91,0.178095238095238
547,0.91,0.181904761904762
548,0.91,0.182380952380952
549,0.91,0.194761904761905
550,0.91,0.184285714285714
551,0.91,0.173809523809524
552,0.91,0.175714285714286
553,0.91,0.18
554,0.91,0.179047619047619
555,0.91,0.17952380952381
556,0.91,0.196904761904762
557,0.91,0.193095238095238
558,0.91,0.177857142857143
559,0.91,0.191190476190476
560,0.91,0.18047619047619
561,0.91,0.184047619047619
562,0.91,0.184761904761905
563,0.91,0.181190476190476
564,0.91,0.175
565,0.91,0.18
566,0.91,0.182857142857143
567,0.91,0.182142857142857
568,0.91,0.183333333333333
569,0.91,0.179761904761905
570,0.91,0.180714285714286
571,0.91,0.176428571428571
572,0.91,0.186428571428571
573,0.91,0.186666666666667
574,0.91,0.18047619047619
575,0.91,0.183571428571429
576,0.91,0.192380952380952
577,0.91,0.186428571428571
578,0.91,0.187142857142857
579,0.91,0.19
580,0.91,0.163809523809524
581,0.91,0.181190476190476
582,0.91,0.189285714285714
583,0.91,0.185
584,0.91,0.172380952380952
585,0.91,0.177619047619048
586,0.91,0.182619047619048
587,0.91,0.19
588,0.91,0.18047619047619
589,0.91,0.191428571428571
590,0.91,0.17547619047619
591,0.91,0.198333333333333
592,0.91,0.194761904761905
593,0.91,0.178809523809524
594,0.91,0.17952380952381
595,0.91,0.18
596,0.91,0.177380952380952
597,0.91,0.18952380952381
598,0.91,0.196428571428571
599,0.91,0.183095238095238
600,0.91,0.176666666666667
601,0.91,0.174761904761905
602,0.91,0.188333333333333
603,0.91,0.173333333333333
604,0.91,0.176190476190476
605,0.91,0.175714285714286
606,0.91,0.187380952380952
607,0.91,0.177142857142857
608,0.91,0.177857142857143
609,0.91,0.186666666666667
610,0.91,0.183809523809524
611,0.91,0.171666666666667
612,0.91,0.189285714285714
613,0.91,0.185714285714286
614,0.91,0.173333333333333
615,0.91,0.188333333333333
616,0.91,0.180714285714286
617,0.91,0.182857142857143
618,0.91,0.18047619047619
619,0.91,0.18
620,0.91,0.172142857142857
621,0.91,0.179761904761905
622,0.91,0.187857142857143
623,0.91,0.18452380952381
624,0.91,0.179047619047619
625,0.91,0.175238095238095
626,0.91,0.178095238095238
627,0.91,0.180238095238095
628,0.91,0.187857142857143
629,0.91,0.177619047619048
630,0.91,0.185952380952381
631,0.91,0.178571428571429
632,0.91,0.194761904761905
633,0.91,0.191904761904762
634,0.91,0.177142857142857
