"simID","p","dhat"
1,0.88,0.177906976744186
2,0.88,0.18953488372093
3,0.88,0.188372093023256
4,0.88,0.176511627906977
5,0.88,0.177906976744186
6,0.88,0.179767441860465
7,0.88,0.177674418604651
8,0.88,0.182558139534884
9,0.88,0.173023255813953
10,0.88,0.164651162790698
11,0.88,0.166976744186047
12,0.88,0.177441860465116
13,0.88,0.170697674418605
14,0.88,0.165348837209302
15,0.88,0.18
16,0.88,0.183023255813953
17,0.88,0.174418604651163
18,0.88,0.181627906976744
19,0.88,0.174418604651163
20,0.88,0.181627906976744
21,0.88,0.18046511627907
22,0.88,0.174418604651163
23,0.88,0.166279069767442
24,0.88,0.177441860465116
25,0.88,0.180697674418605
26,0.88,0.17906976744186
27,0.88,0.161162790697674
28,0.88,0.177209302325581
29,0.88,0.19093023255814
30,0.88,0.183488372093023
31,0.88,0.180697674418605
32,0.88,0.171162790697674
33,0.88,0.176744186046512
34,0.88,0.166976744186047
35,0.88,0.181162790697674
36,0.88,0.181395348837209
37,0.88,0.185116279069767
38,0.88,0.176976744186047
39,0.88,0.174651162790698
40,0.88,0.175813953488372
41,0.88,0.173023255813953
42,0.88,0.17046511627907
43,0.88,0.178837209302326
44,0.88,0.18046511627907
45,0.88,0.17093023255814
46,0.88,0.178604651162791
47,0.88,0.171627906976744
48,0.88,0.173488372093023
49,0.88,0.174186046511628
50,0.88,0.172093023255814
51,0.88,0.166511627906977
52,0.88,0.173255813953488
53,0.88,0.178837209302326
54,0.88,0.176046511627907
55,0.88,0.173488372093023
56,0.88,0.178139534883721
57,0.88,0.167906976744186
58,0.88,0.185581395348837
59,0.88,0.177906976744186
60,0.88,0.166046511627907
61,0.88,0.173488372093023
62,0.88,0.178139534883721
63,0.88,0.185813953488372
64,0.88,0.183023255813953
65,0.88,0.178372093023256
66,0.88,0.174186046511628
67,0.88,0.176046511627907
68,0.88,0.171162790697674
69,0.88,0.176279069767442
70,0.88,0.173953488372093
71,0.88,0.169767441860465
72,0.88,0.176279069767442
73,0.88,0.179302325581395
74,0.88,0.184186046511628
75,0.88,0.18
76,0.88,0.184651162790698
77,0.88,0.180232558139535
78,0.88,0.178139534883721
79,0.88,0.174883720930233
80,0.88,0.174418604651163
81,0.88,0.177906976744186
82,0.88,0.173488372093023
83,0.88,0.175348837209302
84,0.88,0.178604651162791
85,0.88,0.167674418604651
86,0.88,0.177906976744186
87,0.88,0.176046511627907
88,0.88,0.173023255813953
89,0.88,0.17093023255814
90,0.88,0.171860465116279
91,0.88,0.171395348837209
92,0.88,0.176046511627907
93,0.88,0.184186046511628
94,0.88,0.166976744186047
95,0.88,0.177209302325581
96,0.88,0.181860465116279
97,0.88,0.176046511627907
98,0.88,0.177674418604651
99,0.88,0.174186046511628
100,0.88,0.181162790697674
101,0.88,0.175348837209302
102,0.88,0.184651162790698
103,0.88,0.188604651162791
104,0.88,0.170697674418605
105,0.88,0.176744186046512
106,0.88,0.167906976744186
107,0.88,0.174883720930233
108,0.88,0.175581395348837
109,0.88,0.175348837209302
110,0.88,0.165581395348837
111,0.88,0.186976744186047
112,0.88,0.174651162790698
113,0.88,0.176279069767442
114,0.88,0.174418604651163
115,0.88,0.176046511627907
116,0.88,0.182558139534884
117,0.88,0.177441860465116
118,0.88,0.161860465116279
119,0.88,0.174651162790698
120,0.88,0.173488372093023
121,0.88,0.181162790697674
122,0.88,0.193255813953488
123,0.88,0.171627906976744
124,0.88,0.166511627906977
125,0.88,0.186511627906977
126,0.88,0.166511627906977
127,0.88,0.16906976744186
128,0.88,0.176744186046512
129,0.88,0.168837209302326
130,0.88,0.167441860465116
131,0.88,0.183953488372093
132,0.88,0.180697674418605
133,0.88,0.17
134,0.88,0.175348837209302
135,0.88,0.168372093023256
136,0.88,0.173953488372093
137,0.88,0.175348837209302
138,0.88,0.16953488372093
139,0.88,0.187674418604651
140,0.88,0.172558139534884
141,0.88,0.167906976744186
142,0.88,0.170232558139535
143,0.88,0.166279069767442
144,0.88,0.180697674418605
145,0.88,0.179302325581395
146,0.88,0.17953488372093
147,0.88,0.17
148,0.88,0.171395348837209
149,0.88,0.171627906976744
150,0.88,0.176976744186047
151,0.88,0.179302325581395
152,0.88,0.159302325581395
153,0.88,0.186511627906977
154,0.88,0.169767441860465
155,0.88,0.167441860465116
156,0.88,0.182325581395349
157,0.88,0.177209302325581
158,0.88,0.171627906976744
159,0.88,0.177441860465116
160,0.88,0.168837209302326
161,0.88,0.177674418604651
162,0.88,0.176279069767442
163,0.88,0.171627906976744
164,0.88,0.171162790697674
165,0.88,0.172558139534884
166,0.88,0.176744186046512
167,0.88,0.176744186046512
168,0.88,0.172325581395349
169,0.88,0.167441860465116
170,0.88,0.178837209302326
171,0.88,0.175348837209302
172,0.88,0.176976744186047
173,0.88,0.173255813953488
174,0.88,0.163023255813953
175,0.88,0.174651162790698
176,0.88,0.185348837209302
177,0.88,0.182558139534884
178,0.88,0.173953488372093
179,0.88,0.187674418604651
180,0.88,0.161860465116279
181,0.88,0.178139534883721
182,0.88,0.174883720930233
183,0.88,0.177441860465116
184,0.88,0.174418604651163
185,0.88,0.162325581395349
186,0.88,0.176046511627907
187,0.88,0.173023255813953
188,0.88,0.18093023255814
189,0.88,0.171860465116279
190,0.88,0.174651162790698
191,0.88,0.178139534883721
192,0.88,0.175116279069767
193,0.88,0.18
194,0.88,0.173720930232558
195,0.88,0.173488372093023
196,0.88,0.17906976744186
197,0.88,0.183488372093023
198,0.88,0.169767441860465
199,0.88,0.174651162790698
200,0.88,0.17906976744186
201,0.88,0.173720930232558
202,0.88,0.176046511627907
203,0.88,0.17953488372093
204,0.88,0.180697674418605
205,0.88,0.172093023255814
206,0.88,0.171395348837209
207,0.88,0.178372093023256
208,0.88,0.174186046511628
209,0.88,0.165348837209302
210,0.88,0.182093023255814
211,0.88,0.178604651162791
212,0.88,0.176046511627907
213,0.88,0.175813953488372
214,0.88,0.186279069767442
215,0.88,0.18
216,0.88,0.168837209302326
217,0.88,0.179302325581395
218,0.88,0.181627906976744
219,0.88,0.177906976744186
220,0.88,0.169767441860465
221,0.88,0.183023255813953
222,0.88,0.173023255813953
223,0.88,0.174883720930233
224,0.88,0.168372093023256
225,0.88,0.170697674418605
226,0.88,0.168372093023256
227,0.88,0.173720930232558
228,0.88,0.153720930232558
229,0.88,0.170232558139535
230,0.88,0.167441860465116
231,0.88,0.18046511627907
232,0.88,0.183023255813953
233,0.88,0.18093023255814
234,0.88,0.173023255813953
235,0.88,0.178837209302326
236,0.88,0.181860465116279
237,0.88,0.178372093023256
238,0.88,0.181395348837209
239,0.88,0.178372093023256
240,0.88,0.173953488372093
241,0.88,0.17953488372093
242,0.88,0.17093023255814
243,0.88,0.174418604651163
244,0.88,0.174651162790698
245,0.88,0.175116279069767
246,0.88,0.176976744186047
247,0.88,0.173488372093023
248,0.88,0.18
249,0.88,0.184883720930233
250,0.88,0.18
251,0.88,0.17906976744186
252,0.88,0.16906976744186
253,0.88,0.176279069767442
254,0.88,0.17906976744186
255,0.88,0.171627906976744
256,0.88,0.18046511627907
257,0.88,0.176279069767442
258,0.88,0.176744186046512
259,0.88,0.178837209302326
260,0.88,0.176046511627907
261,0.88,0.167906976744186
262,0.88,0.18
263,0.88,0.19
264,0.88,0.177441860465116
265,0.88,0.178604651162791
266,0.88,0.172558139534884
267,0.88,0.179767441860465
268,0.88,0.163720930232558
269,0.88,0.186511627906977
270,0.88,0.161860465116279
271,0.88,0.174186046511628
272,0.88,0.166279069767442
273,0.88,0.181162790697674
274,0.88,0.187441860465116
275,0.88,0.174186046511628
276,0.88,0.173488372093023
277,0.88,0.173720930232558
278,0.88,0.186279069767442
279,0.88,0.189302325581395
280,0.88,0.174651162790698
281,0.88,0.18046511627907
282,0.88,0.166976744186047
283,0.88,0.168604651162791
284,0.88,0.17
285,0.88,0.161860465116279
286,0.88,0.166976744186047
287,0.88,0.178604651162791
288,0.88,0.180232558139535
289,0.88,0.171627906976744
290,0.88,0.167906976744186
291,0.88,0.16906976744186
292,0.88,0.176279069767442
293,0.88,0.186279069767442
294,0.88,0.181395348837209
295,0.88,0.181162790697674
296,0.88,0.169302325581395
297,0.88,0.175813953488372
298,0.88,0.17046511627907
299,0.88,0.167674418604651
300,0.88,0.176976744186047
301,0.88,0.160232558139535
302,0.88,0.178372093023256
303,0.88,0.174651162790698
304,0.88,0.176279069767442
305,0.88,0.18093023255814
306,0.88,0.18
307,0.88,0.180697674418605
308,0.88,0.181860465116279
309,0.88,0.183488372093023
310,0.88,0.178139534883721
311,0.88,0.176279069767442
312,0.88,0.18
313,0.88,0.178139534883721
314,0.88,0.185348837209302
315,0.88,0.186744186046512
316,0.88,0.178604651162791
317,0.88,0.183023255813953
318,0.88,0.177906976744186
319,0.88,0.164883720930233
320,0.88,0.175116279069767
