"simID","p","dhat"
1,0.86,0.176511627906977
2,0.86,0.183023255813953
3,0.86,0.173023255813953
4,0.86,0.176279069767442
5,0.86,0.17093023255814
6,0.86,0.163255813953488
7,0.86,0.181395348837209
8,0.86,0.176744186046512
9,0.86,0.165581395348837
10,0.86,0.186279069767442
11,0.86,0.172790697674419
12,0.86,0.173488372093023
13,0.86,0.174186046511628
14,0.86,0.168604651162791
15,0.86,0.178604651162791
16,0.86,0.177674418604651
17,0.86,0.172558139534884
18,0.86,0.165581395348837
19,0.86,0.174651162790698
20,0.86,0.177441860465116
21,0.86,0.166976744186047
22,0.86,0.17
23,0.86,0.189302325581395
24,0.86,0.177906976744186
25,0.86,0.175581395348837
26,0.86,0.168604651162791
27,0.86,0.166511627906977
28,0.86,0.164883720930233
29,0.86,0.163023255813953
30,0.86,0.175348837209302
31,0.86,0.178837209302326
32,0.86,0.168139534883721
33,0.86,0.167674418604651
34,0.86,0.18093023255814
35,0.86,0.17046511627907
36,0.86,0.168139534883721
37,0.86,0.170697674418605
38,0.86,0.182558139534884
39,0.86,0.167209302325581
40,0.86,0.183023255813953
41,0.86,0.183255813953488
42,0.86,0.170697674418605
43,0.86,0.181395348837209
44,0.86,0.179767441860465
45,0.86,0.166511627906977
46,0.86,0.171395348837209
47,0.86,0.163953488372093
48,0.86,0.176976744186047
49,0.86,0.168837209302326
50,0.86,0.171627906976744
51,0.86,0.173720930232558
52,0.86,0.173953488372093
53,0.86,0.183255813953488
54,0.86,0.17093023255814
55,0.86,0.176976744186047
56,0.86,0.172558139534884
57,0.86,0.166279069767442
58,0.86,0.175813953488372
59,0.86,0.178604651162791
60,0.86,0.182790697674419
61,0.86,0.167209302325581
62,0.86,0.175581395348837
63,0.86,0.181860465116279
64,0.86,0.171627906976744
65,0.86,0.16953488372093
66,0.86,0.171162790697674
67,0.86,0.178372093023256
68,0.86,0.170232558139535
69,0.86,0.171162790697674
70,0.86,0.165348837209302
71,0.86,0.174186046511628
72,0.86,0.173023255813953
73,0.86,0.179767441860465
74,0.86,0.174186046511628
75,0.86,0.159302325581395
76,0.86,0.161627906976744
77,0.86,0.177906976744186
78,0.86,0.186046511627907
79,0.86,0.182790697674419
80,0.86,0.156511627906977
81,0.86,0.171395348837209
82,0.86,0.173255813953488
83,0.86,0.166744186046512
84,0.86,0.163488372093023
85,0.86,0.167674418604651
86,0.86,0.177906976744186
87,0.86,0.179767441860465
88,0.86,0.165116279069767
89,0.86,0.172558139534884
90,0.86,0.170232558139535
91,0.86,0.17093023255814
92,0.86,0.173953488372093
93,0.86,0.174186046511628
94,0.86,0.178139534883721
95,0.86,0.173488372093023
96,0.86,0.176511627906977
97,0.86,0.178139534883721
98,0.86,0.163023255813953
99,0.86,0.17046511627907
100,0.86,0.171860465116279
101,0.86,0.182325581395349
102,0.86,0.179302325581395
103,0.86,0.178604651162791
104,0.86,0.171627906976744
105,0.86,0.16906976744186
106,0.86,0.179767441860465
107,0.86,0.173720930232558
108,0.86,0.176046511627907
109,0.86,0.171162790697674
110,0.86,0.16953488372093
111,0.86,0.166511627906977
112,0.86,0.177441860465116
113,0.86,0.163255813953488
114,0.86,0.164883720930233
115,0.86,0.177906976744186
116,0.86,0.17046511627907
117,0.86,0.181627906976744
118,0.86,0.185581395348837
119,0.86,0.17046511627907
120,0.86,0.182093023255814
121,0.86,0.165116279069767
122,0.86,0.174883720930233
123,0.86,0.172093023255814
124,0.86,0.175813953488372
125,0.86,0.180232558139535
126,0.86,0.167674418604651
127,0.86,0.167906976744186
128,0.86,0.17
129,0.86,0.179767441860465
130,0.86,0.176046511627907
131,0.86,0.16906976744186
132,0.86,0.163953488372093
133,0.86,0.157906976744186
134,0.86,0.168837209302326
135,0.86,0.17093023255814
136,0.86,0.165116279069767
137,0.86,0.175348837209302
138,0.86,0.175813953488372
139,0.86,0.171627906976744
140,0.86,0.174186046511628
141,0.86,0.172558139534884
142,0.86,0.177209302325581
143,0.86,0.178837209302326
144,0.86,0.17906976744186
145,0.86,0.167674418604651
146,0.86,0.172325581395349
147,0.86,0.171627906976744
148,0.86,0.164883720930233
149,0.86,0.163023255813953
150,0.86,0.18093023255814
151,0.86,0.174651162790698
152,0.86,0.173720930232558
153,0.86,0.175348837209302
154,0.86,0.15953488372093
155,0.86,0.168372093023256
156,0.86,0.173023255813953
157,0.86,0.172790697674419
158,0.86,0.169302325581395
159,0.86,0.167906976744186
160,0.86,0.169302325581395
161,0.86,0.175581395348837
162,0.86,0.170697674418605
163,0.86,0.173953488372093
164,0.86,0.168372093023256
165,0.86,0.174186046511628
166,0.86,0.172790697674419
167,0.86,0.171395348837209
168,0.86,0.163488372093023
169,0.86,0.165581395348837
170,0.86,0.174186046511628
171,0.86,0.172093023255814
172,0.86,0.172325581395349
173,0.86,0.178837209302326
174,0.86,0.174186046511628
175,0.86,0.168604651162791
176,0.86,0.173720930232558
177,0.86,0.177209302325581
178,0.86,0.175116279069767
179,0.86,0.175116279069767
180,0.86,0.167209302325581
181,0.86,0.16953488372093
182,0.86,0.171627906976744
183,0.86,0.174186046511628
184,0.86,0.17953488372093
185,0.86,0.181860465116279
186,0.86,0.164418604651163
187,0.86,0.165813953488372
188,0.86,0.17
189,0.86,0.15953488372093
190,0.86,0.170232558139535
191,0.86,0.172093023255814
192,0.86,0.171860465116279
193,0.86,0.167674418604651
194,0.86,0.181860465116279
195,0.86,0.17
196,0.86,0.169302325581395
197,0.86,0.175813953488372
198,0.86,0.16906976744186
199,0.86,0.163255813953488
200,0.86,0.165813953488372
201,0.86,0.173953488372093
202,0.86,0.168604651162791
203,0.86,0.171395348837209
204,0.86,0.184186046511628
205,0.86,0.176046511627907
206,0.86,0.164651162790698
207,0.86,0.17
208,0.86,0.162558139534884
209,0.86,0.169767441860465
210,0.86,0.172790697674419
211,0.86,0.173953488372093
212,0.86,0.174186046511628
213,0.86,0.173953488372093
214,0.86,0.173255813953488
215,0.86,0.164418604651163
216,0.86,0.163255813953488
217,0.86,0.166046511627907
218,0.86,0.167906976744186
219,0.86,0.166279069767442
220,0.86,0.173953488372093
221,0.86,0.182790697674419
222,0.86,0.16093023255814
223,0.86,0.16953488372093
224,0.86,0.175348837209302
225,0.86,0.167906976744186
226,0.86,0.17093023255814
227,0.86,0.180697674418605
228,0.86,0.173023255813953
229,0.86,0.171395348837209
230,0.86,0.184418604651163
231,0.86,0.177441860465116
232,0.86,0.172325581395349
233,0.86,0.168372093023256
234,0.86,0.179302325581395
235,0.86,0.166511627906977
236,0.86,0.157906976744186
237,0.86,0.165348837209302
238,0.86,0.16093023255814
239,0.86,0.166744186046512
240,0.86,0.175581395348837
241,0.86,0.166046511627907
242,0.86,0.173720930232558
243,0.86,0.174651162790698
244,0.86,0.174418604651163
245,0.86,0.169767441860465
246,0.86,0.161162790697674
247,0.86,0.182790697674419
248,0.86,0.166046511627907
249,0.86,0.165348837209302
250,0.86,0.178372093023256
251,0.86,0.166976744186047
252,0.86,0.176744186046512
253,0.86,0.165813953488372
254,0.86,0.171860465116279
255,0.86,0.164418604651163
256,0.86,0.169767441860465
257,0.86,0.171162790697674
258,0.86,0.164651162790698
259,0.86,0.166976744186047
260,0.86,0.17
261,0.86,0.156976744186047
262,0.86,0.171162790697674
263,0.86,0.170232558139535
264,0.86,0.172093023255814
265,0.86,0.166511627906977
266,0.86,0.183953488372093
267,0.86,0.16906976744186
268,0.86,0.159767441860465
269,0.86,0.163023255813953
270,0.86,0.171860465116279
271,0.86,0.173023255813953
272,0.86,0.176744186046512
273,0.86,0.17
274,0.86,0.172093023255814
275,0.86,0.165581395348837
276,0.86,0.168139534883721
277,0.86,0.163488372093023
278,0.86,0.168837209302326
279,0.86,0.164186046511628
280,0.86,0.174651162790698
281,0.86,0.176046511627907
282,0.86,0.17953488372093
283,0.86,0.173023255813953
284,0.86,0.184186046511628
285,0.86,0.171627906976744
286,0.86,0.162790697674419
287,0.86,0.162558139534884
