"simID" "estD" "error"
"1" 1 0.0739795918367347 -0.0725096603503533
"2" 2 0.0911989795918367 -0.0552902725952513
"3" 3 0.0886479591836735 -0.0578412930034145
"4" 4 0.0886479591836735 -0.0578412930034145
"5" 5 0.0784438775510204 -0.0680453746360676
"6" 6 0.0727040816326531 -0.0737851705544349
"7" 7 0.0707908163265306 -0.0756984358605574
"8" 8 0.069515306122449 -0.076973946064639
"9" 9 0.0809948979591837 -0.0654943542279043
"10" 10 0.0688775510204082 -0.0776117011666798
"11" 11 0.0860969387755102 -0.0603923134115778
"12" 12 0.0714285714285714 -0.0750606807585166
"13" 13 0.0835459183673469 -0.0629433338197411
"14" 14 0.0758928571428571 -0.0705963950442309
"15" 15 0.0816326530612245 -0.0648565991258635
"16" 16 0.0784438775510204 -0.0680453746360676
"17" 17 0.0835459183673469 -0.0629433338197411
"18" 18 0.0656887755102041 -0.0808004766768839
"19" 19 0.0816326530612245 -0.0648565991258635
"20" 20 0.0848214285714286 -0.0616678236156594
"21" 21 0.0727040816326531 -0.0737851705544349
"22" 22 0.0688775510204082 -0.0776117011666798
"23" 23 0.0701530612244898 -0.0763361909625982
"24" 24 0.0758928571428571 -0.0705963950442309
"25" 25 0.0714285714285714 -0.0750606807585166
"26" 26 0.0778061224489796 -0.0686831297381084
"27" 27 0.0644132653061224 -0.0820759868809656
"28" 28 0.0860969387755102 -0.0603923134115778
"29" 29 0.079719387755102 -0.066769864431986
"30" 30 0.0816326530612245 -0.0648565991258635
"31" 31 0.0816326530612245 -0.0648565991258635
"32" 32 0.069515306122449 -0.076973946064639
"33" 33 0.0835459183673469 -0.0629433338197411
"34" 34 0.0733418367346939 -0.0731474154523941
"35" 35 0.0975765306122449 -0.0489127215748431
"36" 36 0.0803571428571429 -0.0661321093299451
"37" 37 0.0848214285714286 -0.0616678236156594
"38" 38 0.0860969387755102 -0.0603923134115778
"39" 39 0.0752551020408163 -0.0712341501462717
"40" 40 0.0835459183673469 -0.0629433338197411
"41" 41 0.0701530612244898 -0.0763361909625982
"42" 42 0.076530612244898 -0.06995863994219
"43" 43 0.0809948979591837 -0.0654943542279043
"44" 44 0.086734693877551 -0.059754558309537
"45" 45 0.0752551020408163 -0.0712341501462717
"46" 46 0.0631377551020408 -0.0833514970850472
"47" 47 0.0682397959183673 -0.0782494562687207
"48" 48 0.0860969387755102 -0.0603923134115778
"49" 49 0.0911989795918367 -0.0552902725952513
"50" 50 0.0873724489795918 -0.0591168032074962
"51" 51 0.076530612244898 -0.06995863994219
"52" 52 0.0873724489795918 -0.0591168032074962
"53" 53 0.076530612244898 -0.06995863994219
"54" 54 0.076530612244898 -0.06995863994219
"55" 55 0.0841836734693878 -0.0623055787177002
"56" 56 0.0829081632653061 -0.0635810889217819
"57" 57 0.076530612244898 -0.06995863994219
"58" 58 0.0707908163265306 -0.0756984358605574
"59" 59 0.076530612244898 -0.06995863994219
"60" 60 0.0816326530612245 -0.0648565991258635
"61" 61 0.0931122448979592 -0.0533770072891288
"62" 62 0.079719387755102 -0.066769864431986
"63" 63 0.0899234693877551 -0.0565657827993329
"64" 64 0.0771683673469388 -0.0693208848401492
"65" 65 0.0841836734693878 -0.0623055787177002
"66" 66 0.0803571428571429 -0.0661321093299451
"67" 67 0.0841836734693878 -0.0623055787177002
"68" 68 0.0816326530612245 -0.0648565991258635
"69" 69 0.0739795918367347 -0.0725096603503533
"70" 70 0.0707908163265306 -0.0756984358605574
"71" 71 0.0803571428571429 -0.0661321093299451
"72" 72 0.0943877551020408 -0.0521014970850472
"73" 73 0.0790816326530612 -0.0674076195340268
"74" 74 0.0714285714285714 -0.0750606807585166
"75" 75 0.0739795918367347 -0.0725096603503533
"76" 76 0.0829081632653061 -0.0635810889217819
"77" 77 0.0880102040816327 -0.0584790481054553
