"simID" "estD" "error"
"1" 1 5.41858552631579 -4.58141447368421
"2" 2 5.42351973684211 -4.57648026315789
"3" 3 5.41940789473684 -4.58059210526316
"4" 4 5.44983552631579 -4.55016447368421
"5" 5 5.390625 -4.609375
"6" 6 5.35773026315789 -4.64226973684211
"7" 7 5.43338815789474 -4.56661184210526
"8" 8 5.32483552631579 -4.67516447368421
"9" 9 5.51398026315789 -4.48601973684211
"10" 10 5.40953947368421 -4.59046052631579
"11" 11 5.31414473684211 -4.68585526315789
"12" 12 5.38898026315789 -4.61101973684211
"13" 13 5.31907894736842 -4.68092105263158
"14" 14 5.44572368421053 -4.55427631578947
"15" 15 5.46381578947368 -4.53618421052632
"16" 16 5.33223684210526 -4.66776315789474
"17" 17 5.34621710526316 -4.65378289473684
"18" 18 5.27878289473684 -4.72121710526316
"19" 19 5.42516447368421 -4.57483552631579
"20" 20 5.34703947368421 -4.65296052631579
"21" 21 5.42680921052632 -4.57319078947368
"22" 22 5.38569078947368 -4.61430921052632
"23" 23 5.52878289473684 -4.47121710526316
"24" 24 5.296875 -4.703125
"25" 25 5.51973684210526 -4.48026315789474
"26" 26 5.31907894736842 -4.68092105263158
"27" 27 5.34539473684211 -4.65460526315789
"28" 28 5.49671052631579 -4.50328947368421
"29" 29 5.38733552631579 -4.61266447368421
"30" 30 5.50575657894737 -4.49424342105263
"31" 31 5.36842105263158 -4.63157894736842
"32" 32 5.49259868421053 -4.50740131578947
"33" 33 5.36677631578947 -4.63322368421053
"34" 34 5.36924342105263 -4.63075657894737
"35" 35 5.27055921052632 -4.72944078947368
"36" 36 5.32976973684211 -4.67023026315789
"37" 37 5.36184210526316 -4.63815789473684
"38" 38 5.31414473684211 -4.68585526315789
"39" 39 5.37006578947368 -4.62993421052632
"40" 40 5.47861842105263 -4.52138157894737
"41" 41 5.33799342105263 -4.66200657894737
"42" 42 5.30921052631579 -4.69078947368421
"43" 43 5.42105263157895 -4.57894736842105
"44" 44 5.32154605263158 -4.67845394736842
"45" 45 5.33059210526316 -4.66940789473684
"46" 46 5.40131578947368 -4.59868421052632
"47" 47 5.44407894736842 -4.55592105263158
"48" 48 5.46217105263158 -4.53782894736842
"49" 49 5.47861842105263 -4.52138157894737
"50" 50 5.37335526315789 -4.62664473684211
"51" 51 5.50411184210526 -4.49588815789474
"52" 52 5.47203947368421 -4.52796052631579
"53" 53 5.40460526315789 -4.59539473684211
"54" 54 5.42845394736842 -4.57154605263158
"55" 55 5.44243421052632 -4.55756578947368
"56" 56 5.265625 -4.734375
"57" 57 5.29276315789474 -4.70723684210526
"58" 58 5.45805921052632 -4.54194078947368
"59" 59 5.43092105263158 -4.56907894736842
"60" 60 5.39226973684211 -4.60773026315789
"61" 61 5.36513157894737 -4.63486842105263
"62" 62 5.4375 -4.5625
"63" 63 5.37253289473684 -4.62746710526316
"64" 64 5.29029605263158 -4.70970394736842
"65" 65 5.23766447368421 -4.76233552631579
"66" 66 5.48108552631579 -4.51891447368421
"67" 67 5.36430921052632 -4.63569078947368
"68" 68 5.41200657894737 -4.58799342105263
"69" 69 5.44490131578947 -4.55509868421053
"70" 70 5.33305921052632 -4.66694078947368
