"round" "dhat_doubleObs" "sed_double" "dhat_singleObs" "sed_single" "probOverall" "probObs1" "probObs2" "sed_double_mod"
"117" 117 4.15048964552423 2.18850075597313 3.72857142857143 1.23164555790703 0.977127014382256 0.925944170771757 0.691138619928913 0.0124966770084916
"118" 118 4.37177862272919 1.73918930711376 5.33571428571429 1.95460410080311 0.991206030150754 0.939285714285714 0.855158143659474 0.00669814503251612
"119" 119 9.47741524593376 5.14335558711035 7.26428571428571 2.90975869760214 0.948160535117057 0.901430842607313 0.474080267558528 0.0649668963069729
"120" 120 8.94644732236612 3.81615889882152 7.4 2.47332831245196 0.992013888888889 0.941868131868132 0.86262077294686 0.00908725459106039
"121" 121 5.86324786324786 2.32399829160205 5.46428571428571 1.59137455967967 0.994897959183674 0.919811320754717 0.936374549819928 0.00586161261685081
"122" 122 3.85283296541575 1.8892989672235 6.91428571428571 2.58697332270531 0.980519480519481 0.891381345926801 0.820652173913043 0.0108067948379484
"123" 123 7.55258663302421 2.73999561012544 5 1.69077452293171 0.982003521050229 0.931355774978871 0.737829672572875 0.0141398839759175
"124" 124 5.65019277953032 2.24067654801149 7.20714285714286 2.07487181223682 0.990625 0.900568181818182 0.905714285714286 0.00833878405097975
"125" 125 6.26602240747624 2.69455559024894 5.07142857142857 1.55043269335197 0.99079335016835 0.940897282174261 0.844226286533979 0.00824226275402348
"126" 126 6.10795220436753 2.36044853817226 9.75714285714286 2.89100833130392 0.991421568627451 0.941493863732543 0.85337552742616 0.00778750722968679
"127" 127 5.57537391480147 2.32906436285027 2.49285714285714 1.15829515196414 0.983989808566313 0.91896845557735 0.802420260557053 0.0109870963409447
"128" 128 5.75145369003923 3.61906362764609 3.57142857142857 1.84782325461937 0.994917551389203 0.946186895810956 0.905553699468017 0.00551228553256966
"129" 129 6.47350993377483 2.2542604264003 3.90714285714286 1.29507331296509 0.984782608695652 0.895256916996047 0.854716981132076 0.0129110396417063
"130" 130 9.12554112554113 3.89083878223918 6.07857142857143 2.06930273414071 0.990808823529412 0.935763888888889 0.85691573926868 0.0104908203754391
"131" 131 19.8547476759628 5.92669578624837 14.1357142857143 3.52546770925896 0.996822875297855 0.948601662887377 0.938186235574452 0.00958535322096253
"132" 132 5.16835871404399 3.53679797157011 3.90714285714286 1.81123610567264 0.991610738255034 0.94408945686901 0.849952061361457 0.00752772131976053
"133" 133 6.78454485920105 2.37138155197476 6.02857142857143 2.06047669865259 0.982625482625483 0.893295893295893 0.837171052631579 0.0129762395942357
"134" 134 11.4751683501684 4.73507631381187 9.02857142857143 2.61059515873931 0.992481203007519 0.942857142857143 0.868421052631579 0.0105685388715785
"135" 135 9.59680442320307 4.71084495264698 6.37142857142857 2.43349291248239 0.991360089186176 0.942501324854266 0.849737219302437 0.0115929797551848
"136" 136 8.37528289025222 3.72789835844174 9.12142857142857 2.93122087573232 0.988357991753578 0.936566306596185 0.816469645361651 0.0112769007768356
"137" 137 7.67180821245883 2.6032034893714 8.49285714285714 2.3594634617071 0.99570905285191 0.951780712284914 0.911011809766996 0.00695015858327319
"138" 138 14.2628277495545 5.47972994147813 8.56428571428571 2.87756722897362 0.991310358447714 0.938311991774932 0.859135643988019 0.0124843974270974
"139" 139 7.85864502053893 3.57537945341883 7.27142857142857 2.21008886633973 0.989709772798008 0.932943376851988 0.846544208179428 0.00995022308528428
"140" 140 8.55818763532948 3.98769656817038 8.83571428571429 2.67630324134165 0.994823816872428 0.94453601953602 0.906674871073605 0.00693086794660301
"141" 141 5.28486441615938 2.15355213425549 4.33571428571429 1.27919448693862 0.993402968664101 0.924296675191816 0.912856782015661 0.00615486632299555
"142" 142 9.60541062801932 4.01061931528272 7.06428571428571 2.27611693094035 0.994809688581315 0.939542483660131 0.914149443561208 0.00749980746634663
"143" 143 10.9226170427753 4.03181040228676 6.49285714285714 2.19027850465898 0.995640509725017 0.946144040790312 0.919052778207708 0.00699488935979119
"144" 144 4.62146565952269 2.34424669135974 5.95 2.13415108189091 0.988743567753002 0.923408089707649 0.853033666296707 0.00801917242680958
"145" 145 11.6527777777778 5.04526645464859 10.5142857142857 3.32366329448066 NA NA NA NA
"146" 146 12.4640305200927 3.08649585380632 9.44285714285714 2.29506883042199 0.991742686379365 0.941798810086879 0.858124659771366 0.010860090324943
"147" 147 14.8446309797902 4.93196821977482 12.1928571428571 3.06133185085845 0.984269068796858 0.934954974347935 0.758153201640823 0.0221147421732901
"148" 148 10.5957496988812 4.0474722135411 10.7214285714286 2.9938798116375 0.968679817905918 0.909344729344729 0.654513390476972 0.0350723460642588
"149" 149 9.64876953187667 3.75967564912152 7.35 2.48645912727248 0.994657628676471 0.93787238652367 0.914009712837838 0.00765659819109355
"150" 150 1.66666666666667 0.987669072148375 1.16428571428571 0.5467573295631 NA NA NA NA
"151" 151 11.2966693966694 4.03566890516307 8.02142857142857 2.24390798590755 0.993409812057603 0.938220378054403 0.89332748024583 0.00903811342994803
"152" 152 5.85930365296804 2.36335749474461 6.74285714285714 1.65166346356597 0.993197278911565 0.918238993710692 0.91679748822606 0.00662405178073097
"153" 153 2.20833333333333 1.5246142231436 4.99285714285714 1.60705135126985 NA NA NA NA
"154" 154 8.52137738785422 4.76128982760544 7.51428571428571 2.88067931664219 0.995861434702636 0.947084548104956 0.921789096584258 0.006224177625508
