"simID","p","dhat"
1,0.85,0.168441558441558
2,0.85,0.177402597402597
3,0.85,0.158181818181818
4,0.85,0.165454545454545
5,0.85,0.179220779220779
6,0.85,0.167792207792208
7,0.85,0.171948051948052
8,0.85,0.165714285714286
9,0.85,0.166493506493506
10,0.85,0.171948051948052
11,0.85,0.175194805194805
12,0.85,0.161298701298701
13,0.85,0.177272727272727
14,0.85,0.171948051948052
15,0.85,0.177402597402597
16,0.85,0.165324675324675
17,0.85,0.173896103896104
18,0.85,0.173766233766234
19,0.85,0.165064935064935
20,0.85,0.178181818181818
21,0.85,0.16038961038961
22,0.85,0.170779220779221
23,0.85,0.175974025974026
24,0.85,0.167922077922078
25,0.85,0.173376623376623
26,0.85,0.167272727272727
27,0.85,0.171168831168831
28,0.85,0.165064935064935
29,0.85,0.16987012987013
30,0.85,0.173896103896104
31,0.85,0.171688311688312
32,0.85,0.171688311688312
33,0.85,0.176363636363636
34,0.85,0.173246753246753
35,0.85,0.172597402597403
36,0.85,0.176623376623377
37,0.85,0.174935064935065
38,0.85,0.164935064935065
39,0.85,0.173636363636364
40,0.85,0.166753246753247
41,0.85,0.168571428571429
42,0.85,0.172987012987013
43,0.85,0.165064935064935
44,0.85,0.168311688311688
45,0.85,0.172077922077922
46,0.85,0.171038961038961
47,0.85,0.164545454545455
48,0.85,0.164675324675325
49,0.85,0.166753246753247
50,0.85,0.172337662337662
51,0.85,0.167532467532468
52,0.85,0.167792207792208
53,0.85,0.172987012987013
54,0.85,0.171168831168831
55,0.85,0.166363636363636
56,0.85,0.176753246753247
57,0.85,0.161168831168831
58,0.85,0.171558441558442
59,0.85,0.171038961038961
60,0.85,0.172597402597403
61,0.85,0.178961038961039
62,0.85,0.177272727272727
63,0.85,0.170779220779221
64,0.85,0.170909090909091
65,0.85,0.172857142857143
66,0.85,0.167402597402597
67,0.85,0.17
68,0.85,0.165194805194805
69,0.85,0.165974025974026
70,0.85,0.165974025974026
71,0.85,0.16974025974026
72,0.85,0.170779220779221
73,0.85,0.165844155844156
74,0.85,0.166623376623377
75,0.85,0.17012987012987
76,0.85,0.174025974025974
77,0.85,0.173636363636364
78,0.85,0.168701298701299
79,0.85,0.160779220779221
80,0.85,0.166623376623377
81,0.85,0.166753246753247
82,0.85,0.164805194805195
83,0.85,0.168181818181818
84,0.85,0.166753246753247
85,0.85,0.163896103896104
86,0.85,0.174025974025974
87,0.85,0.164545454545455
88,0.85,0.173116883116883
89,0.85,0.166233766233766
90,0.85,0.167792207792208
91,0.85,0.17012987012987
92,0.85,0.171428571428571
93,0.85,0.166883116883117
94,0.85,0.162987012987013
95,0.85,0.174285714285714
96,0.85,0.163896103896104
97,0.85,0.166493506493506
98,0.85,0.168571428571429
99,0.85,0.169350649350649
100,0.85,0.170649350649351
101,0.85,0.165194805194805
102,0.85,0.171948051948052
103,0.85,0.174025974025974
104,0.85,0.168441558441558
105,0.85,0.174675324675325
106,0.85,0.166233766233766
107,0.85,0.167922077922078
108,0.85,0.171298701298701
109,0.85,0.172337662337662
110,0.85,0.168051948051948
111,0.85,0.185714285714286
112,0.85,0.175714285714286
113,0.85,0.168701298701299
114,0.85,0.165584415584416
115,0.85,0.167142857142857
116,0.85,0.168311688311688
117,0.85,0.175064935064935
118,0.85,0.161558441558442
119,0.85,0.167012987012987
120,0.85,0.175324675324675
121,0.85,0.164285714285714
122,0.85,0.170779220779221
123,0.85,0.165324675324675
124,0.85,0.166103896103896
125,0.85,0.17038961038961
126,0.85,0.16987012987013
127,0.85,0.168441558441558
128,0.85,0.170909090909091
129,0.85,0.16987012987013
130,0.85,0.174025974025974
