"simID","p","dhat"
1,0.93,0.181549295774648
2,0.93,0.177746478873239
3,0.93,0.183661971830986
4,0.93,0.183380281690141
5,0.93,0.184366197183099
6,0.93,0.190140845070423
7,0.93,0.179577464788732
8,0.93,0.183239436619718
9,0.93,0.186901408450704
10,0.93,0.185633802816901
11,0.93,0.175211267605634
12,0.93,0.187042253521127
13,0.93,0.188028169014085
14,0.93,0.18169014084507
15,0.93,0.19
16,0.93,0.184647887323944
17,0.93,0.186760563380282
18,0.93,0.181408450704225
19,0.93,0.182816901408451
20,0.93,0.185633802816901
21,0.93,0.194225352112676
22,0.93,0.186478873239437
23,0.93,0.181267605633803
24,0.93,0.186478873239437
25,0.93,0.183239436619718
26,0.93,0.192676056338028
27,0.93,0.184507042253521
28,0.93,0.178450704225352
29,0.93,0.184084507042254
30,0.93,0.177042253521127
31,0.93,0.184225352112676
32,0.93,0.184788732394366
33,0.93,0.186619718309859
34,0.93,0.182253521126761
35,0.93,0.179154929577465
36,0.93,0.187042253521127
37,0.93,0.183098591549296
38,0.93,0.186760563380282
39,0.93,0.17887323943662
40,0.93,0.184084507042254
41,0.93,0.188450704225352
42,0.93,0.192253521126761
43,0.93,0.183098591549296
44,0.93,0.183380281690141
45,0.93,0.190845070422535
46,0.93,0.196338028169014
47,0.93,0.185633802816901
48,0.93,0.193239436619718
49,0.93,0.18169014084507
50,0.93,0.196478873239437
51,0.93,0.18943661971831
52,0.93,0.17943661971831
53,0.93,0.184366197183099
54,0.93,0.183943661971831
55,0.93,0.193098591549296
56,0.93,0.191971830985915
57,0.93,0.183239436619718
58,0.93,0.188450704225352
59,0.93,0.186197183098592
60,0.93,0.190845070422535
61,0.93,0.191549295774648
62,0.93,0.183380281690141
63,0.93,0.190422535211268
64,0.93,0.192957746478873
65,0.93,0.192112676056338
66,0.93,0.180422535211268
67,0.93,0.183661971830986
68,0.93,0.178028169014085
69,0.93,0.189295774647887
70,0.93,0.186901408450704
71,0.93,0.180281690140845
