"simID","p","dhat"
1,0.92,0.179305555555556
2,0.92,0.190972222222222
3,0.92,0.184444444444444
4,0.92,0.179027777777778
5,0.92,0.181666666666667
6,0.92,0.180416666666667
7,0.92,0.183611111111111
8,0.92,0.185277777777778
9,0.92,0.181388888888889
10,0.92,0.179861111111111
11,0.92,0.182777777777778
12,0.92,0.192083333333333
13,0.92,0.177361111111111
14,0.92,0.180833333333333
15,0.92,0.178333333333333
16,0.92,0.180416666666667
17,0.92,0.183055555555556
18,0.92,0.182222222222222
19,0.92,0.185
20,0.92,0.185972222222222
21,0.92,0.198472222222222
22,0.92,0.186527777777778
23,0.92,0.184444444444444
24,0.92,0.180277777777778
25,0.92,0.189861111111111
26,0.92,0.186527777777778
27,0.92,0.185
28,0.92,0.181111111111111
29,0.92,0.179166666666667
30,0.92,0.177361111111111
31,0.92,0.185694444444444
32,0.92,0.185694444444444
33,0.92,0.190694444444444
34,0.92,0.176805555555556
35,0.92,0.186111111111111
36,0.92,0.185694444444444
37,0.92,0.175416666666667
38,0.92,0.172083333333333
39,0.92,0.188333333333333
40,0.92,0.184027777777778
41,0.92,0.190277777777778
42,0.92,0.189444444444444
43,0.92,0.187222222222222
44,0.92,0.182638888888889
45,0.92,0.183333333333333
46,0.92,0.192638888888889
47,0.92,0.177083333333333
48,0.92,0.193055555555556
49,0.92,0.186111111111111
50,0.92,0.186666666666667
51,0.92,0.1825
52,0.92,0.1925
53,0.92,0.17875
54,0.92,0.18875
55,0.92,0.184166666666667
56,0.92,0.181388888888889
57,0.92,0.191666666666667
58,0.92,0.178333333333333
59,0.92,0.183888888888889
60,0.92,0.185555555555556
61,0.92,0.193055555555556
62,0.92,0.185694444444444
63,0.92,0.183333333333333
64,0.92,0.173472222222222
65,0.92,0.190833333333333
66,0.92,0.184444444444444
67,0.92,0.179722222222222
68,0.92,0.174722222222222
69,0.92,0.177222222222222
70,0.92,0.182638888888889
71,0.92,0.183611111111111
72,0.92,0.179722222222222
73,0.92,0.186666666666667
74,0.92,0.186527777777778
75,0.92,0.186666666666667
76,0.92,0.185555555555556
77,0.92,0.191944444444444
78,0.92,0.182916666666667
79,0.92,0.187083333333333
80,0.92,0.184166666666667
81,0.92,0.185833333333333
82,0.92,0.186111111111111
83,0.92,0.1875
84,0.92,0.184861111111111
85,0.92,0.185277777777778
86,0.92,0.192638888888889
87,0.92,0.191527777777778
88,0.92,0.19375
89,0.92,0.193611111111111
90,0.92,0.184722222222222
91,0.92,0.19
92,0.92,0.183194444444444
93,0.92,0.181666666666667
94,0.92,0.190833333333333
95,0.92,0.18375
96,0.92,0.189861111111111
97,0.92,0.188055555555556
98,0.92,0.187777777777778
99,0.92,0.18625
100,0.92,0.167916666666667
101,0.92,0.186111111111111
102,0.92,0.181666666666667
103,0.92,0.192777777777778
104,0.92,0.174027777777778
105,0.92,0.183055555555556
106,0.92,0.180555555555556
107,0.92,0.180972222222222
108,0.92,0.177361111111111
109,0.92,0.171527777777778
110,0.92,0.185833333333333
111,0.92,0.188333333333333
112,0.92,0.194027777777778
113,0.92,0.188194444444444
114,0.92,0.183888888888889
115,0.92,0.190138888888889
116,0.92,0.174583333333333
117,0.92,0.188472222222222
118,0.92,0.196111111111111
119,0.92,0.185833333333333
120,0.92,0.196944444444444
121,0.92,0.181527777777778
122,0.92,0.185277777777778
123,0.92,0.185138888888889
124,0.92,0.180277777777778
125,0.92,0.179444444444444
126,0.92,0.180972222222222
127,0.92,0.183055555555556
128,0.92,0.199722222222222
129,0.92,0.186805555555556
130,0.92,0.180138888888889
131,0.92,0.176805555555556
132,0.92,0.192083333333333
133,0.92,0.180972222222222
134,0.92,0.185555555555556
135,0.92,0.182361111111111
136,0.92,0.185416666666667
137,0.92,0.182638888888889
138,0.92,0.179861111111111
139,0.92,0.178888888888889
140,0.92,0.194583333333333
141,0.92,0.184583333333333
142,0.92,0.184583333333333
143,0.92,0.196111111111111
144,0.92,0.185694444444444
145,0.92,0.182638888888889
146,0.92,0.181111111111111
147,0.92,0.191111111111111
148,0.92,0.190972222222222
149,0.92,0.175555555555556
150,0.92,0.189861111111111
151,0.92,0.18875
152,0.92,0.188611111111111
153,0.92,0.185
154,0.92,0.178888888888889
155,0.92,0.177361111111111
156,0.92,0.189722222222222
157,0.92,0.184583333333333
158,0.92,0.186111111111111
159,0.92,0.187222222222222
160,0.92,0.176111111111111
161,0.92,0.188472222222222
162,0.92,0.183333333333333
163,0.92,0.18375
164,0.92,0.191388888888889
165,0.92,0.184861111111111
166,0.92,0.181527777777778
167,0.92,0.175138888888889
168,0.92,0.183472222222222
169,0.92,0.176666666666667
170,0.92,0.189027777777778
171,0.92,0.178888888888889
172,0.92,0.188055555555556
173,0.92,0.179722222222222
174,0.92,0.177083333333333
175,0.92,0.178333333333333
176,0.92,0.189444444444444
177,0.92,0.1875
178,0.92,0.172916666666667
179,0.92,0.187222222222222
180,0.92,0.192638888888889
181,0.92,0.181388888888889
182,0.92,0.185416666666667
183,0.92,0.186527777777778
184,0.92,0.178888888888889
185,0.92,0.181527777777778
186,0.92,0.176388888888889
187,0.92,0.19125
188,0.92,0.184444444444444
189,0.92,0.185
190,0.92,0.179722222222222
191,0.92,0.180833333333333
192,0.92,0.173194444444444
193,0.92,0.184305555555556
194,0.92,0.186388888888889
195,0.92,0.182638888888889
196,0.92,0.180416666666667
197,0.92,0.190972222222222
198,0.92,0.185694444444444
199,0.92,0.179305555555556
200,0.92,0.189305555555556
201,0.92,0.179722222222222
202,0.92,0.181944444444444
203,0.92,0.1875
204,0.92,0.183888888888889
205,0.92,0.18375
206,0.92,0.185277777777778
207,0.92,0.183194444444444
208,0.92,0.185972222222222
209,0.92,0.180555555555556
210,0.92,0.19125
211,0.92,0.175416666666667
212,0.92,0.176111111111111
213,0.92,0.186388888888889
214,0.92,0.178472222222222
215,0.92,0.18125
216,0.92,0.177361111111111
217,0.92,0.185833333333333
218,0.92,0.180972222222222
219,0.92,0.181388888888889
220,0.92,0.177916666666667
221,0.92,0.197361111111111
222,0.92,0.186666666666667
223,0.92,0.179166666666667
224,0.92,0.182777777777778
225,0.92,0.193611111111111
226,0.92,0.172361111111111
227,0.92,0.187638888888889
228,0.92,0.177222222222222
229,0.92,0.177638888888889
230,0.92,0.180833333333333
231,0.92,0.18625
232,0.92,0.18625
233,0.92,0.173055555555556
234,0.92,0.177222222222222
235,0.92,0.184166666666667
236,0.92,0.185833333333333
237,0.92,0.175
238,0.92,0.179027777777778
239,0.92,0.182916666666667
240,0.92,0.185138888888889
241,0.92,0.179861111111111
242,0.92,0.192222222222222
243,0.92,0.183888888888889
244,0.92,0.185694444444444
245,0.92,0.18625
246,0.92,0.181944444444444
247,0.92,0.1775
248,0.92,0.180416666666667
249,0.92,0.185138888888889
250,0.92,0.187361111111111
251,0.92,0.186805555555556
252,0.92,0.189027777777778
253,0.92,0.17875
254,0.92,0.180277777777778
255,0.92,0.184166666666667
256,0.92,0.183472222222222
257,0.92,0.181944444444444
258,0.92,0.181111111111111
259,0.92,0.182083333333333
260,0.92,0.184305555555556
261,0.92,0.184166666666667
262,0.92,0.17875
263,0.92,0.184583333333333
264,0.92,0.183333333333333
265,0.92,0.183055555555556
266,0.92,0.187638888888889
267,0.92,0.186388888888889
268,0.92,0.182222222222222
269,0.92,0.181111111111111
270,0.92,0.186388888888889
271,0.92,0.185694444444444
272,0.92,0.195694444444444
273,0.92,0.187361111111111
274,0.92,0.177361111111111
275,0.92,0.179027777777778
276,0.92,0.182083333333333
277,0.92,0.185555555555556
278,0.92,0.171805555555556
279,0.92,0.189861111111111
280,0.92,0.191111111111111
281,0.92,0.1875
282,0.92,0.188194444444444
283,0.92,0.18375
284,0.92,0.174444444444444
285,0.92,0.190416666666667
286,0.92,0.183472222222222
287,0.92,0.187916666666667
288,0.92,0.195555555555556
289,0.92,0.186666666666667
290,0.92,0.182777777777778
291,0.92,0.190972222222222
292,0.92,0.183055555555556
293,0.92,0.185277777777778
294,0.92,0.178472222222222
295,0.92,0.188194444444444
296,0.92,0.187083333333333
297,0.92,0.185416666666667
298,0.92,0.182777777777778
299,0.92,0.174444444444444
300,0.92,0.184166666666667
301,0.92,0.189027777777778
302,0.92,0.18625
303,0.92,0.183055555555556
304,0.92,0.178333333333333
305,0.92,0.178333333333333
306,0.92,0.180833333333333
307,0.92,0.188194444444444
308,0.92,0.1775
309,0.92,0.18375
310,0.92,0.179583333333333
311,0.92,0.184722222222222
312,0.92,0.17625
313,0.92,0.178194444444444
314,0.92,0.184305555555556
315,0.92,0.179166666666667
316,0.92,0.186388888888889
317,0.92,0.187916666666667
318,0.92,0.180555555555556
319,0.92,0.18625
320,0.92,0.184305555555556
321,0.92,0.180555555555556
322,0.92,0.182777777777778
323,0.92,0.186805555555556
324,0.92,0.185416666666667
325,0.92,0.181944444444444
326,0.92,0.180694444444444
327,0.92,0.184722222222222
328,0.92,0.184722222222222
329,0.92,0.177083333333333
330,0.92,0.180416666666667
331,0.92,0.185416666666667
332,0.92,0.181388888888889
333,0.92,0.18625
334,0.92,0.187638888888889
335,0.92,0.182083333333333
336,0.92,0.18875
337,0.92,0.174722222222222
338,0.92,0.194305555555556
339,0.92,0.180694444444444
340,0.92,0.179027777777778
341,0.92,0.186527777777778
342,0.92,0.176666666666667
343,0.92,0.188194444444444
344,0.92,0.181805555555556
345,0.92,0.180138888888889
346,0.92,0.191805555555556
347,0.92,0.180416666666667
348,0.92,0.190277777777778
349,0.92,0.18125
350,0.92,0.179305555555556
351,0.92,0.1825
352,0.92,0.182361111111111
353,0.92,0.191527777777778
354,0.92,0.180833333333333
355,0.92,0.185277777777778
356,0.92,0.184166666666667
357,0.92,0.190555555555556
358,0.92,0.189861111111111
359,0.92,0.193472222222222
360,0.92,0.184444444444444
361,0.92,0.185694444444444
362,0.92,0.180694444444444
363,0.92,0.18875
364,0.92,0.179027777777778
365,0.92,0.1875
366,0.92,0.183888888888889
367,0.92,0.191388888888889
368,0.92,0.186944444444444
369,0.92,0.180138888888889
370,0.92,0.189027777777778
371,0.92,0.1825
372,0.92,0.175972222222222
373,0.92,0.187083333333333
374,0.92,0.191388888888889
375,0.92,0.187083333333333
376,0.92,0.188472222222222
377,0.92,0.182222222222222
378,0.92,0.186111111111111
379,0.92,0.181944444444444
380,0.92,0.180555555555556
381,0.92,0.186666666666667
382,0.92,0.180277777777778
383,0.92,0.176388888888889
384,0.92,0.180277777777778
385,0.92,0.17125
386,0.92,0.179027777777778
387,0.92,0.185416666666667
388,0.92,0.184583333333333
389,0.92,0.192638888888889
390,0.92,0.184722222222222
391,0.92,0.188055555555556
392,0.92,0.192916666666667
393,0.92,0.188194444444444
394,0.92,0.189444444444444
395,0.92,0.187083333333333
396,0.92,0.174166666666667
397,0.92,0.187222222222222
398,0.92,0.188472222222222
399,0.92,0.190972222222222
400,0.92,0.175277777777778
401,0.92,0.185694444444444
402,0.92,0.181388888888889
403,0.92,0.186388888888889
404,0.92,0.186111111111111
405,0.92,0.18875
406,0.92,0.184861111111111
407,0.92,0.174583333333333
408,0.92,0.1775
409,0.92,0.184861111111111
410,0.92,0.179583333333333
411,0.92,0.193333333333333
412,0.92,0.184444444444444
413,0.92,0.185972222222222
414,0.92,0.191944444444444
415,0.92,0.185972222222222
416,0.92,0.173194444444444
417,0.92,0.189861111111111
418,0.92,0.183194444444444
419,0.92,0.179722222222222
420,0.92,0.184861111111111
421,0.92,0.174583333333333
422,0.92,0.181527777777778
423,0.92,0.175972222222222
424,0.92,0.184583333333333
425,0.92,0.190555555555556
426,0.92,0.178472222222222
427,0.92,0.183888888888889
428,0.92,0.185833333333333
429,0.92,0.185138888888889
430,0.92,0.180833333333333
431,0.92,0.177638888888889
432,0.92,0.180555555555556
433,0.92,0.184722222222222
434,0.92,0.179861111111111
435,0.92,0.185694444444444
436,0.92,0.178611111111111
437,0.92,0.183055555555556
