"simID","p","dhat"
1,0.97,0.199393939393939
2,0.97,0.192575757575758
3,0.97,0.198636363636364
4,0.97,0.194090909090909
5,0.97,0.189242424242424
6,0.97,0.196363636363636
7,0.97,0.191363636363636
8,0.97,0.195606060606061
9,0.97,0.202727272727273
10,0.97,0.192272727272727
11,0.97,0.191818181818182
12,0.97,0.199393939393939
13,0.97,0.193181818181818
14,0.97,0.200606060606061
15,0.97,0.192878787878788
16,0.97,0.19
17,0.97,0.18969696969697
18,0.97,0.193484848484848
19,0.97,0.197272727272727
20,0.97,0.195
21,0.97,0.187272727272727
22,0.97,0.192575757575758
23,0.97,0.19530303030303
24,0.97,0.191212121212121
25,0.97,0.191363636363636
26,0.97,0.201666666666667
27,0.97,0.199848484848485
28,0.97,0.193636363636364
29,0.97,0.192272727272727
30,0.97,0.19969696969697
31,0.97,0.183939393939394
32,0.97,0.194242424242424
33,0.97,0.193636363636364
34,0.97,0.193333333333333
35,0.97,0.191060606060606
36,0.97,0.195606060606061
37,0.97,0.188787878787879
38,0.97,0.195606060606061
39,0.97,0.188181818181818
40,0.97,0.202878787878788
41,0.97,0.189545454545455
42,0.97,0.194393939393939
43,0.97,0.192878787878788
44,0.97,0.186666666666667
45,0.97,0.203333333333333
46,0.97,0.196363636363636
47,0.97,0.192272727272727
48,0.97,0.182121212121212
49,0.97,0.201363636363636
50,0.97,0.192121212121212
51,0.97,0.187878787878788
52,0.97,0.196818181818182
53,0.97,0.197424242424242
54,0.97,0.188030303030303
55,0.97,0.186515151515152
56,0.97,0.192878787878788
57,0.97,0.202878787878788
58,0.97,0.196212121212121
59,0.97,0.192575757575758
60,0.97,0.194242424242424
61,0.97,0.192121212121212
62,0.97,0.198484848484848
63,0.97,0.198787878787879
64,0.97,0.192878787878788
65,0.97,0.189848484848485
66,0.97,0.195151515151515
67,0.97,0.192272727272727
68,0.97,0.194393939393939
69,0.97,0.190454545454545
70,0.97,0.193484848484848
71,0.97,0.191363636363636
72,0.97,0.195
73,0.97,0.198333333333333
74,0.97,0.196969696969697
75,0.97,0.193484848484848
76,0.97,0.186969696969697
77,0.97,0.208030303030303
78,0.97,0.193484848484848
79,0.97,0.200909090909091
80,0.97,0.196666666666667
81,0.97,0.197272727272727
82,0.97,0.197727272727273
83,0.97,0.192878787878788
84,0.97,0.19469696969697
85,0.97,0.193181818181818
86,0.97,0.18969696969697
87,0.97,0.194848484848485
88,0.97,0.196060606060606
89,0.97,0.192727272727273
90,0.97,0.197424242424242
91,0.97,0.191818181818182
92,0.97,0.186060606060606
93,0.97,0.187575757575758
94,0.97,0.199545454545455
95,0.97,0.196818181818182
96,0.97,0.203181818181818
97,0.97,0.193484848484848
98,0.97,0.198333333333333
99,0.97,0.19530303030303
100,0.97,0.194242424242424
101,0.97,0.193181818181818
102,0.97,0.192272727272727
103,0.97,0.198030303030303
104,0.97,0.189090909090909
105,0.97,0.190151515151515
106,0.97,0.191818181818182
107,0.97,0.190151515151515
108,0.97,0.192424242424242
109,0.97,0.187424242424242
110,0.97,0.197121212121212
111,0.97,0.191666666666667
112,0.97,0.187272727272727
113,0.97,0.203030303030303
114,0.97,0.203636363636364
115,0.97,0.195909090909091
116,0.97,0.202727272727273
117,0.97,0.196818181818182
118,0.97,0.196515151515152
119,0.97,0.188484848484848
120,0.97,0.196212121212121
121,0.97,0.196060606060606
122,0.97,0.199242424242424
123,0.97,0.191515151515152
124,0.97,0.191969696969697
125,0.97,0.199090909090909
126,0.97,0.199848484848485
127,0.97,0.193636363636364
128,0.97,0.194848484848485
129,0.97,0.198181818181818
130,0.97,0.199090909090909
131,0.97,0.199848484848485
132,0.97,0.196363636363636
133,0.97,0.181212121212121
134,0.97,0.197727272727273
135,0.97,0.19969696969697
136,0.97,0.19030303030303
137,0.97,0.198484848484848
138,0.97,0.190909090909091
139,0.97,0.185909090909091
140,0.97,0.186969696969697
141,0.97,0.207121212121212
142,0.97,0.198333333333333
143,0.97,0.193787878787879
144,0.97,0.189242424242424
145,0.97,0.204545454545455
146,0.97,0.196212121212121
147,0.97,0.2
148,0.97,0.195454545454545
149,0.97,0.191818181818182
150,0.97,0.2
151,0.97,0.187272727272727
152,0.97,0.195151515151515
153,0.97,0.193484848484848
154,0.97,0.186515151515152
155,0.97,0.192878787878788
156,0.97,0.195909090909091
157,0.97,0.188787878787879
158,0.97,0.194090909090909
159,0.97,0.191666666666667
160,0.97,0.192424242424242
161,0.97,0.191818181818182
162,0.97,0.191363636363636
163,0.97,0.190454545454545
164,0.97,0.199090909090909
165,0.97,0.181969696969697
166,0.97,0.194545454545455
167,0.97,0.200606060606061
168,0.97,0.202878787878788
169,0.97,0.205909090909091
170,0.97,0.192575757575758
171,0.97,0.203484848484848
172,0.97,0.198636363636364
173,0.97,0.190757575757576
174,0.97,0.191666666666667
175,0.97,0.200606060606061
176,0.97,0.186363636363636
177,0.97,0.188484848484848
178,0.97,0.197575757575758
179,0.97,0.196666666666667
180,0.97,0.188636363636364
181,0.97,0.187575757575758
182,0.97,0.192878787878788
183,0.97,0.203939393939394
184,0.97,0.184242424242424
185,0.97,0.189848484848485
186,0.97,0.194848484848485
187,0.97,0.185454545454545
188,0.97,0.196666666666667
189,0.97,0.205454545454545
190,0.97,0.189090909090909
191,0.97,0.190909090909091
192,0.97,0.187272727272727
193,0.97,0.193030303030303
194,0.97,0.181212121212121
195,0.97,0.191969696969697
196,0.97,0.191212121212121
197,0.97,0.191969696969697
198,0.97,0.198030303030303
199,0.97,0.19530303030303
200,0.97,0.193484848484848
201,0.97,0.19469696969697
202,0.97,0.184242424242424
203,0.97,0.195151515151515
204,0.97,0.190151515151515
205,0.97,0.191515151515152
206,0.97,0.200606060606061
207,0.97,0.202727272727273
208,0.97,0.19530303030303
209,0.97,0.191515151515152
210,0.97,0.196212121212121
211,0.97,0.198030303030303
212,0.97,0.193333333333333
213,0.97,0.192727272727273
214,0.97,0.189848484848485
215,0.97,0.19969696969697
216,0.97,0.192424242424242
217,0.97,0.191363636363636
218,0.97,0.193333333333333
219,0.97,0.205909090909091
220,0.97,0.183484848484848
221,0.97,0.200151515151515
222,0.97,0.188787878787879
223,0.97,0.194848484848485
224,0.97,0.20469696969697
225,0.97,0.203787878787879
226,0.97,0.185151515151515
227,0.97,0.185757575757576
228,0.97,0.202878787878788
229,0.97,0.194545454545455
230,0.97,0.199545454545455
231,0.97,0.194848484848485
232,0.97,0.203939393939394
233,0.97,0.203030303030303
234,0.97,0.193333333333333
235,0.97,0.194242424242424
236,0.97,0.192575757575758
237,0.97,0.201212121212121
238,0.97,0.191666666666667
239,0.97,0.198484848484848
240,0.97,0.191666666666667
241,0.97,0.188181818181818
242,0.97,0.20030303030303
243,0.97,0.185757575757576
244,0.97,0.197272727272727
245,0.97,0.194545454545455
246,0.97,0.191515151515152
247,0.97,0.183636363636364
248,0.97,0.190909090909091
249,0.97,0.195
250,0.97,0.191818181818182
251,0.97,0.187424242424242
252,0.97,0.190151515151515
253,0.97,0.199090909090909
254,0.97,0.191060606060606
255,0.97,0.193636363636364
256,0.97,0.193787878787879
257,0.97,0.192121212121212
258,0.97,0.202575757575758
259,0.97,0.192575757575758
260,0.97,0.186969696969697
261,0.97,0.202121212121212
262,0.97,0.200151515151515
263,0.97,0.194545454545455
264,0.97,0.190757575757576
265,0.97,0.196060606060606
266,0.97,0.201969696969697
267,0.97,0.192121212121212
268,0.97,0.188939393939394
269,0.97,0.198030303030303
270,0.97,0.194848484848485
271,0.97,0.195151515151515
272,0.97,0.192727272727273
273,0.97,0.191363636363636
274,0.97,0.196060606060606
275,0.97,0.199090909090909
276,0.97,0.193181818181818
277,0.97,0.185
278,0.97,0.187272727272727
279,0.97,0.193333333333333
280,0.97,0.195151515151515
281,0.97,0.196818181818182
282,0.97,0.196515151515152
283,0.97,0.195151515151515
284,0.97,0.205454545454545
285,0.97,0.191212121212121
286,0.97,0.197424242424242
287,0.97,0.182878787878788
288,0.97,0.197424242424242
289,0.97,0.194393939393939
290,0.97,0.203333333333333
291,0.97,0.189393939393939
292,0.97,0.193787878787879
293,0.97,0.194242424242424
294,0.97,0.196666666666667
295,0.97,0.188484848484848
296,0.97,0.19469696969697
297,0.97,0.197575757575758
298,0.97,0.192878787878788
299,0.97,0.192727272727273
300,0.97,0.195606060606061
301,0.97,0.188636363636364
302,0.97,0.191212121212121
303,0.97,0.189242424242424
304,0.97,0.182424242424242
305,0.97,0.192272727272727
306,0.97,0.192727272727273
307,0.97,0.199393939393939
308,0.97,0.194545454545455
309,0.97,0.196212121212121
310,0.97,0.204242424242424
311,0.97,0.20030303030303
312,0.97,0.189545454545455
313,0.97,0.192878787878788
314,0.97,0.191363636363636
315,0.97,0.201515151515152
316,0.97,0.198333333333333
317,0.97,0.196969696969697
318,0.97,0.196363636363636
319,0.97,0.190757575757576
