"method" "idx" "estD" "seD" "cvD" "p" "detfunc"
"363" "LTS" 363 0.122943350749811 0.0489460147542168 0.398118437928551 0.459378239291128 "uniform key function with cosine(1,2,3) adjustments"
"364" "LTS" 364 0.119771257608592 0.0365066652237392 0.304803222013763 0.970189640264727 "uniform key function with cosine(1) adjustments"
"365" "LTS" 365 0.0910776558470195 0.0176492666658441 0.193782618818046 0.722780459387722 "uniform key function with cosine(1) adjustments"
"366" "LTS" 366 0.0626445909704319 0.0203724413762397 0.325206710757445 0.963730452458309 "uniform key function with cosine(1) adjustments"
"367" "LTS" 367 0.181645670278739 0.0460030316336507 0.253256967606539 0.964928036715858 "hazard-rate key function"
"368" "LTS" 368 0.12162538282051 0.0391138125350415 0.321592513240137 0.479618236922196 "hazard-rate key function with cosine(2,3,4) adjustments"
"369" "LTS" 369 0.165265513502209 0.0463486226752057 0.280449451873008 0.722756152420572 "uniform key function with cosine(1) adjustments"
"370" "LTS" 370 0.0700656839590024 0.0101142582378446 0.144353949984457 0.958139472323913 "uniform key function with cosine(1) adjustments"
"371" "LTS" 371 0.211689012152657 0.0695145473172866 0.328380517299391 0.827983456569783 "half-normal key function"
"372" "LTS" 372 0.160614238366589 0.0635817679411856 0.395866322860278 0.751770211831467 "uniform key function with cosine(1) adjustments"
"373" "LTS" 373 0.0951742137745648 0.0190676159296449 0.200344349308833 0.695094124660919 "hazard-rate key function"
"374" "LTS" 374 0.16809228073351 0.0567040207950617 0.337338636537148 0.807150886056636 "uniform key function with cosine(1) adjustments"
"375" "LTS" 375 0.215353234668258 0.0621317507447593 0.288510877677183 0.684274993873838 "uniform key function with cosine(1) adjustments"
"376" "LTS" 376 0.0978165474492082 0.0397498518602438 0.406371446312641 0.467878402923231 "hazard-rate key function"
"377" "LTS" 377 0.120301593725105 0.0286197285863448 0.237899829089066 0.588181456916976 "uniform key function with cosine(1,2,3) adjustments"
"378" "LTS" 378 0.282567541228797 0.0840567245511443 0.297474806149384 0.769624254744977 "uniform key function with cosine(1) adjustments"
"379" "LTS" 379 0.215834614071038 0.0702294279569747 0.325385380186794 0.979969183359014 "hazard-rate key function"
"380" "LTS" 380 0.0333248463269434 0.0153658815281373 0.461093845036393 0.979997977431829 "half-normal key function"
"381" "LTS" 381 0.121138341137696 0.0339692756205624 0.280417209791161 0.968473532051089 "hazard-rate key function"
"382" "LTS" 382 0.187699305070693 0.0438727045670651 0.233739302074355 0.963205040096313 "hazard-rate key function"
"383" "LTS" 383 0.0556523790728741 0.0165247406158804 0.296927838327307 0.976047894282431 "uniform key function with cosine(1) adjustments"
"384" "LTS" 384 0.131862564408604 0.0557766197381593 0.422990558300713 0.869937442640046 "hazard-rate key function"
"385" "LTS" 385 0.200309441151182 0.0559776704571157 0.279455976390384 0.622237270912902 "uniform key function with cosine(1,2,3) adjustments"
"386" "LTS" 386 0.206074307417294 0.0820270762564544 0.398046109117096 0.76856269023226 "half-normal key function"
"387" "LTS" 387 0.139619113663688 0.0544004701772107 0.389634834011692 0.861287941748477 "hazard-rate key function"
"388" "LTS" 388 0.187440627082961 0.0496612705977684 0.264944005846653 0.812148282378272 "uniform key function with cosine(1) adjustments"
"389" "LTS" 389 0.247079847705795 0.0707331902058792 0.286276646447117 0.891987288237933 "hazard-rate key function"
"390" "LTS" 390 0.150805911281614 0.0587666391806883 0.38968392340369 0.798512575822004 "half-normal key function"
"391" "LTS" 391 0.162888050294526 0.0781478963638007 0.479764453086016 0.852865918742815 "hazard-rate key function"
"392" "LTS" 392 0.0570302145776662 0.0155848462001642 0.273273497488601 0.971428393806973 "uniform key function with cosine(1) adjustments"
"393" "LTS" 393 0.140194105442423 0.037347927083446 0.266401550661376 0.571864866074982 "uniform key function with cosine(1,2,3) adjustments"
"394" "LTS" 394 0.26704535386504 0.0834367625363146 0.312444164740953 0.793696327605025 "half-normal key function"
"395" "LTS" 395 0.171443803864853 0.0706168955871182 0.411895291606949 0.899096328769968 "hazard-rate key function"
"396" "LTS" 396 0.102654488391746 0.0385809853768021 0.375833399798077 0.974602026569252 "half-normal key function"
"397" "LTS" 397 0.0863600855531767 0.0222320065054478 0.257433817521618 0.739622109436128 "half-normal key function with cosine(2) adjustments"
"398" "LTS" 398 0.167123442787326 0.0601246832470683 0.359762115022847 0.774928686484797 "uniform key function with cosine(1) adjustments"
"399" "LTS" 399 0.140472622900801 0.0609477802558581 0.433876573223086 0.804106862016572 "uniform key function with cosine(1) adjustments"
"400" "LTS" 400 0.0970505996734086 0.010354560384205 0.106692389527214 0.969897836627769 "half-normal key function"
"401" "LTS" 401 0.0749540186053891 0.0163953359211419 0.21873858435074 0.973912575604929 "uniform key function with cosine(1) adjustments"
"402" "LTS" 402 0.171960616892428 0.0560240282340113 0.325795692330284 0.785218552403392 "half-normal key function"
"403" "LTS" 403 0.115465652077632 0.0245722822674364 0.212810319132096 0.604382475749129 "uniform key function with cosine(1) adjustments"
"404" "LTS" 404 0.176765248592276 0.0686033387896804 0.388104219217431 0.694098534508899 "uniform key function with cosine(1) adjustments"
"405" "LTS" 405 0.168605834940432 0.073912510040185 0.438374567916337 0.899432633618594 "hazard-rate key function"
"406" "LTS" 406 0.133751949891214 0.0589385866399201 0.440655905860493 0.823537644267425 "half-normal key function"
"407" "LTS" 407 0.186290170390983 0.0304449842658979 0.163427754679704 0.545356650434685 "uniform key function with cosine(1,2,3) adjustments"
"408" "LTS" 408 0.116849072215251 0.0484884261677708 0.414966291546147 0.827784350355403 "uniform key function with cosine(1) adjustments"
"409" "LTS" 409 0.198073734280731 0.0727224598261719 0.367148426267877 0.832512005250575 "half-normal key function"
"410" "LTS" 410 0.193113641899801 0.06166450984057 0.319317212569401 0.916030141249429 "half-normal key function"
"411" "LTS" 411 0.121295665733741 0.0301080901610741 0.248220659649662 0.636880410079189 "half-normal key function with cosine(2) adjustments"
"412" "LTS" 412 0.127704918236339 0.0489399871572398 0.383227113200671 0.971354165118402 "half-normal key function"
"413" "LTS" 413 0.165706760812871 0.0737950294673015 0.445335055161911 0.881058334057355 "half-normal key function"
"414" "LTS" 414 0.207727980536141 0.0825166114448947 0.397233975085694 0.760957108066777 "half-normal key function"
"415" "LTS" 415 0.121063004652572 0.0265622613488373 0.219408575105715 0.530859945071045 "hazard-rate key function with cosine(2) adjustments"
"416" "LTS" 416 0.0859540053593351 0.0281068554142901 0.32699878611576 0.70238146259281 "uniform key function with cosine(1) adjustments"
"417" "LTS" 417 0.181360278325892 0.0518873925538732 0.286101196098933 0.808951486074781 "half-normal key function"
"418" "LTS" 418 0.168703402897151 0.0493716861021573 0.29265376545046 0.713799571310843 "uniform key function with cosine(1,2,3) adjustments"
"419" "LTS" 419 0.153480969118245 0.0681017809739374 0.443714822529369 0.723265566003025 "half-normal key function"
"420" "LTS" 420 0.178118887776984 0.0692170901519512 0.388600507311808 0.894741813491492 "hazard-rate key function"
"421" "LTS" 421 0.174060442370139 0.0612250898493964 0.351746146428844 0.967817544906456 "hazard-rate key function"
"422" "LTS" 422 0.162642527658911 0.0527344619434741 0.324235381130249 0.838187907936947 "half-normal key function"
"423" "LTS" 423 0.155156383553269 0.0530210850952365 0.341726739699583 0.859510373474763 "hazard-rate key function"
"424" "LTS" 424 0.174825637908741 0.0740497737157094 0.423563583702543 0.868894298439766 "half-normal key function"
"425" "LTS" 425 0.162477142349866 0.07873672068774 0.484601831057529 0.869907462106648 "hazard-rate key function"
"426" "LTS" 426 0.175088842395034 0.074488563560242 0.425432954729242 0.867588122247523 "half-normal key function"
"427" "LTS" 427 0.15962590237377 0.0241623722197742 0.151368743170499 0.648654646856035 "uniform key function with cosine(1,2) adjustments"
"428" "LTS" 428 0.127276929763931 0.0265561451444553 0.208648536649263 0.706409115148318 "uniform key function with cosine(1,2,3) adjustments"
"429" "LTS" 429 0.156615762922515 0.0490151531447751 0.312964367252262 0.884949769723396 "uniform key function with cosine(1) adjustments"
"430" "LTS" 430 0.191307818105391 0.0818219113824459 0.427697687385522 0.785551185631856 "half-normal key function"
"431" "LTS" 431 0.171232693561805 0.0708427662896772 0.413722197648587 0.682404729899456 "uniform key function with cosine(1) adjustments"
"432" "LTS" 432 0.258804211041094 0.0744329660894965 0.287603380911285 0.729924367304843 "uniform key function with cosine(1) adjustments"
"433" "LTS" 433 0.104129968701708 0.0322671721305278 0.3098740212144 0.586014453163529 "uniform key function with cosine(1) adjustments"
"434" "LTS" 434 0.177099630388929 0.0738665414013687 0.41709031938209 0.866901395161035 "half-normal key function"
"435" "LTS" 435 0.173744178127078 0.0556801775228253 0.320472191488916 0.678145024887237 "uniform key function with cosine(1) adjustments"
"436" "LTS" 436 0.127026015977005 0.0626129929436889 0.492914718785038 0.820235517886837 "half-normal key function"
"437" "LTS" 437 0.0707075476142768 0.0197609521688399 0.279474438523023 0.774302006379885 "uniform key function with cosine(1) adjustments"
"438" "LTS" 438 0.160859752400565 0.0490621637341723 0.304999622354261 0.873708813024627 "half-normal key function"
"439" "LTS" 439 0.13523997976117 0.0373583209091218 0.276237255988174 0.532812117594602 "uniform key function with cosine(1,2) adjustments"
"440" "LTS" 440 0.222435353353106 0.0714235538228597 0.321098030264452 0.627466952664538 "uniform key function with cosine(1,2) adjustments"
"441" "LTS" 441 0.122719183084234 0.032139615238401 0.261895609395806 0.563369542254409 "uniform key function with cosine(1,2,3) adjustments"
"442" "LTS" 442 0.0958446412969305 0.0110693666972984 0.115492807396556 0.85343954537463 "uniform key function with cosine(1) adjustments"
"443" "LTS" 443 0.239934681674989 0.0792115514926551 0.330137981469281 0.859760640446975 "hazard-rate key function"
"444" "LTS" 444 0.137767463912738 0.0377927614668296 0.274322836419256 0.49476486003382 "hazard-rate key function"
"445" "LTS" 445 0.173327486952038 0.0530726110353889 0.306198468394541 0.816479462213013 "uniform key function with cosine(1) adjustments"
"446" "LTS" 446 0.0752671272911203 0.0188759168764854 0.250785669067409 0.935794760186668 "uniform key function with cosine(1) adjustments"
"447" "LTS" 447 0.0749787513556412 0.0167074728267448 0.222829435335586 0.956709939412317 "uniform key function with cosine(1) adjustments"
"448" "LTS" 448 0.222008502786262 0.0764254752567998 0.344245712653529 0.910099674541359 "hazard-rate key function"
"449" "LTS" 449 0.233468789483145 0.0670357624123674 0.287129438417751 0.806353319217106 "half-normal key function"
"450" "LTS" 450 0.220377722232993 0.0762890870945033 0.346174224515522 0.910221314420907 "hazard-rate key function"
"451" "LTS" 451 0.197049508616126 0.0743170672046779 0.377149213548437 0.826903017813455 "hazard-rate key function"
"452" "LTS" 452 0.21337501781973 0.0776600109538018 0.36396018497073 0.917905092152746 "hazard-rate key function"
"453" "LTS" 453 0.207853056693989 0.072838926886575 0.350434715972505 0.9792 "hazard-rate key function"
"454" "LTS" 454 0.150809688901306 0.0608953254194657 0.403789211841138 0.80279711612272 "uniform key function with cosine(1) adjustments"
"455" "LTS" 455 0.181642702437302 0.0590876139095533 0.32529583141359 0.963156869608098 "hazard-rate key function"
"456" "LTS" 456 0.163034397388691 0.0664615906857762 0.407653794231684 0.957465531388628 "half-normal key function"
"457" "LTS" 457 0.0637734932170738 0.019723623990503 0.30927620545055 0.900864091048706 "uniform key function with cosine(1) adjustments"
"458" "LTS" 458 0.213941854101626 0.0761670095008252 0.356017338545849 0.620517120835424 "hazard-rate key function"
"459" "LTS" 459 0.064316851972833 0.016467672644594 0.256039780235977 0.968911445543361 "half-normal key function"
"460" "LTS" 460 0.144823905503089 0.0712574083225603 0.492027943004481 0.703745464622156 "uniform key function with cosine(1) adjustments"
"461" "LTS" 461 0.183975785147571 0.0584743517899993 0.317837218322486 0.963292532535443 "hazard-rate key function"
"462" "LTS" 462 0.0576819832168545 0.0174030018026154 0.301706023823576 0.977401040048601 "uniform key function with cosine(1) adjustments"
"463" "LTS" 463 0.10796009491903 0.0253721207340592 0.235013879462482 0.592282886696455 "uniform key function with cosine(1) adjustments"
"464" "LTS" 464 0.123425443711406 0.0593167871491327 0.480588000054734 0.870310500569235 "half-normal key function"
"465" "LTS" 465 0.0720575008600278 0.019301919466118 0.267868289015631 0.968468456909508 "uniform key function with cosine(1) adjustments"
"466" "LTS" 466 0.212931130526372 0.0713179428070726 0.334934317169934 0.815531683432385 "uniform key function with cosine(1) adjustments"
"467" "LTS" 467 0.142412567710452 0.0450029052118518 0.316003748372476 0.974828369973918 "uniform key function with cosine(1) adjustments"
"468" "LTS" 468 0.177579073641142 0.0758910875753439 0.427365038116526 0.844454793716515 "hazard-rate key function"
"469" "LTS" 469 0.103854915259188 0.0143605972436626 0.138275566523002 0.837594764929891 "uniform key function with cosine(1) adjustments"
"470" "LTS" 470 0.195458870387734 0.0612480651475525 0.313355259989245 0.717388777095888 "uniform key function with cosine(1) adjustments"
"471" "LTS" 471 0.20813156953351 0.0693309681594582 0.333111254168944 0.835897538545473 "half-normal key function"
"472" "LTS" 472 0.177657891807659 0.060431926847326 0.340158977641997 0.968317055416335 "hazard-rate key function"
"473" "LTS" 473 0.174286387923922 0.0744350281569374 0.427084576389461 0.869473522307099 "half-normal key function"
"474" "LTS" 474 0.108410833524165 0.0382991464813307 0.353277852741478 0.967065866561185 "half-normal key function"
"475" "LTS" 475 0.20789489284855 0.0835137935017892 0.401711616661158 0.752539730644749 "uniform key function with cosine(1) adjustments"
"476" "LTS" 476 0.133082987859778 0.059744582649208 0.448927271697246 0.822779783718435 "uniform key function with cosine(1) adjustments"
"477" "LTS" 477 0.168406120963987 0.0447918599905464 0.265975249202047 0.742043000682004 "uniform key function with cosine(1) adjustments"
"478" "LTS" 478 0.170441996641143 0.0514906943156472 0.302100980570289 0.828397653057751 "half-normal key function"
"479" "LTS" 479 0.199307661292779 0.055531788007286 0.278623449028941 0.845343908558769 "hazard-rate key function"
"480" "LTS" 480 0.14228242236863 0.0613567625296449 0.431232203586468 0.798441330808504 "uniform key function with cosine(1) adjustments"
"481" "LTS" 481 0.144599081791001 0.0611377913863122 0.42280898764405 0.796872856356578 "uniform key function with cosine(1) adjustments"
"482" "LTS" 482 0.138884704833131 0.0723342626449922 0.520822380923093 0.964999357685303 "half-normal key function"
"483" "LTS" 483 0.100227650009604 0.0252024140733443 0.251451710889453 0.780469095362783 "half-normal key function with cosine(2) adjustments"
"484" "LTS" 484 0.0906441226654745 0.0191833132340686 0.211633282665941 0.737023081156501 "uniform key function with cosine(1) adjustments"
"485" "LTS" 485 0.153345122278227 0.0273310370175625 0.178232190313648 0.533404641665698 "uniform key function with cosine(1,2,3,4) adjustments"
"486" "LTS" 486 0.135087599640007 0.0563713998573043 0.417295147796892 0.848174939609582 "hazard-rate key function"
"487" "LTS" 487 0.222485911885246 0.0676948551287092 0.304265805214781 0.980568011958146 "hazard-rate key function"
"488" "LTS" 488 0.209930204257185 0.0722541331154129 0.344181693011143 0.819458863841786 "uniform key function with cosine(1) adjustments"
"489" "LTS" 489 0.14687606966239 0.0584183487015237 0.397739051949065 0.813247977980535 "half-normal key function"
"490" "LTS" 490 0.121333857340315 0.017576333639825 0.144859267026575 0.757060604079324 "uniform key function with cosine(1) adjustments"
"491" "LTS" 491 0.12645033829863 0.0484167354908774 0.38289130849563 0.96514833392625 "hazard-rate key function"
"492" "LTS" 492 0.122858716287555 0.0510869486352739 0.41581867513334 0.948450547000143 "uniform key function with cosine(1) adjustments"
"493" "LTS" 493 0.127761415358988 0.0570233312309915 0.446326702555427 0.879027780161739 "uniform key function with cosine(1) adjustments"
"494" "LTS" 494 0.104519303099095 0.0282976719424979 0.27074110813453 0.598648089579921 "uniform key function with cosine(1,2,3) adjustments"
"495" "LTS" 495 0.0867294950946803 0.0338808070801118 0.390649190833234 0.484718694426028 "hazard-rate key function"
"496" "LTS" 496 0.0942389060222071 0.0287952010049714 0.305555340362142 0.622456701061385 "uniform key function with cosine(1,2,3) adjustments"
"497" "LTS" 497 0.11452466572308 0.0482665843393985 0.421451431747522 0.799602539265868 "uniform key function with cosine(1) adjustments"
"498" "LTS" 498 0.152767810627364 0.0583797523615593 0.382146946544655 0.807379945815454 "half-normal key function"
"499" "LTS" 499 0.152490818504428 0.0659020896938109 0.432170869958949 0.75137583882363 "uniform key function with cosine(1,2) adjustments"
"500" "LTS" 500 0.0746541694807909 0.0166704882720668 0.223302842801784 0.960869528996959 "uniform key function with cosine(1) adjustments"
"501" "LTS" 501 0.105551514986287 0.0364885772288915 0.345694490824049 0.488943716314302 "hazard-rate key function"
"502" "LTS" 502 0.094801542748688 0.00876669161694081 0.0924741450693547 0.907518317230923 "hazard-rate key function"
"503" "LTS" 503 0.201874678963514 0.0624034581709542 0.309119789026303 0.797491464308064 "half-normal key function"
"504" "LTS" 504 0.0989695070073752 0.0121003248152406 0.122263161463852 0.796857815624554 "hazard-rate key function"
"505" "LTS" 505 0.189617740346105 0.0681193567211419 0.359245693977817 0.688134452830381 "uniform key function with cosine(1) adjustments"
"506" "LTS" 506 0.121117691589401 0.0501503929983424 0.414063315938654 0.962084193791423 "half-normal key function"
"507" "LTS" 507 0.132642953116961 0.0731909471549505 0.551789186195311 0.716984313390608 "uniform key function with cosine(1) adjustments"
"508" "LTS" 508 0.147933996349241 0.0605911000347764 0.409581986088806 0.800849835672504 "uniform key function with cosine(1) adjustments"
"509" "LTS" 509 0.288807918402788 0.0750025387062415 0.259696960945644 0.916601090681553 "hazard-rate key function"
"510" "LTS" 510 0.115442156247823 0.0230232884159123 0.199435710179282 0.570234930398806 "uniform key function with cosine(1) adjustments"
"511" "LTS" 511 0.110637095338687 0.0360709870910024 0.326029773111635 0.531011620953051 "uniform key function with cosine(1,2) adjustments"
"512" "LTS" 512 0.115005112748218 0.0638180346285726 0.554914760774941 0.818478104297368 "hazard-rate key function"
"513" "LTS" 513 0.116480339719208 0.0564808433174259 0.484895935688212 0.905071796745516 "hazard-rate key function"
"514" "LTS" 514 0.192554481304727 0.063027465349173 0.32732276559915 0.581556187325416 "uniform key function with cosine(1,2) adjustments"
"515" "LTS" 515 0.178005945599784 0.0695759811283546 0.390863242763724 0.893486073161402 "hazard-rate key function"
"516" "LTS" 516 0.106564887638225 0.0314768636368261 0.295377439365265 0.61222088669099 "uniform key function with cosine(1,2,3) adjustments"
"517" "LTS" 517 0.156530320499218 0.061182377861964 0.390865984729582 0.769310484273032 "half-normal key function"
"518" "LTS" 518 0.130298202298892 0.0698008625730014 0.535700887207058 0.732377717545925 "uniform key function with cosine(1) adjustments"
"519" "LTS" 519 0.150839101317941 0.0575833530301864 0.381753487836098 0.810185020021395 "half-normal key function"
"520" "LTS" 520 0.0851366125066682 0.0416200886371422 0.488862399051669 0.976562494438967 "uniform key function with cosine(1) adjustments"
"521" "LTS" 521 0.153451565185769 0.0452215842789353 0.294696142226963 0.932810622209771 "hazard-rate key function"
"522" "LTS" 522 0.135250918074971 0.0263435639431469 0.194775490755223 0.592765538854925 "uniform key function with cosine(1) adjustments"
"523" "LTS" 523 0.119893385299717 0.0245384363826107 0.204668809052877 0.722840128196837 "uniform key function with cosine(1) adjustments"
"524" "LTS" 524 0.172134272595527 0.057945270700848 0.336628318272242 0.767455630274637 "uniform key function with cosine(1) adjustments"
"525" "LTS" 525 0.207947554034962 0.0650975686394377 0.313048013195158 0.863172371352611 "half-normal key function"
"526" "LTS" 526 0.0859764610045458 0.0173456637717468 0.201748985351115 0.921162983542041 "half-normal key function"
"527" "LTS" 527 0.239418389394616 0.0802670284688158 0.335258409647545 0.857531184045196 "hazard-rate key function"
"528" "LTS" 528 0.117100694639884 0.0499386474257587 0.426459019558625 0.974647885697272 "half-normal key function"
"529" "LTS" 529 0.184693500759663 0.0681789779666538 0.369146600644996 0.887530424171539 "hazard-rate key function"
"530" "LTS" 530 0.075991129299889 0.0275688147468031 0.362789907200963 0.691955764895796 "half-normal key function with cosine(2) adjustments"
"531" "LTS" 531 0.143884306506862 0.0515139717839703 0.358023560974758 0.888810158926084 "uniform key function with cosine(1) adjustments"
"532" "LTS" 532 0.287179325154405 0.0721948060598604 0.25139277007857 0.908963037035889 "hazard-rate key function"
"533" "LTS" 533 0.0613463264774008 0.0203477964586066 0.331687284748867 0.962961762485139 "uniform key function with cosine(1) adjustments"
"534" "LTS" 534 0.161641122358651 0.0446050248227553 0.275950971954929 0.917678503890905 "half-normal key function"
"535" "LTS" 535 0.187125519174613 0.0684514697280986 0.365805102532404 0.685157306348095 "uniform key function with cosine(1) adjustments"
"536" "LTS" 536 0.132845272978394 0.0622411545611649 0.46852366791619 0.801408517942887 "hazard-rate key function"
"537" "LTS" 537 0.245924510718741 0.0679016406452852 0.276107657780168 0.908056430327649 "hazard-rate key function"
"538" "LTS" 538 0.132519031361327 0.0569230471024292 0.429546205685902 0.867064140294733 "hazard-rate key function"
"539" "LTS" 539 0.171251244039562 0.0705298657322359 0.411850238681724 0.916610149582547 "hazard-rate key function"
"540" "LTS" 540 0.129341367280334 0.0515864369297605 0.398839427898983 0.92851835308837 "uniform key function with cosine(1) adjustments"
"541" "LTS" 541 0.193316244377899 0.0560779074351057 0.290083782744524 0.757241502411833 "uniform key function with cosine(1,2) adjustments"
"542" "LTS" 542 0.16620398097227 0.0558620453126071 0.336105338667714 0.794839063985521 "uniform key function with cosine(1) adjustments"
"543" "LTS" 543 0.177487098823418 0.0605187345875126 0.340975400402046 0.967420079947118 "hazard-rate key function"
"544" "LTS" 544 0.115646351569876 0.0142790854216738 0.12347199222317 0.746579252130566 "uniform key function with cosine(1) adjustments"
"545" "LTS" 545 0.2116880914138 0.0841578380398113 0.39755584491195 0.74518835210074 "uniform key function with cosine(1) adjustments"
"546" "LTS" 546 0.0856900001519268 0.0166551542008833 0.194365202139736 0.965909089196552 "uniform key function with cosine(1) adjustments"
"547" "LTS" 547 0.0714505247958948 0.0173968302453383 0.243480790309575 0.967610107798288 "uniform key function with cosine(1) adjustments"
"548" "LTS" 548 0.189757826075658 0.0711563234496218 0.37498492115551 0.862098830826482 "half-normal key function"
"549" "LTS" 549 0.227760592373075 0.0757288290070233 0.332493115766833 0.904285094078551 "hazard-rate key function"
"550" "LTS" 550 0.153139886811693 0.0575705559702646 0.375934429421746 0.811776861370741 "half-normal key function"
"551" "LTS" 551 0.154682227971472 0.0245212938608511 0.158526898548252 0.602237360350456 "uniform key function with cosine(1) adjustments"
"552" "LTS" 552 0.159332226400082 0.0225926816584656 0.141796058267181 0.556141415971293 "uniform key function with cosine(1,2,3) adjustments"
"553" "LTS" 553 0.138817558248968 0.0551099097876162 0.3969952395271 0.861565977553998 "half-normal key function"
"554" "LTS" 554 0.179161588509722 0.0732591371979238 0.408899797145684 0.865982684256644 "half-normal key function"
"555" "LTS" 555 0.115732597515321 0.0510853016648955 0.441408062738181 0.979884925828504 "uniform key function with cosine(1) adjustments"
"556" "LTS" 556 0.0972109656816094 0.0314205047760593 0.32321975772743 0.58765661122811 "uniform key function with cosine(1) adjustments"
"557" "LTS" 557 0.160437714503387 0.0552080402721954 0.344108867687902 0.816556920608913 "uniform key function with cosine(1) adjustments"
"558" "LTS" 558 0.0950444791986082 0.0651258101766942 0.685214025326028 0.846768841604543 "hazard-rate key function"
"559" "LTS" 559 0.189253835901139 0.0599877282194794 0.316969682193471 0.744339822735497 "uniform key function with cosine(1,2) adjustments"
"560" "LTS" 560 0.213676146825488 0.0772733558091935 0.36163772586326 0.789902550382383 "uniform key function with cosine(1,2) adjustments"
"561" "LTS" 561 0.162048775869761 0.0736084140031066 0.454236161970553 0.894913653021428 "half-normal key function"
"562" "LTS" 562 0.12046961830109 0.049454281715013 0.410512479515059 0.968439221373916 "uniform key function with cosine(1) adjustments"
"563" "LTS" 563 0.167485005589423 0.0629625640452761 0.375929557536775 0.972868184587047 "uniform key function with cosine(1) adjustments"
"564" "LTS" 564 0.221650680100272 0.0834398144407251 0.376447364848951 0.738053228286934 "uniform key function with cosine(1) adjustments"
"565" "LTS" 565 0.150422718594409 0.0700966329623919 0.465997647279572 0.714234421085156 "uniform key function with cosine(1) adjustments"
"566" "LTS" 566 0.0858527187563937 0.0228571979514488 0.266237322271714 0.756139905724676 "uniform key function with cosine(1) adjustments"
"567" "LTS" 567 0.193973649220206 0.066890521891766 0.344843344241204 0.689414948220725 "uniform key function with cosine(1) adjustments"
"568" "LTS" 568 0.175321170971109 0.0459475058539773 0.262076197640437 0.974010866018473 "hazard-rate key function"
"569" "LTS" 569 0.162637293051923 0.0495259708218341 0.304517923856632 0.868151131579171 "uniform key function with cosine(1) adjustments"
"570" "LTS" 570 0.110918047170406 0.0547029864786163 0.493183822417778 0.941464246324395 "half-normal key function"
"571" "LTS" 571 0.126179503194114 0.0272360124489047 0.215851321010551 0.591650504058641 "uniform key function with cosine(1) adjustments"
"572" "LTS" 572 0.125044402881254 0.0490410822523321 0.392189343323931 0.978723373149617 "uniform key function with cosine(1) adjustments"
"573" "LTS" 573 0.0675090086041281 0.0210719188614916 0.312134917949352 0.782024144486798 "uniform key function with cosine(1) adjustments"
"574" "LTS" 574 0.136058112074063 0.0396352510186147 0.291311193536474 0.889837301780499 "half-normal key function"
"575" "LTS" 575 0.121379839401889 0.0507556522223417 0.418155539440859 0.953122390622884 "half-normal key function"
"576" "LTS" 576 0.107813583823739 0.0160284912655717 0.148668569368551 0.707309110929404 "uniform key function with cosine(1) adjustments"
"577" "LTS" 577 0.0992135466903622 0.0213632917339543 0.215326358613381 0.716472219482758 "uniform key function with cosine(1) adjustments"
"578" "LTS" 578 0.0426628481653897 0.0187406816355952 0.439274039158001 0.886084258435701 "uniform key function with cosine(1) adjustments"
"579" "LTS" 579 0.131362826006172 0.0620189911988812 0.472119800437053 0.811226534020772 "uniform key function with cosine(1) adjustments"
"580" "LTS" 580 0.152971846240659 0.0717506588082859 0.469044863951017 0.69596684585896 "uniform key function with cosine(1) adjustments"
"581" "LTS" 581 0.107309254790638 0.0270121167201877 0.251722153628677 0.638221591110225 "uniform key function with cosine(1,2,3) adjustments"
"582" "LTS" 582 0.101764856975957 0.0530960178683331 0.52175200207747 0.970588231301885 "uniform key function with cosine(1) adjustments"
"583" "LTS" 583 0.166881630701685 0.0650554861132265 0.389830119946027 0.954920467093366 "half-normal key function"
"584" "LTS" 584 0.182584093313437 0.074350484560934 0.407212277979214 0.851377791721548 "uniform key function with cosine(1) adjustments"
"585" "LTS" 585 0.122946893874098 0.0482255947382343 0.392247361593528 0.781448507068856 "uniform key function with cosine(1) adjustments"
"586" "LTS" 586 0.12041049795183 0.0591044677355204 0.490858095771391 0.84983022518484 "half-normal key function"
"587" "LTS" 587 0.143526717344155 0.0572207269832589 0.39867648366856 0.826486014777455 "half-normal key function"
"588" "LTS" 588 0.125256165623009 0.0735395282556833 0.587113040622846 0.71521429347941 "uniform key function with cosine(1) adjustments"
"589" "LTS" 589 0.130807083445571 0.0472640663753656 0.361326505647779 0.970223324229544 "uniform key function with cosine(1) adjustments"
"590" "LTS" 590 0.173968471965599 0.0698056618973631 0.401254670508151 0.705257099828188 "uniform key function with cosine(1) adjustments"
"591" "LTS" 591 0.249566945759435 0.0773126461433672 0.309787203221581 0.853184567446336 "hazard-rate key function"
"592" "LTS" 592 0.211567925089155 0.0560277342517883 0.264821495168411 0.822320616857931 "uniform key function with cosine(1) adjustments"
"593" "LTS" 593 0.0794678122919312 0.0239582938931271 0.30148425132322 0.755625641814273 "uniform key function with cosine(1) adjustments"
"594" "LTS" 594 0.15705807562269 0.0281320133825282 0.179118541157422 0.5641941660668 "uniform key function with cosine(1,2,3) adjustments"
"595" "LTS" 595 0.232585636844909 0.0736097964559614 0.316484704105118 0.778713176174207 "uniform key function with cosine(1) adjustments"
"596" "LTS" 596 0.137108456440851 0.0486714174101174 0.354984795785475 0.93036748652356 "half-normal key function"
"597" "LTS" 597 0.169572849421035 0.0782010648023348 0.461165010019782 0.847956598934344 "hazard-rate key function"
