"simID" "estD" "error"
"1" 1 2.70833333333333 -1.31607281944274
"2" 2 2.80729166666667 -1.2171144861094
"3" 3 2.83333333333333 -1.19107281944274
"4" 4 2.77604166666667 -1.2483644861094
"5" 5 2.59375 -1.43065615277607
"6" 6 2.74479166666667 -1.2796144861094
"7" 7 2.65625 -1.36815615277607
"8" 8 2.97916666666667 -1.0452394861094
"9" 9 2.70833333333333 -1.31607281944274
"10" 10 2.82291666666667 -1.2014894861094
"11" 11 2.86458333333333 -1.15982281944274
"12" 12 2.77604166666667 -1.2483644861094
"13" 13 2.72916666666667 -1.2952394861094
"14" 14 2.80729166666667 -1.2171144861094
"15" 15 2.69791666666667 -1.3264894861094
"16" 16 2.94791666666667 -1.0764894861094
"17" 17 2.68229166666667 -1.3421144861094
"18" 18 2.58854166666667 -1.4358644861094
"19" 19 2.71354166666667 -1.3108644861094
"20" 20 2.60416666666667 -1.4202394861094
"21" 21 2.73958333333333 -1.28482281944274
"22" 22 2.78645833333333 -1.23794781944274
"23" 23 2.59895833333333 -1.42544781944274
"24" 24 2.55208333333333 -1.47232281944274
"25" 25 2.63020833333333 -1.39419781944274
"26" 26 2.78645833333333 -1.23794781944274
"27" 27 2.88020833333333 -1.14419781944274
"28" 28 2.46875 -1.55565615277607
"29" 29 2.80208333333333 -1.22232281944274
"30" 30 2.734375 -1.29003115277607
"31" 31 2.80208333333333 -1.22232281944274
"32" 32 2.8125 -1.21190615277607
"33" 33 2.80729166666667 -1.2171144861094
"34" 34 2.65104166666667 -1.3733644861094
"35" 35 2.60416666666667 -1.4202394861094
"36" 36 2.77083333333333 -1.25357281944274
"37" 37 2.70833333333333 -1.31607281944274
"38" 38 2.66666666666667 -1.3577394861094
"39" 39 2.34895833333333 -1.67544781944274
"40" 40 2.79166666666667 -1.2327394861094
"41" 41 2.46875 -1.55565615277607
"42" 42 2.58854166666667 -1.4358644861094
"43" 43 2.6875 -1.33690615277607
"44" 44 2.58333333333333 -1.44107281944274
"45" 45 2.6875 -1.33690615277607
"46" 46 2.84895833333333 -1.17544781944274
"47" 47 2.81770833333333 -1.20669781944274
"48" 48 2.671875 -1.35253115277607
"49" 49 2.84895833333333 -1.17544781944274
"50" 50 2.796875 -1.22753115277607
"51" 51 2.90104166666667 -1.1233644861094
"52" 52 2.84375 -1.18065615277607
"53" 53 2.703125 -1.32128115277607
"54" 54 2.80729166666667 -1.2171144861094
"55" 55 2.61458333333333 -1.40982281944274
"56" 56 2.859375 -1.16503115277607
"57" 57 2.80208333333333 -1.22232281944274
"58" 58 2.71875 -1.30565615277607
"59" 59 2.48958333333333 -1.53482281944274
"60" 60 2.80729166666667 -1.2171144861094
"61" 61 2.765625 -1.25878115277607
"62" 62 2.50520833333333 -1.51919781944274
"63" 63 2.96875 -1.05565615277607
"64" 64 2.84895833333333 -1.17544781944274
"65" 65 2.671875 -1.35253115277607
"66" 66 2.61979166666667 -1.4046144861094
"67" 67 2.68229166666667 -1.3421144861094
"68" 68 2.66145833333333 -1.36294781944274
"69" 69 2.78645833333333 -1.23794781944274
"70" 70 2.515625 -1.50878115277607
"71" 71 2.70833333333333 -1.31607281944274
"72" 72 2.64583333333333 -1.37857281944274
"73" 73 2.78125 -1.24315615277607
"74" 74 2.953125 -1.07128115277607
"75" 75 2.83854166666667 -1.1858644861094
"76" 76 2.78645833333333 -1.23794781944274
"77" 77 2.88020833333333 -1.14419781944274
"78" 78 2.83854166666667 -1.1858644861094
"79" 79 2.703125 -1.32128115277607
"80" 80 2.84375 -1.18065615277607
"81" 81 2.70833333333333 -1.31607281944274
"82" 82 2.828125 -1.19628115277607
"83" 83 2.68229166666667 -1.3421144861094
"84" 84 2.81770833333333 -1.20669781944274
"85" 85 2.734375 -1.29003115277607
"86" 86 2.83333333333333 -1.19107281944274
"87" 87 2.76041666666667 -1.2639894861094
"88" 88 2.828125 -1.19628115277607
"89" 89 2.828125 -1.19628115277607
"90" 90 2.65625 -1.36815615277607
"91" 91 2.671875 -1.35253115277607
"92" 92 2.734375 -1.29003115277607
"93" 93 2.72916666666667 -1.2952394861094
"94" 94 2.76041666666667 -1.2639894861094
"95" 95 2.77083333333333 -1.25357281944274
"96" 96 2.73958333333333 -1.28482281944274
"97" 97 2.71875 -1.30565615277607
"98" 98 2.71354166666667 -1.3108644861094
"99" 99 2.86979166666667 -1.1546144861094
"100" 100 2.63020833333333 -1.39419781944274
"101" 101 2.79166666666667 -1.2327394861094
"102" 102 2.61979166666667 -1.4046144861094
"103" 103 2.66666666666667 -1.3577394861094
"104" 104 2.82291666666667 -1.2014894861094
"105" 105 2.66145833333333 -1.36294781944274
"106" 106 2.74479166666667 -1.2796144861094
"107" 107 2.77604166666667 -1.2483644861094
"108" 108 2.4375 -1.58690615277607
"109" 109 2.88020833333333 -1.14419781944274
"110" 110 2.64583333333333 -1.37857281944274
"111" 111 2.58333333333333 -1.44107281944274
"112" 112 2.69791666666667 -1.3264894861094
"113" 113 2.84895833333333 -1.17544781944274
"114" 114 2.54166666666667 -1.4827394861094
"115" 115 2.72395833333333 -1.30044781944274
"116" 116 2.83333333333333 -1.19107281944274
"117" 117 2.72916666666667 -1.2952394861094
"118" 118 2.83333333333333 -1.19107281944274
"119" 119 2.51041666666667 -1.5139894861094
"120" 120 2.66666666666667 -1.3577394861094
"121" 121 2.92708333333333 -1.09732281944274
"122" 122 2.86458333333333 -1.15982281944274
"123" 123 2.63541666666667 -1.3889894861094
"124" 124 2.78645833333333 -1.23794781944274
"125" 125 2.69791666666667 -1.3264894861094
"126" 126 2.859375 -1.16503115277607
"127" 127 2.91666666666667 -1.1077394861094
"128" 128 2.40625 -1.61815615277607
"129" 129 2.49479166666667 -1.5296144861094
"130" 130 2.578125 -1.44628115277607
"131" 131 2.58333333333333 -1.44107281944274
"132" 132 2.80729166666667 -1.2171144861094
"133" 133 2.90625 -1.11815615277607
"134" 134 2.88541666666667 -1.1389894861094
"135" 135 2.484375 -1.54003115277607
"136" 136 2.80729166666667 -1.2171144861094
"137" 137 2.66145833333333 -1.36294781944274
"138" 138 2.84895833333333 -1.17544781944274
"139" 139 2.94270833333333 -1.08169781944274
"140" 140 2.66145833333333 -1.36294781944274
"141" 141 2.703125 -1.32128115277607
"142" 142 2.90625 -1.11815615277607
"143" 143 2.75 -1.27440615277607
"144" 144 2.703125 -1.32128115277607
"145" 145 2.734375 -1.29003115277607
"146" 146 2.734375 -1.29003115277607
"147" 147 2.70833333333333 -1.31607281944274
"148" 148 2.859375 -1.16503115277607
"149" 149 2.66666666666667 -1.3577394861094
"150" 150 2.69270833333333 -1.33169781944274
"151" 151 2.67708333333333 -1.34732281944274
"152" 152 3.22916666666667 -0.795239486109403
"153" 153 2.69791666666667 -1.3264894861094
"154" 154 2.86979166666667 -1.1546144861094
"155" 155 2.67708333333333 -1.34732281944274
"156" 156 2.93229166666667 -1.0921144861094
"157" 157 2.71875 -1.30565615277607
"158" 158 2.796875 -1.22753115277607
"159" 159 3.0625 -0.96190615277607
"160" 160 2.8125 -1.21190615277607
"161" 161 2.82291666666667 -1.2014894861094
"162" 162 2.83854166666667 -1.1858644861094
"163" 163 2.80729166666667 -1.2171144861094
"164" 164 2.67708333333333 -1.34732281944274
"165" 165 2.59375 -1.43065615277607
"166" 166 2.72395833333333 -1.30044781944274
"167" 167 2.77604166666667 -1.2483644861094
"168" 168 2.734375 -1.29003115277607
"169" 169 2.69791666666667 -1.3264894861094
"170" 170 2.609375 -1.41503115277607
"171" 171 2.72916666666667 -1.2952394861094
"172" 172 2.609375 -1.41503115277607
"173" 173 2.65104166666667 -1.3733644861094
"174" 174 2.828125 -1.19628115277607
"175" 175 2.88020833333333 -1.14419781944274
"176" 176 2.83854166666667 -1.1858644861094
"177" 177 2.85416666666667 -1.1702394861094
"178" 178 3 -1.02440615277607
"179" 179 2.67708333333333 -1.34732281944274
"180" 180 2.72916666666667 -1.2952394861094
"181" 181 2.72916666666667 -1.2952394861094
"182" 182 2.63541666666667 -1.3889894861094
"183" 183 2.58854166666667 -1.4358644861094
"184" 184 2.84375 -1.18065615277607
"185" 185 2.77083333333333 -1.25357281944274
"186" 186 2.82291666666667 -1.2014894861094
"187" 187 2.74479166666667 -1.2796144861094
"188" 188 2.53645833333333 -1.48794781944274
"189" 189 2.47916666666667 -1.5452394861094
"190" 190 2.65104166666667 -1.3733644861094
"191" 191 2.73958333333333 -1.28482281944274
"192" 192 2.96354166666667 -1.0608644861094
"193" 193 2.66145833333333 -1.36294781944274
"194" 194 2.47395833333333 -1.55044781944274
"195" 195 2.75 -1.27440615277607
"196" 196 2.77083333333333 -1.25357281944274
"197" 197 2.54166666666667 -1.4827394861094
"198" 198 2.69270833333333 -1.33169781944274
"199" 199 2.72395833333333 -1.30044781944274
"200" 200 2.73958333333333 -1.28482281944274
"201" 201 2.60416666666667 -1.4202394861094
"202" 202 2.58854166666667 -1.4358644861094
"203" 203 2.88020833333333 -1.14419781944274
"204" 204 2.734375 -1.29003115277607
"205" 205 2.86458333333333 -1.15982281944274
"206" 206 2.63541666666667 -1.3889894861094
"207" 207 2.72916666666667 -1.2952394861094
"208" 208 2.66145833333333 -1.36294781944274
"209" 209 2.64583333333333 -1.37857281944274
"210" 210 2.78645833333333 -1.23794781944274
"211" 211 2.703125 -1.32128115277607
"212" 212 2.57291666666667 -1.4514894861094
"213" 213 2.71354166666667 -1.3108644861094
"214" 214 2.65625 -1.36815615277607
"215" 215 2.73958333333333 -1.28482281944274
"216" 216 2.81770833333333 -1.20669781944274
"217" 217 2.72395833333333 -1.30044781944274
"218" 218 2.63541666666667 -1.3889894861094
"219" 219 2.66666666666667 -1.3577394861094
"220" 220 2.67708333333333 -1.34732281944274
"221" 221 2.66145833333333 -1.36294781944274
"222" 222 2.6875 -1.33690615277607
"223" 223 2.5625 -1.46190615277607
"224" 224 2.640625 -1.38378115277607
"225" 225 2.77083333333333 -1.25357281944274
"226" 226 2.890625 -1.13378115277607
"227" 227 2.61458333333333 -1.40982281944274
"228" 228 2.76041666666667 -1.2639894861094
"229" 229 3.203125 -0.82128115277607
"230" 230 2.88541666666667 -1.1389894861094
"231" 231 2.765625 -1.25878115277607
"232" 232 2.79166666666667 -1.2327394861094
"233" 233 2.515625 -1.50878115277607
"234" 234 2.625 -1.39940615277607
"235" 235 2.90625 -1.11815615277607
"236" 236 2.81770833333333 -1.20669781944274
"237" 237 2.55208333333333 -1.47232281944274
"238" 238 2.828125 -1.19628115277607
"239" 239 2.609375 -1.41503115277607
"240" 240 2.72395833333333 -1.30044781944274
"241" 241 2.70833333333333 -1.31607281944274
"242" 242 2.91145833333333 -1.11294781944274
"243" 243 2.82291666666667 -1.2014894861094
"244" 244 2.76041666666667 -1.2639894861094
"245" 245 2.76041666666667 -1.2639894861094
"246" 246 2.70833333333333 -1.31607281944274
"247" 247 2.671875 -1.35253115277607
"248" 248 2.69791666666667 -1.3264894861094
"249" 249 2.69791666666667 -1.3264894861094
"250" 250 2.69270833333333 -1.33169781944274
"251" 251 2.640625 -1.38378115277607
"252" 252 2.63541666666667 -1.3889894861094
"253" 253 2.84375 -1.18065615277607
"254" 254 2.63020833333333 -1.39419781944274
"255" 255 3 -1.02440615277607
"256" 256 2.72395833333333 -1.30044781944274
"257" 257 2.609375 -1.41503115277607
"258" 258 2.640625 -1.38378115277607
"259" 259 2.76041666666667 -1.2639894861094
"260" 260 2.78645833333333 -1.23794781944274
"261" 261 2.72916666666667 -1.2952394861094
"262" 262 2.6875 -1.33690615277607
"263" 263 2.734375 -1.29003115277607
"264" 264 2.88020833333333 -1.14419781944274
"265" 265 2.63020833333333 -1.39419781944274
"266" 266 2.77083333333333 -1.25357281944274
"267" 267 2.79166666666667 -1.2327394861094
"268" 268 2.77083333333333 -1.25357281944274
"269" 269 2.46875 -1.55565615277607
"270" 270 2.90104166666667 -1.1233644861094
