"simID" "estD" "error"
"1" 1 6.47157190635451 -3.52842809364549
"2" 2 6.53846153846154 -3.46153846153846
"3" 3 6.42809364548495 -3.57190635451505
"4" 4 6.50836120401338 -3.49163879598662
"5" 5 6.64214046822742 -3.35785953177258
"6" 6 6.4180602006689 -3.5819397993311
"7" 7 6.59197324414716 -3.40802675585284
"8" 8 6.50501672240803 -3.49498327759197
"9" 9 6.2876254180602 -3.7123745819398
"10" 10 6.36789297658863 -3.63210702341137
"11" 11 6.88628762541806 -3.11371237458194
"12" 12 6.42809364548495 -3.57190635451505
"13" 13 6.59531772575251 -3.40468227424749
"14" 14 6.68896321070234 -3.31103678929766
"15" 15 6.68561872909699 -3.31438127090301
"16" 16 6.64882943143813 -3.35117056856187
"17" 17 6.49163879598662 -3.50836120401338
"18" 18 6.46153846153846 -3.53846153846154
"19" 19 6.25083612040134 -3.74916387959866
"20" 20 6.4247491638796 -3.5752508361204
"21" 21 6.50167224080268 -3.49832775919732
"22" 22 6.42809364548495 -3.57190635451505
"23" 23 6.85953177257525 -3.14046822742475
"24" 24 6.53177257525084 -3.46822742474916
"25" 25 6.49163879598662 -3.50836120401338
"26" 26 6.42140468227425 -3.57859531772575
"27" 27 6.53846153846154 -3.46153846153846
"28" 28 6.37123745819398 -3.62876254180602
"29" 29 6.47826086956522 -3.52173913043478
"30" 30 6.55183946488294 -3.44816053511706
"31" 31 6.79598662207358 -3.20401337792642
"32" 32 6.5685618729097 -3.4314381270903
"33" 33 6.63210702341137 -3.36789297658863
"34" 34 6.57190635451505 -3.42809364548495
"35" 35 6.50501672240803 -3.49498327759197
"36" 36 6.81270903010033 -3.18729096989967
"37" 37 6.31438127090301 -3.68561872909699
"38" 38 6.69899665551839 -3.30100334448161
"39" 39 6.55518394648829 -3.44481605351171
"40" 40 6.61872909698997 -3.38127090301003
"41" 41 6.53177257525084 -3.46822742474916
"42" 42 6.40802675585284 -3.59197324414716
"43" 43 6.68896321070234 -3.31103678929766
"44" 44 6.63210702341137 -3.36789297658863
"45" 45 6.7056856187291 -3.2943143812709
"46" 46 6.36454849498328 -3.63545150501672
"47" 47 6.35451505016722 -3.64548494983278
"48" 48 6.46153846153846 -3.53846153846154
"49" 49 6.37792642140468 -3.62207357859532
"50" 50 6.39464882943144 -3.60535117056856
"51" 51 6.53177257525084 -3.46822742474916
"52" 52 6.75250836120401 -3.24749163879599
"53" 53 6.66220735785953 -3.33779264214047
"54" 54 6.32775919732441 -3.67224080267559
"55" 55 6.37123745819398 -3.62876254180602
"56" 56 6.48829431438127 -3.51170568561873
"57" 57 6.47826086956522 -3.52173913043478
"58" 58 6.46488294314381 -3.53511705685619
"59" 59 6.39130434782609 -3.60869565217391
"60" 60 6.61872909698997 -3.38127090301003
"61" 61 6.60200668896321 -3.39799331103679
"62" 62 6.4247491638796 -3.5752508361204
"63" 63 6.55852842809365 -3.44147157190635
"64" 64 6.41471571906354 -3.58528428093646
"65" 65 6.21739130434783 -3.78260869565217
"66" 66 6.46488294314381 -3.53511705685619
"67" 67 6.35451505016722 -3.64548494983278
"68" 68 6.11036789297659 -3.88963210702341
"69" 69 6.5685618729097 -3.4314381270903
"70" 70 6.53177257525084 -3.46822742474916
"71" 71 6.38461538461539 -3.61538461538461
"72" 72 6.62207357859532 -3.37792642140468
"73" 73 6.55518394648829 -3.44481605351171
"74" 74 6.40133779264214 -3.59866220735786
"75" 75 6.60535117056856 -3.39464882943144
"76" 76 6.5752508361204 -3.4247491638796
"77" 77 6.40468227424749 -3.59531772575251
"78" 78 6.33110367892977 -3.66889632107023
"79" 79 6.66220735785953 -3.33779264214047
"80" 80 6.51170568561873 -3.48829431438127
"81" 81 6.58528428093646 -3.41471571906354
"82" 82 6.59197324414716 -3.40802675585284
"83" 83 6.37792642140468 -3.62207357859532
"84" 84 6.41137123745819 -3.58862876254181
"85" 85 6.54180602006689 -3.45819397993311
"86" 86 6.48829431438127 -3.51170568561873
"87" 87 6.51170568561873 -3.48829431438127
"88" 88 6.63545150501672 -3.36454849498328
"89" 89 6.64882943143813 -3.35117056856187
"90" 90 6.35785953177258 -3.64214046822742
"91" 91 6.50836120401338 -3.49163879598662
"92" 92 6.46153846153846 -3.53846153846154
"93" 93 6.75250836120401 -3.24749163879599
"94" 94 6.42140468227425 -3.57859531772575
"95" 95 6.32107023411371 -3.67892976588629
"96" 96 6.27090301003344 -3.72909698996656
"97" 97 6.68561872909699 -3.31438127090301
"98" 98 6.55852842809365 -3.44147157190635
"99" 99 6.51170568561873 -3.48829431438127
"100" 100 6.46488294314381 -3.53511705685619
"101" 101 6.25083612040134 -3.74916387959866
"102" 102 6.50167224080268 -3.49832775919732
"103" 103 6.70234113712375 -3.29765886287625
"104" 104 6.53177257525084 -3.46822742474916
"105" 105 6.75250836120401 -3.24749163879599
"106" 106 6.62207357859532 -3.37792642140468
"107" 107 6.63545150501672 -3.36454849498328
"108" 108 6.50167224080268 -3.49832775919732
"109" 109 6.50167224080268 -3.49832775919732
"110" 110 6.47491638795987 -3.52508361204013
"111" 111 6.41137123745819 -3.58862876254181
"112" 112 6.49498327759197 -3.50501672240803
"113" 113 6.51170568561873 -3.48829431438127
"114" 114 6.53177257525084 -3.46822742474916
"115" 115 6.50836120401338 -3.49163879598662
"116" 116 6.40133779264214 -3.59866220735786
"117" 117 6.57859531772575 -3.42140468227425
"118" 118 6.27090301003344 -3.72909698996656
"119" 119 6.31438127090301 -3.68561872909699
"120" 120 6.46153846153846 -3.53846153846154
"121" 121 6.8494983277592 -3.1505016722408
"122" 122 6.52508361204013 -3.47491638795987
"123" 123 6.31772575250836 -3.68227424749164
"124" 124 6.42809364548495 -3.57190635451505
"125" 125 6.68561872909699 -3.31438127090301
"126" 126 6.62876254180602 -3.37123745819398
"127" 127 6.55183946488294 -3.44816053511706
