"method" "idx" "estD" "seD" "cvD"
"110" "Opt" 10 4.16250286902393 2.08213592183347 0.500212489300148
"111" "Opt" 11 5.43417088980441 2.21361887356809 0.407351722729457
"112" "Opt" 12 3.83051616664094 1.69825356703198 0.443348492253256
"113" "Opt" 13 2.79701471365662 1.6937577547213 0.605559115027677
"114" "Opt" 14 4.21525947209204 1.89634222081522 0.449875561248442
"115" "Opt" 15 3.94840573925293 2.03629659980879 0.515726278980152
"116" "Opt" 16 3.40183616090347 1.71825559867522 0.50509651770498
"117" "Opt" 17 3.82197773414773 1.76405741127159 0.461556171693648
"118" "Opt" 18 3.22834170766828 1.89580848906233 0.587239103146738
"119" "Opt" 19 5.34327802444585 2.32003720528955 0.434197358751544
"120" "Opt" 20 5.10065773168064 2.29371293493315 0.449689639178628
"121" "Opt" 21 3.95617247079839 1.804105262974 0.456022905040314
"122" "Opt" 22 3.76184306389677 1.91997024418182 0.510380207672189
"123" "Opt" 23 4.78788151114504 2.26397705663947 0.472855698573467
"124" "Opt" 24 6.24633223349468 2.55139021185783 0.408462136896357
"125" "Opt" 25 4.53640850091004 2.14818265615927 0.473542595585985
"126" "Opt" 26 5.42186672845811 2.47189249937549 0.455911704063308
"127" "Opt" 27 6.04772957122547 2.40845296269853 0.398240849616974
"128" "Opt" 28 2.27064040689356 1.35255691676124 0.59567200189644
"129" "Opt" 29 4.34933112693047 1.95072004015757 0.448510353253854
"130" "Opt" 30 2.7023807140889 1.39322044375223 0.515552984998987
"131" "Opt" 31 2.61943402756857 1.59453826939489 0.608733891601379
"132" "Opt" 32 4.10548233541666 2.10612470812232 0.513002988699638
"133" "Opt" 33 3.66240916542469 1.97261876774574 0.538612339213331
"134" "Opt" 34 5.60405122768675 2.28786621662437 0.408252195362025
"135" "Opt" 35 4.66939223504939 2.12867124206584 0.455877582116065
"136" "Opt" 36 4.06493537590819 1.84500157636138 0.453882142209743
"137" "Opt" 37 3.93702660112815 1.98255151537773 0.503565689601801
"138" "Opt" 38 2.61779966432199 1.31028117427225 0.500527672965232
"139" "Opt" 39 4.3347107711856 1.93729228727209 0.446925386614023
"140" "Opt" 40 4.46992989069648 2.19521213686234 0.491106614766231
"141" "Opt" 41 2.1395167801675 1.26039819176052 0.589104139515956
"142" "Opt" 42 2.44784850939418 1.35039160845135 0.551664697904676
"143" "Opt" 43 2.2479450628615 1.29915303107514 0.577929172976052
"144" "Opt" 44 3.62869561943625 1.9060425777096 0.525269346786854
"145" "Opt" 45 2.70316934661842 1.66477891071988 0.615861863335519
"146" "Opt" 46 5.1449644030613 2.0870760280754 0.405654124027285
"147" "Opt" 47 4.1697676806224 1.88315129315412 0.451620195030393
"148" "Opt" 48 5.16535427554259 2.10577956111594 0.407673791338299
"149" "Opt" 49 5.26230903040444 2.11834765050227 0.402550978717315
"150" "Opt" 50 3.50762971300823 1.78296134932098 0.508309455444732
"151" "Opt" 51 2.54391780801981 1.50977265769034 0.593483269361423
"152" "Opt" 52 4.82806155511946 2.23794619862186 0.463528928343683
"153" "Opt" 53 3.7967467122702 1.94705486388885 0.512821900285427
"154" "Opt" 54 5.26003440915458 2.40963362373309 0.458102254909085
"155" "Opt" 55 5.08890317491791 2.07592866033804 0.407932434354389
"156" "Opt" 56 3.82623543512697 1.99796912699584 0.522176212329585
"157" "Opt" 57 4.24896263631932 2.10508018687453 0.495433913417056
"158" "Opt" 58 4.09035419944083 2.05588976993049 0.502619007960615
"159" "Opt" 59 5.34327760062098 2.32003702645178 0.434197359722083
"160" "Opt" 60 3.97728900011764 2.10465051717957 0.529167107825787
"161" "Opt" 61 4.47600615145772 2.23096678229064 0.498427997370842
"162" "Opt" 62 4.01973903364586 1.99601420104624 0.49655318027844
"163" "Opt" 63 2.12166993268405 1.34303139259695 0.633006751855097
"164" "Opt" 64 1.96293896458182 1.19545327530401 0.609011944270351
"165" "Opt" 65 5.05267217157243 2.32586812208484 0.460324367603095
"166" "Opt" 66 4.70707469105705 2.14389166239377 0.455461577116451
"167" "Opt" 67 4.35000135703691 2.01892945684592 0.464121569428923
"168" "Opt" 68 3.65645358472497 1.81332810017961 0.495925370898973
"169" "Opt" 69 6.06631031939563 2.48184663102111 0.40911962961835
"170" "Opt" 70 3.23757332056958 1.96556866168 0.60711170591627
"171" "Opt" 71 3.64798890155917 1.8195035786525 0.498768945781287
"172" "Opt" 72 3.75848104439608 1.88924536151751 0.502661936883887
"173" "Opt" 73 4.61814593004357 2.14877791601905 0.465290172413147
"174" "Opt" 74 3.00205549438467 1.49304522621047 0.497340981538551
"175" "Opt" 75 3.68150233240153 2.23453389077568 0.6069625085143
"176" "Opt" 76 3.51262540876455 2.1463044885548 0.611025725430168
"177" "Opt" 77 2.27507551948727 1.36015394644893 0.597850020712922
"178" "Opt" 78 2.38344070824436 1.44326501687316 0.605538460378259
"179" "Opt" 79 5.6821802088022 2.27399412025051 0.40019746588253
"180" "Opt" 80 6.01315268945088 2.42084687571748 0.402591951467402
"181" "Opt" 81 3.56933391455824 1.9051605138259 0.53375799502964
"182" "Opt" 82 3.84142295625768 1.91320680753929 0.498046382636069
"183" "Opt" 83 5.75943772971024 2.3645067381349 0.410544717922293
"184" "Opt" 84 3.32354557939819 2.31411151674466 0.696277954209276
"185" "Opt" 85 4.60393451478842 2.43902207643837 0.529769063526844
"186" "Opt" 86 4.19668960806588 1.81793738576854 0.433183665114173
"187" "Opt" 87 3.98370149715443 1.98723313593523 0.498840873834226
"188" "Opt" 88 1.54398281307466 1.12628604233385 0.729467991998553
"189" "Opt" 89 3.50942632185296 1.8271778955724 0.520648598374807
"190" "Opt" 90 3.50584137480068 1.77140818015312 0.505273339771066
"191" "Opt" 91 4.59151075642023 2.02353629020812 0.440712523079391
"192" "Opt" 92 5.25945052895401 2.31359193076211 0.439892326779283
"193" "Opt" 93 5.80212248186981 2.3736631926048 0.409102565487355
"194" "Opt" 94 2.72833033899681 1.61948355369422 0.593580451218272
"195" "Opt" 95 1.51050956246324 0.842206667427349 0.557564604923077
"196" "Opt" 96 5.57016305328753 2.40141566909788 0.431121251949807
"197" "Opt" 97 3.69492034771112 1.87675006833759 0.507927070606589
"198" "Opt" 98 1.97071476947998 1.12218717624939 0.569431555305949
"199" "Opt" 99 3.82476219175893 2.30287601307922 0.602096521985376
"200" "Opt" 100 3.98874499283108 1.99446745231794 0.500023805959662
"201" "GrB" 1 3.79491137197747 2.20877697506535 0.582036511148979
"202" "GrB" 2 3.97103514390546 2.34977487395338 0.59172855157419
"203" "GrB" 3 4.54868532579722 2.42605504105596 0.533353016814975
"204" "GrB" 4 5.51613857312215 2.97683634763527 0.539659457095613
"205" "GrB" 5 1.14255405778732 0.951947303077171 0.833174847692302
"206" "GrB" 6 2.11262235143556 2.11910853568649 1.00307020525771
"207" "GrB" 7 3.16781074155786 2.21518716056388 0.699280146854512
"208" "GrB" 8 1.07793244028472 1.09376999592548 1.0146925308571
"209" "GrB" 9 2.9214339481302 2.29440087072922 0.785368045783718
"210" "GrB" 10 3.92772912573993 2.26290171192503 0.5761348706802
"211" "GrB" 11 10.4986897596068 3.88212282704449 0.369772125468531
"212" "GrB" 12 3.80987130088309 2.1687312832748 0.569240037786082
"213" "GrB" 13 2.99866039808236 2.32159885122816 0.774211995700753
"214" "GrB" 14 7.59998346877184 3.1883218654773 0.419516947448378
"215" "GrB" 15 0.997939569998143 1.00435321148899 1.0064268836347
"216" "GrB" 16 4.54868532579722 2.42605504105596 0.533353016814975
"217" "GrB" 17 6.46828807391006 3.30590211144282 0.511093827867256
"218" "GrB" 18 2.70281524428234 2.53127430634861 0.9365324957758
"219" "GrB" 19 7.222027582981 3.4382017549663 0.476071534684879
"220" "GrB" 20 6.69598158081219 3.52349207411309 0.526209941229515
"221" "GrB" 21 2.48242566026079 2.48814759616671 1.00230497774718
"222" "GrB" 22 6.55215038687355 3.18577520528732 0.486218266856274
"223" "GrB" 23 7.6788505587265 3.48355781383983 0.453656154290045
"224" "GrB" 24 4.91302704978761 2.97393321596 0.605315864501206
"225" "GrB" 25 4.61635161584286 2.43575559142587 0.527636496116674
"226" "GrB" 26 6.07892476117492 3.6020144910531 0.592541383972799
"227" "GrB" 27 2.99408765672416 2.31107054248339 0.77187805016101
"228" "GrB" 28 1.9213193907185 1.29977854792752 0.676503112499922
"229" "GrB" 29 1.13012629534275 1.04664577254325 0.926131687101231
"230" "GrB" 30 3.14146529765184 1.77992006304502 0.566589121444525
"231" "GrB" 31 5.27556787306789 3.1255345079455 0.592454610223395
"232" "GrB" 32 7.62096182916926 3.72571868308217 0.488877751469895
"233" "GrB" 33 2.48242566026079 2.48814759616671 1.00230497774718
"234" "GrB" 34 8.43246652414713 3.99321491332769 0.47355241813208
"235" "GrB" 35 0.981028599876237 0.854621690218066 0.871148598854184
"236" "GrB" 36 6.57306552725476 3.10078264342365 0.471740716803517
"237" "GrB" 37 2.73804169091327 1.98722605392543 0.725783709035708
"238" "GrB" 38 1.19719428582301 1.07057089285188 0.894233213046048
"239" "GrB" 39 3.80987154937841 2.16873142521786 0.569240037914585
"240" "GrB" 40 5.64786329333887 3.18911724824596 0.564659072397737
"241" "GrB" 41 4.18058875185337 2.37107344574386 0.56716256644299
"242" "GrB" 42 3.55442468208055 2.3644198340009 0.665204652083642
"243" "GrB" 43 1.66283903370354 1.63791826128706 0.985013117979933
"244" "GrB" 44 6.6838929481015 3.37885785971352 0.505522438188249
"245" "GrB" 45 3.96564688464072 2.33957877756 0.589961447808523
"246" "GrB" 46 3.89530556680259 2.32847330071046 0.597763965054417
"247" "GrB" 47 1.99190029993689 1.31384888269924 0.659595705036476
"248" "GrB" 48 3.92772898505071 2.26290163755903 0.576134872383465
"249" "GrB" 49 7.69906565602771 3.19854450848506 0.415445802307307
"250" "GrB" 50 4.94198671364905 2.90715611140573 0.588256561551771
"251" "GrB" 51 3.23540334499262 2.22009671527146 0.686188545458319
"252" "GrB" 52 5.6219345466655 3.05613071144425 0.543608376454136
"253" "GrB" 53 3.96564688464072 2.33957877756 0.589961447808523
"254" "GrB" 54 5.42148489607797 3.14517717501126 0.580132055202543
"255" "GrB" 55 9.53646381918926 4.05978007627147 0.425711265018631
"256" "GrB" 56 5.61180616199409 3.25132422108697 0.579372153497841
"257" "GrB" 57 1.14255405778732 0.951947303077171 0.833174847692302
"258" "GrB" 58 5.6904653154358 3.05445324117873 0.536766867358509
"259" "GrB" 59 8.83715693499067 3.58761678265862 0.405969567933492
"260" "GrB" 60 2.32342387984948 2.17381748662195 0.935609513819225
"261" "GrB" 61 3.99470851072066 3.11245914513341 0.779145496293522
"262" "GrB" 62 2.45450883565364 1.63100867929322 0.664494930961971
"263" "GrB" 63 4.03299074792835 2.45283640632729 0.608192916779503
"264" "GrB" 64 3.95481249924054 2.40270452786445 0.607539429069228
"265" "GrB" 65 6.07892470646698 3.60201445873965 0.592541383989787
"266" "GrB" 66 5.04137923028901 3.20881268505914 0.636495002355772
"267" "GrB" 67 7.62096168516536 3.72571861338347 0.488877751561958
"268" "GrB" 68 1.14255405778732 0.951947303077171 0.833174847692302
"269" "GrB" 69 3.95481284067336 2.40270472786705 0.607539427190178
"270" "GrB" 70 5.53737322753111 3.2770188975973 0.591800256718182
"271" "GrB" 71 1.99190029993689 1.31384888269924 0.659595705036476
"272" "GrB" 72 4.8911355347831 2.93088615409052 0.599224072456722
"273" "GrB" 73 5.55079679726888 3.04730949206786 0.548985957037233
"274" "GrB" 74 3.92772920535409 2.26290175993792 0.576134871226163
"275" "GrB" 75 3.90221963794417 3.09224794846961 0.792433085621678
"276" "GrB" 76 4.46437211742667 3.08306322183026 0.690592795747363
"277" "GrB" 77 2.99866039808236 2.32159885122816 0.774211995700753
"278" "GrB" 78 3.16781074155786 2.21518716056388 0.699280146854512
"279" "GrB" 79 1.0616595274849 0.9354079668584 0.881080932862161
"280" "GrB" 80 5.27556774785883 3.12553443572384 0.592454610594733
"281" "GrB" 81 5.53737321868711 3.27701889246829 0.591800256737121
"282" "GrB" 82 0.240766290027881 0.235133463534676 0.976604588239688
"283" "GrB" 83 10.4986921899823 3.88212365699228 0.369772118921301
"284" "GrB" 84 4.58275736042041 3.11185903543716 0.679036394619784
"285" "GrB" 85 2.11262235143556 2.11910853568649 1.00307020525771
"286" "GrB" 86 2.99866039808236 2.32159885122816 0.774211995700753
"287" "GrB" 87 1.3261578398306 1.33212535123194 1.00449985003452
"288" "GrB" 88 2.81936300944406 2.12307906562221 0.753035014827996
"289" "GrB" 89 1.89298425314806 1.19452546114595 0.631027679791546
"290" "GrB" 90 5.48037034521831 3.0287484612775 0.552653976007319
"291" "GrB" 91 3.23540334499262 2.22009671527146 0.686188545458319
"292" "GrB" 92 5.37406188638731 3.14631418137415 0.585462960399447
"293" "GrB" 93 3.50988044397944 2.46245267372599 0.701577365106518
"294" "GrB" 94 3.99470862428212 3.11245922575037 0.779145494324934
"295" "GrB" 95 3.14146493701528 1.77991986227417 0.56658912257836
"296" "GrB" 96 2.5201830703098 1.64656833153596 0.653352667484408
"297" "GrB" 97 1.92892521301894 1.33294404674793 0.691029407335991
"298" "GrB" 98 2.32375371892927 1.60574762526093 0.691014547789869
"299" "GrB" 99 4.58275736042041 3.11185903543716 0.679036394619784
"300" "GrB" 100 3.23540334499262 2.22009671527146 0.686188545458319
"301" "GrN" 1 4.03288426238393 1.66157964810426 0.412007769129993
"302" "GrN" 2 4.58445325861193 1.91137357129726 0.416925086477157
"303" "GrN" 3 4.16297737650972 1.71078346550082 0.410951900712743
"304" "GrN" 4 4.16297736652983 1.71078346110646 0.410951900642336
"305" "GrN" 5 4.16297733308813 1.7107834476212 0.41095190070423
"306" "GrN" 6 4.03288449689281 1.66157974283909 0.412007768662673
"307" "GrN" 7 4.0328843431674 1.66157968044724 0.4120077688968
"308" "GrN" 8 3.7210889498812 1.65556479166573 0.444914059826111
"309" "GrN" 9 4.03288416982623 1.66157961174153 0.412007769569322
"310" "GrN" 10 4.03288427640648 1.66157965379098 0.412007769107509
"311" "GrN" 11 4.16297731991503 1.71078344232241 0.41095190073179
"312" "GrN" 12 4.0328844447798 1.66157972175184 0.412007768757818
"313" "GrN" 13 4.03288430240523 1.66157966427253 0.412007769050443
"314" "GrN" 14 4.30174322097984 1.76294129109403 0.409820205561333
"315" "GrN" 15 4.58450549182692 1.91139498629416 0.4169250074412
"316" "GrN" 16 3.2286404612338 1.4834793845317 0.459474940720033
"317" "GrN" 17 4.03288424405144 1.66157964072462 0.412007769173011
"318" "GrN" 18 4.03288551850859 1.66158015450278 0.412007766369041
"319" "GrN" 19 4.30174323479567 1.76294129694911 0.409820205606216
"320" "GrN" 20 4.03288423742651 1.66157963765903 0.412007769089679
"321" "GrN" 21 4.03288432594822 1.66157967378694 0.41200776900445
"322" "GrN" 22 4.03288492619507 1.66157991625343 0.412007767804346
"323" "GrN" 23 4.16297693915006 1.71078328822211 0.410951901302482
"324" "GrN" 24 3.24408961142424 1.48925801802451 0.459068088865365
"325" "GrN" 25 4.16297730045773 1.71078343450531 0.410951900774767
"326" "GrN" 26 4.03288437112231 1.6615796911172 0.412007768686608
"327" "GrN" 27 4.03288429522137 1.66157966138394 0.412007769068103
"328" "GrN" 28 4.03288426571835 1.66157964944952 0.412007769122915
"329" "GrN" 29 4.03288424467333 1.66157964095156 0.412007769165749
"330" "GrN" 30 4.16297730617737 1.71078343684165 0.410951900771366
"331" "GrN" 31 4.1629765655288 1.71078313805585 0.410951902112988
"332" "GrN" 32 4.16297704372927 1.71078333056541 0.410951901150255
"333" "GrN" 33 4.03288430056147 1.661579663562 0.412007769062622
"334" "GrN" 34 4.03288424294273 1.66157964060354 0.412007769256257
"335" "GrN" 35 4.16297764369276 1.71078357298615 0.410951900156878
"336" "GrN" 36 4.03288430080973 1.66157966374909 0.412007769083648
"337" "GrN" 37 4.03288430832389 1.66157966668996 0.412007769045211
"338" "GrN" 38 4.16297734341128 1.71078345175981 0.41095190067932
"339" "GrN" 39 4.16297736029508 1.71078345899417 0.410951900750406
"340" "GrN" 40 4.03288423967841 1.66157963851456 0.412007769071761
"341" "GrN" 41 4.30174321515453 1.7629412890323 0.409820205637023
"342" "GrN" 42 4.03288434577243 1.661579681751 0.412007768953947
"343" "GrN" 43 4.30174304329481 1.76294121905225 0.409820205741988
"344" "GrN" 44 4.3017434898179 1.76294139990024 0.409820205243076
"345" "GrN" 45 4.0328831479517 1.66157919385341 0.412007770345969
"346" "GrN" 46 4.12477454914544 1.7050787035267 0.413375005884856
"347" "GrN" 47 4.03288427174518 1.66157965192911 0.412007769122044
"348" "GrN" 48 4.16297730178282 1.71078343497469 0.41095190075671
"349" "GrN" 49 4.16297717588157 1.71078338338464 0.410951900792576
"350" "GrN" 50 4.03288658092639 1.66158060075638 0.412007768483958
"351" "GrN" 51 4.03288470127587 1.66157982626686 0.412007768469351
"352" "GrN" 52 4.03288424373365 1.66157964051905 0.412007769154504
"353" "GrN" 53 4.03288425308068 1.66157964432204 0.412007769142587
"354" "GrN" 54 4.16297709180975 1.71078334963194 0.410951900983972
"355" "GrN" 55 4.1629776769995 1.71078358626299 0.410951900058242
"356" "GrN" 56 4.16297730405478 1.71078343591804 0.410951900759037
"357" "GrN" 57 3.71535246472805 1.64459767364648 0.442649167006249
"358" "GrN" 58 4.03288332173697 1.66157926653532 0.412007770614022
"359" "GrN" 59 4.16297706458347 1.71078333884364 0.41095190108015
"360" "GrN" 60 3.3362617918505 1.52971025851414 0.458510259072226
"361" "GrN" 61 3.85978998590875 1.77141475535402 0.458940709681374
"362" "GrN" 62 4.03288423273868 1.66157963633152 0.412007769239427
"363" "GrN" 63 4.16297760701748 1.71078355842213 0.410951900278848
"364" "GrN" 64 4.03288427545051 1.66157965321661 0.412007769062751
"365" "GrN" 65 4.16297744366009 1.71078349243821 0.41095190055464
"366" "GrN" 66 3.58550931118421 1.66606599500541 0.464666481218856
"367" "GrN" 67 4.03288424737372 1.66157964186793 0.412007769117098
"368" "GrN" 68 4.03288425255584 1.66157964397134 0.412007769109246
"369" "GrN" 69 4.1629721483404 1.71078133686436 0.410951905490497
"370" "GrN" 70 4.16297722905951 1.71078340550646 0.410951900857012
"371" "GrN" 71 4.16297713012522 1.71078336544189 0.410951900999376
"372" "GrN" 72 4.16297596043872 1.7107828918921 0.410951902713321
"373" "GrN" 73 4.03288429389037 1.66157966081497 0.412007769062997
"374" "GrN" 74 4.03288447722278 1.6615797346638 0.412007768645047
"375" "GrN" 75 4.26226732424452 1.7571308065976 0.412252604758677
"376" "GrN" 76 4.03288428191822 1.66157965604347 0.412007769102947
"377" "GrN" 77 4.16297717106704 1.71078338168765 0.410951900860207
"378" "GrN" 78 4.30174320079037 1.76294128327268 0.40982020566657
"379" "GrN" 79 3.73528075810085 1.71785728024913 0.459900444303562
"380" "GrN" 80 4.03288427086782 1.661579651534 0.412007769113704
"381" "GrN" 81 4.16297825968659 1.71078382194989 0.410951899152767
"382" "GrN" 82 4.16297743815486 1.71078348998569 0.410951900508969
"383" "GrN" 83 4.16297730011305 1.71078343433947 0.410951900768954
"384" "GrN" 84 4.03288454851043 1.66157976380848 0.412007768588912
"385" "GrN" 85 4.1629772964625 1.71078343324324 0.410951900865993
"386" "GrN" 86 4.16297728836181 1.71078342953531 0.410951900774969
"387" "GrN" 87 4.03288423200438 1.66157963573449 0.412007769166404
"388" "GrN" 88 4.03288384191939 1.66157947764869 0.412007769819099
"389" "GrN" 89 4.03288427344209 1.66157965278095 0.412007769159908
"390" "GrN" 90 4.16297736877048 1.71078346200864 0.410951900637863
"391" "GrN" 91 4.03288428687326 1.6615796580126 0.412007769085
"392" "GrN" 92 4.03288375487116 1.66157944155599 0.412007769762528
"393" "GrN" 93 4.03288431553701 1.66157966961336 0.412007769033194
"394" "GrN" 94 4.30174311856209 1.76294124975724 0.409820205709198
"395" "GrN" 95 4.45007931616022 1.81832108359176 0.408604196556368
"396" "GrN" 96 4.03288428915075 1.66157965891511 0.412007769076113
"397" "GrN" 97 4.03288425931895 1.66157964687322 0.412007769137867
"398" "GrN" 98 4.16297856960388 1.71078395279916 0.410951899990671
